Gene	AS_event_ID	chromosome	strand	common_3_SS_coor	A5SS_coordinates	pvalue	qvalue	deltaPSI_control-KD
Zip102B	chr4_-_313642_313697_313746	chr4	-	313642	313697;313746	4.38887255986455e-07	1.66469501008659e-06	0.1593;-0.1593
bip2	chr4_-_461047_461200_461503	chr4	-	461047	461200;461503	3.32277738828254e-07	1.2802160515923e-06	0.0421333333333333;-0.0421333333333331
CG10194	chr2L_-_19489212_19489294_19489298	chr2L	-	19489212	19489294;19489298	0.0336406393882355	0.0611525194525931	-0.0652;0.0652
unc-13	chr4_-_875710_876089_876112	chr4	-	875710	876089;876112	1.71278757426925e-08	7.67279062892208e-08	0.325;-0.325
unc-13	chr4_-_885891_886963_897981_898391	chr4	-	885891	886963;897981;898391	1.56974250185552e-31	3.16434607982892e-30	-0.237033333333333;0.6028;-0.365733333333333
CG15312	chrX_-_10061348_10070140_10072568	chrX	-	10061348	10070140;10072568	2.13900603077883e-11	1.29060250005206e-10	0.737866666666667;-0.737866666666667
ZAP3	chrX_-_10073411_10073875_10074392	chrX	-	10073411	10073875;10074392	0.0002778570357391	0.000724239600651859	0.0328666666666667;-0.0328666666666667
CG15309	chrX_-_10207675_10207731_10207976	chrX	-	10207675	10207731;10207976	0.0133966022895533	0.0264526176963364	0.0641333333333333;-0.0641333333333333
CG15309	chrX_-_10208294_10210006_10210716_10212151	chrX	-	10208294	10210006;10210716;10212151	0.000725712779490422	0.00177670225691385	0.0952;-0.107933333333333;0.0127333333333334
l(1)G0289	chrX_-_10360163_10366122_10371931	chrX	-	10360163	10366122;10371931	3.59889157817981e-12	2.3352314257108e-11	0.0741000000000001;-0.0741
NONE	chrX_-_113430_113493_113624	chrX	-	113430	113493;113624	0.0171953853117114	0.0332446904542648	Inf;Inf
Evi5	chrX_-_11438239_11438320_11438661	chrX	-	11438239	11438320;11438661	2.1374276233171e-05	6.51349277913898e-05	0.0461333333333333;-0.0461333333333331
Evi5	chrX_-_11439106_11453794_11454133	chrX	-	11439106	11453794;11454133	1.2314444734991e-05	3.87709885908176e-05	0.0161666666666668;-0.0161666666666667
CG2247	chrX_-_11610834_11611200_11611530	chrX	-	11610834	11611200;11611530	1.33813216364114e-05	4.19261155887364e-05	0.0259;-0.0258999999999999
Sclp	chrX_-_11922373_11922586_11922928_11924156	chrX	-	11922373	11922586;11922928;11924156	4.86587535736179e-09	2.31472897561218e-08	0.296733333333333;0.1166;-0.4133
CG10462	chr2L_-_19735221_19735279_19735510	chr2L	-	19735221	19735279;19735510	5.35367372604116e-05	0.000154338044158778	0.282066666666667;-0.282066666666667
cac	chrX_-_11976824_11976887_11979623_11993396	chrX	-	11976824	11976887;11979623;11993396	3.40066226308856e-07	1.30863799124863e-06	-0.332833333333333;0.5703;-0.237433333333333
fw	chrX_-_11995364_11995461_11998236	chrX	-	11995364	11995461;11998236	2.18614446645215e-13	1.5863185836301e-12	0.557666666666667;-0.557666666666667
fw	chrX_-_11998500_12001926_12086829	chrX	-	11998500	12001926;12086829	5.40085448204719e-12	3.453264114501e-11	1;-1
CG3638	chrX_-_1221595_1222483_1222747	chrX	-	1221595	1222483;1222747	0.00710485121455061	0.0147638740127888	-0.149366666666667;0.149366666666667
CG17636	chrX_-_126259_126353_126361_126624	chrX	-	126259	126353;126361;126624	0.00961220026809174	0.0194972397832765	0.0422666666666667;0.0719666666666665;-0.114233333333333
Smr	chrX_-_12718051_12718115_12730932	chrX	-	12718051	12718115;12730932	3.94117996935807e-05	0.000115761794225931	0.2741;-0.2741
Pde9	chrX_-_12832340_12868226_12886599	chrX	-	12832340	12868226;12886599	0.000222181030514752	0.000587109474502447	0.631566666666667;-0.631566666666667
hep	chrX_-_13087140_13089357_13100883	chrX	-	13087140	13089357;13100883	9.65622909181095e-11	5.48437317396817e-10	0.372233333333333;-0.372233333333333
CG11816	chrX_-_13554429_13555335_13555659	chrX	-	13554429	13555335;13555659	1.26446510994142e-05	3.97450151573457e-05	-0.493566666666666;0.493566666666667
up	chrX_-_13595538_13596374_13596377	chrX	-	13595538	13596374;13596377	0.000263568938852261	0.000689371214083877	-0.0606333333333333;0.0606333333333333
Grip91	chrX_-_13743734_13744282_13750314	chrX	-	13743734	13744282;13750314	0.000162649172090299	0.000438421877643457	0.0545333333333333;-0.0545333333333333
CG32625	chrX_-_13756515_13756582_13781157	chrX	-	13756515	13756582;13781157	0.0044764757182793	0.00963650007764166	0.0662;-0.0662
sbm	chrX_-_14591088_14591318_14602460_14603524	chrX	-	14591088	14591318;14602460;14603524	2.32597604486646e-10	1.27081702074766e-09	-0.318766666666667;0.445366666666667;-0.126566666666667
NetA	chrX_-_14606548_14610433_14610437	chrX	-	14606548	14610433;14610437	0.0457689573937017	0.080664869546561	0.1186;-0.1186
NetA	chrX_-_14620888_14652141_14655442	chrX	-	14620888	14652141;14655442	1.66828575363321e-20	1.9823225337025e-19	0.737733333333333;-0.737733333333333
NetB	chrX_-_14692455_14692528_14693005	chrX	-	14692455	14692528;14693005	8.77895516269674e-06	2.81964044046437e-05	0.4418;-0.4418
Lsd-2	chrX_-_15074374_15075746_15114696	chrX	-	15074374	15075746;15114696	1.70496651710669e-18	1.80067421972059e-17	0.0837666666666667;-0.0837666666666667
Scamp	chrX_-_15448580_15449279_15474601	chrX	-	15448580	15449279;15474601	2.78312379245826e-17	2.71710674385321e-16	0.104733333333333;-0.104733333333333
CG9220	chrX_-_15589931_15590001_15590057	chrX	-	15589931	15590001;15590057	1.49824670589898e-05	4.66356630419275e-05	-0.1351;0.1351
l(2)gl	chr2L_-_20020_20141_20829_21064_21134	chr2L	-	20020	20141;20829;21064;21134	2.00259498139147e-13	1.45815985554657e-12	0.192266666666667;0.01;-0.2022;-3.33333333333852e-05
Graf	chrX_-_15755562_15755624_15755698_15755817	chrX	-	15755562	15755624;15755698;15755817	7.90067041844756e-26	1.24195309608261e-24	0.0182333333333333;-0.2128;0.194533333333333
UBL3	chrX_-_15852739_15852799_15853040	chrX	-	15852739	15852799;15853040	0.0169807595710728	0.0328755042597734	0.1878;-0.1878
Myb	chrX_-_15857545_15857639_15857648_15857715	chrX	-	15857545	15857639;15857648;15857715	5.58489172543443e-05	0.000160631460929123	0.0522333333333335;-0.025;-0.0271333333333333
CG9170	chrX_-_15981850_15982362_16003375	chrX	-	15981850	15982362;16003375	0.000183942156698061	0.000491768214715418	0.134133333333333;-0.134133333333333
CG9911	chrX_-_16296131_16296308_16296509	chrX	-	16296131	16296308;16296509	0.0149179274233107	0.0291998682294228	0.0129666666666667;-0.0129666666666667
U2af50	chrX_-_16358206_16358406_16358809	chrX	-	16358206	16358406;16358809	2.90597908652814e-38	7.52744870604855e-37	0.1993;-0.1993
Rok	chrX_-_16632913_16635538_16636220_16678240	chrX	-	16632913	16635538;16636220;16678240	1.23081049056042e-08	5.60689928423933e-08	-0.0109;0.0963666666666666;-0.0855
CG13012	chrX_-_16670135_16672911_16672918_16676169	chrX	-	16670135	16672911;16672918;16676169	0.0219686700405553	0.0415679723249486	0.141866666666667;0.0051000000000001;-0.146966666666667
CG34325	chrX_-_16720774_16721198_16721205	chrX	-	16720774	16721198;16721205	2.70027587632746e-10	1.46658163308497e-09	-0.202766666666667;0.202766666666667
mei-218	chrX_-_17139311_17139359_17139374	chrX	-	17139311	17139359;17139374	6.12518145321383e-08	2.57551422355568e-07	0.0175;-0.0175
RpS5a	chrX_-_17147200_17147265_17147280_17147403_17148055_17148202	chrX	-	17147200	17147265;17147280;17147403;17148055;17148202	2.68387155178952e-06	9.22709381789784e-06	0.00366666666666667;-0.0021;0.000566666666666667;-0.00276666666666667;0.000600000000000045
Fim	chrX_-_17289037_17291249_17301358	chrX	-	17289037	17291249;17301358	6.65481464070966e-19	7.21643600211087e-18	0.205866666666667;-0.205866666666667
CG8611	chrX_-_17415159_17419446_17444337	chrX	-	17415159	17419446;17444337	8.03728461820364e-06	2.59611678810297e-05	0.505;-0.505
RhoGAPp190	chrX_-_17642830_17643012_17643021	chrX	-	17642830	17643012;17643021	0.0159397026809464	0.0310220194037046	0.0814333333333332;-0.0814333333333333
chas	chrX_-_17677503_17678024_17684113	chrX	-	17677503	17678024;17684113	1.61263345547688e-08	7.248642474373e-08	0.238433333333333;-0.238433333333333
chas	chrX_-_17684682_17689223_17700968	chrX	-	17684682	17689223;17700968	5.9250367605189e-12	3.77593415789958e-11	0.279533333333333;-0.279533333333333
CG8188	chrX_-_17701776_17702199_17702558	chrX	-	17701776	17702199;17702558	1.01854419142469e-07	4.17156698067565e-07	-0.0441000000000001;0.0441
Sh	chrX_-_17953346_17976349_18039083	chrX	-	17953346	17976349;18039083	4.73392700257056e-06	1.57750520053982e-05	-0.763466666666667;0.763466666666667
CG7536	chrX_-_18082379_18083671_18085192_18085196	chrX	-	18082379	18083671;18085192;18085196	0.00122908778237445	0.00290085479902367	-0.0337666666666667;0.165;-0.131233333333333
CG6023	chrX_-_18315336_18319396_18328948	chrX	-	18315336	18319396;18328948	0.0423324554725876	0.0751806247794116	0.333333333333333;-0.333333333333333
Flacc	chrX_-_18889873_18889945_18890065	chrX	-	18889873	18889945;18890065	2.49471346826918e-11	1.49538562711888e-10	0.186066666666667;-0.186066666666667
CG32803	chrX_-_1901614_1901666_1901798	chrX	-	1901614	1901666;1901798	0.00358379352283565	0.00784346831096193	0.0414666666666667;-0.0414666666666667
rictor	chrX_-_19259646_19259715_19260985_19261356	chrX	-	19259646	19259715;19260985;19261356	8.81899831466008e-06	2.8318658112552e-05	0.0457;-0.1216;0.0759333333333333
CG32533	chrX_-_19474765_19474819_19476108	chrX	-	19474765	19474819;19476108	1.20466552822205e-06	4.32471629644323e-06	0.164233333333333;-0.164233333333333
Tao	chrX_-_19577594_19579396_19628901	chrX	-	19577594	19579396;19628901	0.00048608388271526	0.00122154094743937	0.0597333333333334;-0.0597333333333333
e(y)3	chrX_-_19636469_19636850_19637616_19638188	chrX	-	19636469	19636850;19637616;19638188	5.94782306899642e-16	5.29837708308159e-15	0.0400666666666667;0.327166666666667;-0.367233333333333
sw	chrX_-_20235746_20235802_20235806_20236081	chrX	-	20235746	20235802;20235806;20236081	4.26547276215979e-08	1.82393996845392e-07	0.0346;0.0751;-0.1097
Actn	chrX_-_2028027_2028663_2029773_2029839	chrX	-	2028027	2028663;2029773;2029839	2.32343123587614e-07	9.11557291455872e-07	-0.0644666666666667;-0.1858;0.250266666666667
RhoGAP19D	chrX_-_20491394_20509364_20510621	chrX	-	20491394	20509364;20510621	0.000359855672324147	0.000922210334176118	0.108533333333333;-0.108533333333333
CG4199	chrX_-_2068423_2068476_2070465_2071358	chrX	-	2068423	2068476;2070465;2071358	0.00947967746945256	0.0192502672423353	0.0642333333333333;0.0295;-0.0937333333333333
GCS2alpha	chrX_-_21604592_21605076_21605150_21605172	chrX	-	21604592	21605076;21605150;21605172	0.00568445100942993	0.0120177375382456	0.00613333333333333;0.0227666666666667;-0.0287999999999999
TM9SF2	chr2L_-_20733016_20733924_20754807	chr2L	-	20733016	20733924;20754807	5.64211517931652e-05	0.000162163204358273	0.00506666666666655;-0.00506666666666667
Cda4	chrX_-_22610929_22613110_22619622	chrX	-	22610929	22613110;22619622	2.27392211549169e-09	1.11904094640949e-08	-0.658333333333333;0.658333333333333
fog	chrX_-_22854332_22855041_22855153	chrX	-	22854332	22855041;22855153	0.037382673344118	0.0672642691934611	-0.1706;0.1706
Rhau	chr2L_-_20754937_20754987_20754991	chr2L	-	20754937	20754987;20754991	2.13120266214029e-18	2.23417877670139e-17	-0.0271;0.0271
Rhau	chr2L_-_20755433_20755482_20755486	chr2L	-	20755433	20755482;20755486	7.55267161619298e-105	6.79569441571719e-103	-0.134533333333333;0.134533333333333
Ilp6	chrX_-_2332139_2332274_2332342_2333318	chrX	-	2332139	2332274;2332342;2333318	1.64260580065448e-46	5.43347413329094e-45	0.0925666666666667;0.360433333333333;-0.453033333333333
boi	chrX_-_2447597_2447655_2450668	chrX	-	2447597	2447655;2450668	0.0453578952680255	0.0800093944642039	0.190733333333333;-0.190733333333333
trol	chrX_-_2524402_2544463_2598652	chrX	-	2524402	2544463;2598652	0.000272285919459387	0.000710663567364866	0.0210666666666667;-0.0210666666666667
DIP-alpha	chrX_-_3514172_3514866_3522210	chrX	-	3514172	3514866;3522210	0.00786827634515587	0.016220688027485	0.5171;-0.5171
lncRNA:roX1	chrX_-_3861950_3862019_3862032	chrX	-	3861950	3862019;3862032	1.53689234148573e-22	2.05489687796556e-21	-0.9979;0.9979
yin	chrX_-_3865439_3866510_3867937_3869515	chrX	-	3865439	3866510;3867937;3869515	6.69227582080759e-12	4.2440877167783e-11	-0.0209;0.440033333333333;-0.419133333333333
CG15471	chrX_-_4782714_4782767_4782800	chrX	-	4782714	4782767;4782800	2.48845202839106e-15	2.11796002730525e-14	0.379;-0.379
CG18273	chrX_-_483045_483101_483266	chrX	-	483045	483101;483266	3.42945358686963e-17	3.32631422340283e-16	0.361733333333333;-0.361733333333333
CG32767	chrX_-_5078026_5078116_5078119	chrX	-	5078026	5078116;5078119	0.00559320264305176	0.0118403980841591	-0.0607333333333332;0.0607333333333333
CG32767	chrX_-_5082239_5082520_5082880_5084571	chrX	-	5082239	5082520;5082880;5084571	0.0161430990895666	0.0313845696678728	0.105433333333333;0.00463333333333334;-0.110033333333333
CG4293	chrX_-_529530_529630_529642	chrX	-	529530	529630;529642	0.00105185463555369	0.0025109297622408	0.234133333333333;-0.234133333333333
spoon	chrX_-_5417374_5418349_5420450	chrX	-	5417374	5418349;5420450	0.0407141327850673	0.0726193655669921	0.0141666666666667;-0.0141666666666668
Mlc-c	chrX_-_5620286_5620477_5622250	chrX	-	5620286	5620477;5622250	0.00859552619148345	0.017589654833408	-0.0220333333333333;0.0220333333333332
Rab18	chrX_-_5671513_5671567_5671601	chrX	-	5671513	5671567;5671601	3.75799812092319e-08	1.61655614640614e-07	0.0339666666666667;-0.0339666666666666
rux	chrX_-_6036978_6037067_6038017	chrX	-	6036978	6037067;6038017	1.22520812647962e-10	6.88789592135651e-10	-0.0238666666666667;0.0238666666666667
raptor	chrX_-_6084608_6084789_6090407	chrX	-	6084608	6084789;6090407	4.84784582450182e-08	2.05979096265786e-07	0.175;-0.175
Ca-alpha1T	chrX_-_6146219_6164472_6252413	chrX	-	6146219	6164472;6252413	5.94051606502383e-09	2.80144092665885e-08	0.345966666666667;-0.345966666666667
CG42238	chr2L_-_20993377_21008810_21019774	chr2L	-	20993377	21008810;21019774	2.47211161637133e-08	1.08717892559266e-07	0.461533333333333;-0.461533333333333
CG42340	chrX_-_6485527_6511131_6523730	chrX	-	6485527	6511131;6523730	3.54776655377273e-07	1.36147444809266e-06	0.8869;-0.8869
CG3168	chrX_-_6724382_6726598_6730354	chrX	-	6724382	6726598;6730354	0.00344798315945116	0.00756800034863026	0.2274;-0.2274
RpL17	chrX_-_6743148_6744107_6744144_6744194	chrX	-	6743148	6744107;6744144;6744194	0.000822101938136119	0.00199577797216246	0.0179;0.00376666666666667;-0.0217000000000001
C3G	chrX_-_6789051_6789710_6800048_6803105	chrX	-	6789051	6789710;6800048;6803105	0.00456667503344127	0.00981413244681149	0.0465;0.051;-0.0974999999999999
lncRNA:CR44357	chrX_-_7290395_7290458_7290564	chrX	-	7290395	7290458;7290564	5.62098016769137e-05	0.000161604450616064	0.0557;-0.0557000000000001
CG32719	chrX_-_7547289_7547591_7547896_7547934	chrX	-	7547289	7547591;7547896;7547934	0.0171080211514722	0.0330938045422973	0.0555666666666667;-0.0549;-0.000633333333333486
CHES-1-like	chrX_-_7689996_7696475_7709140	chrX	-	7689996	7696475;7709140	1.98590113267348e-06	6.93630272570308e-06	0.646933333333333;-0.646933333333333
l(1)G0193	chrX_-_7943227_7943682_7945894	chrX	-	7943227	7943682;7945894	0.0101472126450438	0.0204923819518435	0.117933333333333;-0.117933333333333
Rbf	chrX_-_799013_799089_799314	chrX	-	799013	799089;799314	5.18012146490217e-07	1.94654574820016e-06	0.0742333333333333;-0.0742333333333335
fs(1)h	chrX_-_8060158_8060749_8060875_8060901_8060915_8061262	chrX	-	8060158	8060749;8060875;8060901;8060915;8061262	0.0069594322741314	0.0144842045223499	0.0288666666666667;0.0213;-0.113266666666667;-0.0308;0.0937666666666666
UbcE2H	chrX_-_8090147_8091959_8093773_8093896	chrX	-	8090147	8091959;8093773;8093896	0.0298388546788196	0.0548739736454051	0.0364666666666667;-0.0692666666666666;0.0327666666666667
CG2258	chrX_-_8099616_8099707_8101067_8101085	chrX	-	8099616	8099707;8101067;8101085	0.000235567697431286	0.000620295173387375	0.0556;0.129966666666667;-0.1856
CG2258	chrX_-_8101616_8101687_8101944	chrX	-	8101616	8101687;8101944	0.0038735654696499	0.00843174137833962	Inf;Inf
Gclc	chrX_-_8105894_8106002_8106018_8107688_8115415	chrX	-	8105894	8106002;8106018;8107688;8115415	0.00361427566053917	0.00790606912784588	-0.0278333333333333;0.0669;0.00763333333333333;-0.0467
Lim1	chrX_-_8787836_8787993_8788732	chrX	-	8787836	8787993;8788732	5.70796198074168e-16	5.09199895749098e-15	0.297033333333333;-0.297033333333333
Moe	chrX_-_8874401_8874501_8874510	chrX	-	8874401	8874501;8874510	0.0338971971072952	0.0615703897383045	0.0426666666666667;-0.0426666666666667
Moe	chrX_-_8876752_8878467_8880290	chrX	-	8876752	8878467;8880290	3.81745391722535e-06	1.28815771685244e-05	0.0164666666666667;-0.0164666666666667
Moe	chrX_-_8880400_8891560_8897837_8898182	chrX	-	8880400	8891560;8897837;8898182	5.70153158383979e-06	1.87967257635777e-05	0.0921666666666666;0.000966666666666643;-0.0931666666666667
fend	chrX_-_9127113_9133938_9154378	chrX	-	9127113	9133938;9154378	6.50471662803718e-09	3.05402113377806e-08	0.224533333333333;-0.224533333333333
c11.1	chrX_-_9281628_9282791_9295254	chrX	-	9281628	9282791;9295254	0.00158190393927748	0.00366969086229823	0.085;-0.085
Zdhhc8	chrX_-_9337237_9337696_9338289	chrX	-	9337237	9337696;9338289	1.34945773932947e-05	4.22586892895769e-05	0.0453000000000001;-0.0453
Zdhhc8	chrX_-_9338631_9354460_9375002	chrX	-	9338631	9354460;9375002	1.11603702598654e-05	3.53248348604477e-05	0.0489333333333333;-0.0489333333333333
Zdhhc8	chrX_-_9355178_9355985_9355999_9356113_9356210	chrX	-	9355178	9355985;9355999;9356113;9356210	0.0363104247949099	0.0655134160940784	-0.0565666666666667;0.0847;0.0118333333333334;-0.0399666666666667
bur	chr2L_-_21175933_21176005_21176061	chr2L	-	21175933	21176005;21176061	8.43723034574401e-05	0.000236642080101851	0.00636666666666652;-0.00636666666666667
NONE	chrY_-_1069116_2106146_2352107_2793762	chrY	-	1069116	2106146;2352107;2793762	0.0460377231843792	0.0810925982473532	-0.0916666666666667;0.147833333333333;-0.0561666666666667
kl-5	chrY_-_127888_127962_137356	chrY	-	127888	127962;137356	1.79654871068466e-12	1.19940942062341e-11	0.858333333333333;-0.858333333333333
NONE	chrY_-_3018665_3018728_3018746	chrY	-	3018665	3018728;3018746	0.0123431677156747	0.0245439413189609	0.297066666666667;-0.297066666666667
NONE	chrY_-_3052696_3052769_3052773	chrY	-	3052696	3052769;3052773	0.0220517665809584	0.0417066210242619	-0.273333333333333;0.273333333333333
NONE	chrY_-_3518775_3518843_3518908	chrY	-	3518775	3518843;3518908	0.00197999273173022	0.00452573382604652	-0.272166666666667;0.272166666666667
Atg18b	chr2L_-_21214647_21220258_21220752	chr2L	-	21214647	21220258;21220752	4.8862867408945e-08	2.07575415357464e-07	0.120166666666667;-0.120166666666667
Nhe1	chr2L_-_105455_105510_106436	chr2L	-	105455	105510;106436	5.97315901940092e-11	3.45843223906906e-10	0.0891666666666666;-0.0891666666666667
nompB	chr2L_-_21581816_21585176_21586398	chr2L	-	21581816	21585176;21586398	0.0150090401792951	0.0293609358868182	0.577366666666667;-0.577366666666667
NONE	chr2L_-_21874198_21876190_21889107_21977324	chr2L	-	21874198	21876190;21889107;21977324	5.52632021292103e-13	3.86628918255824e-12	-0.348366666666667;0.697033333333333;-0.348633333333333
RpL21	chr2L_-_22247721_22247776_22247794	chr2L	-	22247721	22247776;22247794	0.033171504553831	0.0603787389944946	-0.0022;0.00219999999999987
Cht10	chr2L_-_23005686_23008667_23008761_23012216	chr2L	-	23005686	23008667;23008761;23012216	2.0937823983746e-05	6.38824664195061e-05	0.301733333333333;0.1619;-0.463633333333333
kis	chr2L_-_231034_231946_231961	chr2L	-	231034	231946;231961	0.0480104086133297	0.0842303157502901	0.0479666666666667;-0.0479666666666666
Rab5	chr2L_-_2361585_2362673_2363403_2364593_2364639_2364835_2364888_2365059	chr2L	-	2361585	2362673;2363403;2364593;2364639;2364835;2364888;2365059	9.16652901343588e-05	0.000255793147144065	0.0064;0.0218666666666667;0.00216666666666666;0.0327666666666667;-0.0242666666666667;-0.0798999999999999;0.0409666666666667
CG3528	chr2L_-_2517597_2517649_2517837	chr2L	-	2517597	2517649;2517837	3.04841504442462e-22	4.00402543073415e-21	0.0950333333333333;-0.0950333333333333
CG3645	chr2L_-_254397_254560_271627	chr2L	-	254397	254560;271627	1.19123258265703e-11	7.37312876201633e-11	0.6188;-0.6188
CG31694	chr2L_-_2871688_2872145_2873634	chr2L	-	2871688	2872145;2873634	0.0118749418589319	0.0236833351749715	0.0038;-0.00379999999999991
NTPase	chr2L_-_2882833_2882918_2884991	chr2L	-	2882833	2882918;2884991	1.60828113131339e-05	4.98617687225525e-05	-0.168866666666667;0.168866666666667
toc	chr2L_-_3108861_3112091_3123237_3124013	chr2L	-	3108861	3112091;3123237;3124013	0.000913626615551991	0.00220264367178393	0.0144666666666668;0.0157;-0.0301666666666667
Mad	chr2L_-_3149279_3152427_3159492	chr2L	-	3149279	3152427;3159492	8.15608570894859e-08	3.37803904193452e-07	0.0773;-0.0773000000000001
GramD1B	chr2L_-_3364940_3364997_3365017_3365425	chr2L	-	3364940	3364997;3365017;3365425	7.21409430007774e-39	1.89894606613859e-37	0.067;0.454133333333333;-0.5211
for	chr2L_-_3655585_3655711_3656706	chr2L	-	3655585	3655711;3656706	3.83280592612889e-13	2.72086809415821e-12	0.246466666666667;-0.246466666666667
Cda5	chr2L_-_39857_40755_58079	chr2L	-	39857	40755;58079	0.0259989305198608	0.0484544767126527	-0.128933333333333;0.128933333333333
AP-2alpha	chr2L_-_413654_413721_414441_414874	chr2L	-	413654	413721;414441;414874	0.00666498210310926	0.0139212047712095	0.0121666666666667;-0.0439666666666667;0.0317666666666667
CG17139	chr2L_-_10843381_10843434_10843438_10843452	chr2L	-	10843381	10843434;10843438;10843452	1.95390882139782e-23	2.73704113996336e-22	-0.0140666666666667;0.0251666666666669;-0.0111333333333333
Porin2	chr2L_-_10846506_10846571_10846647	chr2L	-	10846506	10846571;10846647	0.00623860660040817	0.0130950601505465	0.000866666666666904;-0.000866666666666667
Porin2	chr2L_-_10846904_10846962_10847992	chr2L	-	10846904	10846962;10847992	1.74909372957607e-14	1.39002524901717e-13	0.135133333333333;-0.135133333333333
RpL27A	chr2L_-_4458057_4458119_4458139_4458161_4458287	chr2L	-	4458057	4458119;4458139;4458161;4458287	1.56647859005871e-13	1.15121329947172e-12	0.0111333333333333;0.0143666666666667;0.000333333333333333;-0.0258333333333335
dpy	chr2L_-_4574342_4574809_4575223_4575247_4591511	chr2L	-	4574342	4574809;4575223;4575247;4591511	0.00448777426861732	0.00965864242572877	0.235833333333333;-0.180333333333333;-0.241866666666667;0.1863
mxt	chr2L_-_4846216_4846277_4847162_4847237	chr2L	-	4846216	4846277;4847162;4847237	3.0999896524425e-13	2.21981540435974e-12	0.2326;-0.00663333333333333;-0.2259
hoe1	chr2L_-_4912778_4915045_4925827_4931912	chr2L	-	4912778	4915045;4925827;4931912	0.0243398354668355	0.0456346795259466	-0.00456666666666666;0.0180333333333332;-0.0135333333333333
vkg	chr2L_-_5018301_5018466_5018492	chr2L	-	5018301	5018466;5018492	6.94378962155967e-06	2.26226616510023e-05	0.0206000000000001;-0.0206
NONE	chr2L_-_5167068_5167370_5170649	chr2L	-	5167068	5167370;5170649	5.27842072934844e-06	1.74860367531956e-05	0.5705;-0.5705
tkv	chr2L_-_5221650_5236334_5241367	chr2L	-	5221650	5236334;5241367	1.03135798114062e-21	1.31494695850549e-20	0.324133333333333;-0.324133333333333
Hel25E	chr2L_-_5540300_5540423_5540970	chr2L	-	5540300	5540423;5540970	1.5105050427048e-05	4.69964102104127e-05	0.0158333333333333;-0.0158333333333334
lncRNA:CR44822	chr2L_-_5632456_5632611_5632926	chr2L	-	5632456	5632611;5632926	8.00632063373212e-06	2.58677772106767e-05	0.444;-0.444
dpr2	chr2L_-_10925510_10961084_10965790	chr2L	-	10925510	10961084;10965790	9.73663467237226e-11	5.52784595725332e-10	0.944433333333333;-0.944433333333333
chic	chr2L_-_5979704_5979817_5979938_5979958_5980207_5980262_5980369_5980475_5980557_5980733_5980845_5980949_5980951	chr2L	-	5979704	5979817;5979938;5979958;5980207;5980262;5980369;5980475;5980557;5980733;5980845;5980949;5980951	1.08366994830607e-139	1.5184540400045e-137	-0.0261333333333333;-0.0189666666666667;-0.000633333333333332;0.187566666666667;0.0131333333333333;-0.0022;-0.00393333333333333;0.0011;0.00216666666666667;-0.0759333333333334;-0.0711;-0.00503333333333333
CG33129	chr2L_-_10966409_10966500_10968436	chr2L	-	10966409	10966500;10968436	8.78836927682503e-36	2.08265572671807e-34	-0.1808;0.1808
mmy	chr2L_-_6469959_6470105_6471326	chr2L	-	6469959	6470105;6471326	4.26017993548908e-12	2.74861721967534e-11	0.0297333333333333;-0.0297333333333334
eya	chr2L_-_6532952_6535827_6546447	chr2L	-	6532952	6535827;6546447	0.000262299684854406	0.000686277288112851	0.145666666666667;-0.145666666666667
CG11319	chr2L_-_6575455_6575611_6576845	chr2L	-	6575455	6575611;6576845	0.000859605930530587	0.00208004774530095	0.0412666666666667;-0.0412666666666667
CG11319	chr2L_-_6580510_6586499_6617423	chr2L	-	6580510	6586499;6617423	0.002264447709007	0.00512814432595135	0.151866666666667;-0.151866666666667
CG13771	chr2L_-_6663067_6663126_6663130	chr2L	-	6663067	6663126;6663130	0.000684801674403327	0.00168279198795647	0.0931333333333334;-0.0931333333333333
LUBEL	chr2L_-_6767013_6767256_6767554	chr2L	-	6767013	6767256;6767554	0.00369888393907159	0.0080790401810586	0.332766666666667;-0.332766666666667
CG17375	chr2L_-_6805542_6805592_6805596_6805653	chr2L	-	6805542	6805592;6805596;6805653	6.66193337893682e-21	8.1099628737595e-20	-0.00563333333333332;0.0416333333333333;-0.0359666666666667
Pvf2	chr2L_-_7074356_7074753_7074926_7074980_7079183_7083184	chr2L	-	7074356	7074753;7074926;7074980;7079183;7083184	1.02550002351651e-10	5.80716178611326e-10	0.135333333333333;0.0731;0.059;0.1292;-0.3966
Ndae1	chr2L_-_7237790_7240180_7242595_7244972_7248827	chr2L	-	7237790	7240180;7242595;7244972;7248827	6.07167205632654e-54	2.43111584401428e-52	-0.512633333333333;-0.0771;-0.0696333333333333;0.6594
Wnt4	chr2L_-_7257260_7257350_7275358	chr2L	-	7257260	7257350;7275358	0.00348645383874119	0.00764751206626093	-0.164066666666667;0.164066666666667
Ziz	chr2L_-_7473199_7473418_7473655	chr2L	-	7473199	7473418;7473655	0.00187942400535426	0.00431184316209631	0.324933333333333;-0.324933333333333
CG7149	chr2L_-_7788467_7788967_7790020	chr2L	-	7788467	7788967;7790020	3.06264576324782e-05	9.13144975248081e-05	-0.328633333333333;0.328633333333333
Rack1	chr2L_-_7826336_7826532_7826768	chr2L	-	7826336	7826532;7826768	2.00669107075646e-15	1.72051570985678e-14	0.0226333333333333;-0.0226333333333333
