Gene	AS_event_ID	AS_structure_ID	sub_junction_ID	sub-junction_dispersion_estimate	LRT_statistic-full_vs_reduced	LRT_p_value-full_vs_reduced	BH_adjusted_p-values	control	KD	fitting_parameter_log2fold_change_KD_control	sub_junction_chr	sub_junction_start_coor	sub_junction_end_coor	sub_junction_size	sub_junction_strand	raw_count.Control1	raw_count.Control2	raw_count.Control3	raw_count.U2af381	raw_count.U2af382	raw_count.U2af383	percentage_usage.Control1	percentage_usage.Control2	percentage_usage.Control3	percentage_usage.U2af381	percentage_usage.U2af382	percentage_usage.U2af383	deltaPSI
Cerk	chr3R_-_5361760_5362030_5362101_5367919	5_Junction_221449_Junction_221450_Junction_221459	J003	0.00227001876121572	48.4902594010227	3.31933492101858e-12	2.16059571018064e-11	2.47299579952468	2.53379302040914	0.202600208769656	chr3R	5361760	5367919	6160	-	252	230	363	391	372	374	83.72%	78.77%	82.88%	93.32%	91.85%	92.12%	-0.1064
PEK	chr3R_-_5462809_5463050_5463076_5463729_5464213	5_Junction_221722_Junction_221723_Junction_221727_Junction_221728	J001	0.00873168877729469	13.4360882542026	0.000246829758288624	0.00064807760497364	1.35910875131975	1.10256477405846	-0.9063658665945	chr3R	5462809	5463050	242	-	16	20	19	9	19	16	17.20%	27.40%	15.83%	7.09%	9.74%	9.64%	0.1132
PEK	chr3R_-_5462809_5463050_5463076_5463729_5464213	5_Junction_221722_Junction_221723_Junction_221727_Junction_221728	J002	0.197659978235172	1.15360548317582	0.282795665693348	0.398438586813144	0.963244345003529	0.798896023013114	-0.62936128852346	chr3R	5462809	5463076	268	-	2	7	12	1	7	12	2.15%	9.59%	10.00%	0.79%	3.59%	7.23%	0.0337666666666667
PEK	chr3R_-_5462809_5463050_5463076_5463729_5464213	5_Junction_221722_Junction_221723_Junction_221727_Junction_221728	J003	0.0137872493584155	1.62922345690318	0.201810489016695	0.299590289617047	1.33714777613038	1.49384484467986	0.541458780438358	chr3R	5462809	5463729	921	-	14	21	17	27	47	40	15.05%	28.77%	14.17%	21.26%	24.10%	24.10%	-0.0382333333333333
PEK	chr3R_-_5462809_5463050_5463076_5463729_5464213	5_Junction_221722_Junction_221723_Junction_221727_Junction_221728	J004	0.0817555101583908	1.33097646658968	0.248631577653255	0.357622714229264	1.79278523037924	1.91892141337096	0.424959106205972	chr3R	5462809	5464213	1405	-	61	25	72	90	122	98	65.59%	34.25%	60.00%	70.87%	62.56%	59.04%	-0.108766666666667
Nedd8	chr2L_-_18951537_18951696_18952561	5_Junction_22239_Junction_22243	J001	0.00304403185219602	21.2725798635677	3.98389646340066e-06	1.34059076476526e-05	3.00094680805627	2.99944714396142	-0.00498676079160276	chr2L	18951537	18951696	160	-	619	620	854	1512	1524	1489	100.00%	100.00%	100.00%	99.54%	99.22%	99.27%	0.00656666666666683
Nedd8	chr2L_-_18951537_18951696_18952561	5_Junction_22239_Junction_22243	J002	0.00857861729701164	20.6604146104123	5.48380858968989e-06	1.81248837258957e-05	0.000695025157333957	0.880502717833272	12.0075149294205	chr2L	18951537	18952561	1025	-	0	0	0	7	12	11	0.00%	0.00%	0.00%	0.46%	0.78%	0.73%	-0.00656666666666667
Nak	chr2L_-_18963469_18963730_18963991	5_Junction_22307_Junction_22309	J001	0.105913110278022	5.94496286099601	0.0147594022447981	0.0289160829156539	0.978672845396206	0.596241342461722	-1.53185433058528	chr2L	18963469	18963730	262	-	4	7	20	2	5	1	3.88%	7.14%	14.49%	1.71%	4.03%	1.05%	0.0624
Nak	chr2L_-_18963469_18963730_18963991	5_Junction_22307_Junction_22309	J002	0.0844513992847273	6.7470620856794	0.00939021814780175	0.0190805517127785	1.94822001148227	2.08894050554349	0.472005939280786	chr2L	18963469	18963991	523	-	99	91	118	115	119	94	96.12%	92.86%	85.51%	98.29%	95.97%	98.95%	-0.0623999999999999
sowi	chr3R_-_6627340_6627388_6627392	5_Junction_225201_Junction_225202	J001	0.00689323763586844	8.17486792159751	0.0042474761943781	0.00918457904615269	0.695028297057878	0.00048358891251317	-11.7934872018635	chr3R	6627340	6627388	49	-	10	7	12	0	0	0	0.22%	0.17%	0.21%	0.00%	0.00%	0.00%	0.002
sowi	chr3R_-_6627340_6627388_6627392	5_Junction_225201_Junction_225202	J002	0.00280426509838742	8.27856585295613	0.00401158016182052	0.00871148610004084	3.29386844990149	3.29464828623791	0.00259187653874271	chr3R	6627340	6627392	53	-	4480	4153	5763	804	871	877	99.78%	99.83%	99.79%	100.00%	100.00%	100.00%	-0.00199999999999989
Antp	chr3R_-_6910471_6931517_6970581	5_Junction_225673_Junction_225676	J001	0.0734469269226144	4.16719551315368	0.0412139658440922	0.073420267090691	0.691456077603939	0.372240941851019	-1.52899492398565	chr3R	6910471	6931517	21047	-	3	5	9	0	2	1	42.86%	33.33%	64.29%	0.00%	40.00%	25.00%	0.2516
Antp	chr3R_-_6910471_6931517_6970581	5_Junction_225673_Junction_225676	J002	0.0582603759894841	4.41293023926487	0.0356675236442809	0.0644773641981982	0.739204414364141	0.918952552961996	0.702201440476248	chr3R	6910471	6970581	60111	-	4	10	5	10	3	3	57.14%	66.67%	35.71%	100.00%	60.00%	75.00%	-0.2516
CG1105	chr3R_-_7066297_7066922_7071914	5_Junction_225878_Junction_225879	J001	0.00405946967577418	13.9370085924632	0.000189039585981748	0.000504519342018334	2.31928610292617	2.31751808224945	-0.00590158847680566	chr3R	7066297	7066922	626	-	153	166	203	231	325	226	100.00%	100.00%	100.00%	97.88%	98.48%	97.84%	0.0193333333333332
CG1105	chr3R_-_7066297_7066922_7071914	5_Junction_225878_Junction_225879	J002	0.0127760276715297	13.5748211577157	0.000229239828681686	0.000604589673712171	0.000311413710069557	0.697212698770091	12.4378074164312	chr3R	7066297	7071914	5618	-	0	0	0	5	5	5	0.00%	0.00%	0.00%	2.12%	1.52%	2.16%	-0.0193333333333333
Tailor	chr3R_-_7084767_7084923_7084963	5_Junction_226091_Junction_226093	J001	0.0116486302333692	51.5384814687067	7.02073930597349e-13	4.86776660527944e-12	2.2202446540884	2.03961275110845	-0.604561472352517	chr3R	7084767	7084923	157	-	541	505	708	28	31	38	94.91%	96.74%	95.03%	77.78%	64.58%	80.85%	0.211566666666667
Tailor	chr3R_-_7084767_7084923_7084963	5_Junction_226091_Junction_226093	J002	0.014071553798427	49.791291363383	1.71001280582022e-12	1.1437179619068e-11	0.942644721278446	1.59010315002643	2.28806552739064	chr3R	7084767	7084963	197	-	29	17	37	8	17	9	5.09%	3.26%	4.97%	22.22%	35.42%	19.15%	-0.211566666666667
lncRNA:CR43685	chr3R_-_7093479_7093535_7093603	5_Junction_226178_Junction_226179	J001	0.0193874923089845	18.56438194994	1.64261201268792e-05	5.08655075721178e-05	1.40313712171495	1.1660622391577	-0.831311976638958	chr3R	7093479	7093535	57	-	37	29	39	14	12	4	77.08%	80.56%	81.25%	58.33%	52.17%	21.05%	0.3578
lncRNA:CR43685	chr3R_-_7093479_7093535_7093603	5_Junction_226178_Junction_226179	J002	0.025741069397297	17.46002211364	2.93413321610798e-05	8.77241508911564e-05	0.860268620447164	1.24087875635934	1.39319641771616	chr3R	7093479	7093603	125	-	11	7	9	10	11	15	22.92%	19.44%	18.75%	41.67%	47.83%	78.95%	-0.3578
Alh	chr3R_-_7095515_7095574_7095578	5_Junction_226196_Junction_226197	J001	0.012540508602978	4.60898651366215	0.0318048248153728	0.05815600022222	1.09308598865842	0.830346228652805	-0.982122571250729	chr3R	7095515	7095574	60	-	17	13	33	4	6	0	6.46%	7.03%	9.35%	4.82%	6.12%	0.00%	0.0396666666666667
Alh	chr3R_-_7095515_7095574_7095578	5_Junction_226196_Junction_226197	J002	0.00959729632091793	4.8032964991942	0.0284053363682185	0.0524921017629566	2.12751973687474	2.16379674038782	0.121377775630971	chr3R	7095515	7095578	64	-	246	172	320	79	92	80	93.54%	92.97%	90.65%	95.18%	93.88%	100.00%	-0.0396666666666667
Ttc19	chr2L_-_19044083_19044143_19044152	5_Junction_22640_Junction_22641	J001	0.00757336106302395	17.2983762065775	3.19459722889494e-05	9.50348002650447e-05	1.85531572814388	1.67095665352209	-0.623264544450021	chr2L	19044083	19044143	61	-	113	103	166	19	25	37	43.46%	42.74%	49.26%	22.09%	26.60%	35.58%	0.170633333333333
Ttc19	chr2L_-_19044083_19044143_19044152	5_Junction_22640_Junction_22641	J002	0.00740363983173338	17.4276179366599	2.98457822631457e-05	8.91485091384391e-05	1.93501793162723	2.06442023626932	0.434226645326413	chr2L	19044083	19044152	70	-	147	138	171	67	69	67	56.54%	57.26%	50.74%	77.91%	73.40%	64.42%	-0.170633333333333
alpha-Est8	chr3R_-_7512223_7515160_7520510	5_Junction_227218_Junction_227225	J001	0.0625908290698518	78.9013261763948	6.52909121739469e-19	7.08386095802635e-18	1.71791552494466	1.68455205750121	-0.113081487132899	chr3R	7512223	7515160	2938	-	143	114	170	21	18	15	100.00%	100.00%	100.00%	52.50%	81.82%	62.50%	0.343933333333333
alpha-Est8	chr3R_-_7512223_7515160_7520510	5_Junction_227218_Junction_227225	J002	0.0851394533742004	69.8797445474295	6.3032403183249e-17	6.00017814159847e-16	0.000100858401752045	1.4689239120789	16.901760895924	chr3R	7512223	7520510	8288	-	0	0	0	19	4	9	0.00%	0.00%	0.00%	47.50%	18.18%	37.50%	-0.343933333333333
Nlg3	chr3R_-_7581065_7584507_7584570	5_Junction_227474_Junction_227475	J001	0.00536309638085119	34.039605023279	5.40016309202931e-09	2.55817527350358e-08	1.64982518579213	1.51022244803238	-0.476335410675087	chr3R	7581065	7584507	3443	-	94	83	126	18	10	15	93.07%	95.40%	97.67%	72.00%	62.50%	68.18%	0.2782
Nlg3	chr3R_-_7581065_7584507_7584570	5_Junction_227474_Junction_227475	J002	0.00962529258223344	32.9344873393569	9.53172828940273e-09	4.39538119520404e-08	0.480536999712982	1.19264000254705	2.84918934896176	chr3R	7581065	7584570	3506	-	7	4	3	7	6	7	6.93%	4.60%	2.33%	28.00%	37.50%	31.82%	-0.2782
CG2747	chr3R_-_8017005_8017080_8018206	5_Junction_228537_Junction_228542	J001	0.0058272994018459	73.9800700812188	7.8909711112857e-18	7.97649891235058e-17	1.5534295261434	0.875598561525515	-2.4169666087782	chr3R	8017005	8017080	76	-	39	33	30	9	9	3	42.39%	40.24%	36.14%	9.89%	10.00%	2.75%	0.320433333333333
CG2747	chr3R_-_8017005_8017080_8018206	5_Junction_228537_Junction_228542	J002	0.00478881700323913	76.0027223919361	2.83273928045693e-18	2.94715302464759e-17	1.73042084675762	1.92717620851154	0.663535718577024	chr3R	8017005	8018206	1202	-	53	49	53	82	81	106	57.61%	59.76%	63.86%	90.11%	90.00%	97.25%	-0.320433333333333
Ada2b	chr3R_-_8239606_8239878_8240308_8242033	5_Junction_228946_Junction_228949_Junction_228951	J001	0.138875162901057	0.142643094926996	0.705667429408746	0.803805864160233	0.634877911533677	0.684103210675064	0.209434260135269	chr3R	8239606	8239878	273	-	3	1	4	7	0	8	5.17%	3.45%	4.71%	9.21%	0.00%	9.52%	-0.018
Ada2b	chr3R_-_8239606_8239878_8240308_8242033	5_Junction_228946_Junction_228949_Junction_228951	J002	0.0700529561985768	2.9538897529083	0.0856711287255026	0.141635804703129	1.81650811119899	1.71281293829656	-0.35050886545507	chr3R	8239606	8240308	703	-	54	28	76	57	74	71	93.10%	96.55%	89.41%	75.00%	92.50%	84.52%	0.0901333333333332
Ada2b	chr3R_-_8239606_8239878_8240308_8242033	5_Junction_228946_Junction_228949_Junction_228951	J003	0.0884881678016659	3.91691187082053	0.0478026138917601	0.0839017803151688	0.539694603330711	0.832975324605499	1.23632193273513	chr3R	8239606	8242033	2428	-	1	0	5	12	6	5	1.72%	0.00%	5.88%	15.79%	7.50%	5.95%	-0.0721333333333333
COX7A	chr3R_-_8340771_8340822_8340911	5_Junction_229225_Junction_229227	J001	0.00252071981797991	74.8134426711805	5.17362361422178e-18	5.29327961628424e-17	1.74823040295628	1.19741888144582	-1.89836934596927	chr3R	8340771	8340822	52	-	44	38	51	25	21	12	2.20%	2.22%	2.05%	0.75%	0.53%	0.36%	0.0161
COX7A	chr3R_-_8340771_8340822_8340911	5_Junction_229225_Junction_229227	J002	0.00182997695431745	77.6759848330983	1.21408541725586e-18	1.29456596954827e-17	3.39855704031454	3.43217968538273	0.111734955920889	chr3R	8340771	8340911	141	-	1955	1672	2432	3308	3975	3361	97.80%	97.78%	97.95%	99.25%	99.47%	99.64%	-0.0161000000000002
asRNA:CR44291	chr3R_-_8563329_8563395_8563407_8563422_8564312	5_Junction_229644_Junction_229645_Junction_229646_Junction_229648	J001	0.0259450536551179	0.448846474456104	0.502883254840763	0.62998677732521	0.813196463732645	0.690238108096958	-0.496893472628303	chr3R	8563329	8563395	67	-	21	5	15	2	2	1	23.08%	8.93%	18.29%	22.22%	14.29%	6.25%	0.0251333333333333
asRNA:CR44291	chr3R_-_8563329_8563395_8563407_8563422_8564312	5_Junction_229644_Junction_229645_Junction_229646_Junction_229648	J002	0.00422531693861026	4.41470702047459	0.0356303967807025	0.0644135044105644	0.925011286846603	1.12967988075518	0.751224894434121	chr3R	8563329	8563407	79	-	22	13	20	3	7	6	24.18%	23.21%	24.39%	33.33%	50.00%	37.50%	-0.1635
asRNA:CR44291	chr3R_-_8563329_8563395_8563407_8563422_8564312	5_Junction_229644_Junction_229645_Junction_229646_Junction_229648	J003	0.0106397485501694	0.727933817154707	0.393553739683018	0.521255123955111	0.551049115695056	0.690371648239629	0.609915277906764	chr3R	8563329	8563422	94	-	6	4	9	1	1	3	6.59%	7.14%	10.98%	11.11%	7.14%	18.75%	-0.0409666666666667
asRNA:CR44291	chr3R_-_8563329_8563395_8563407_8563422_8564312	5_Junction_229644_Junction_229645_Junction_229646_Junction_229648	J004	0.00976470099741276	3.45263658566817	0.0631509570898088	0.107871009445476	1.21576993068647	1.04704465095375	-0.605566672162972	chr3R	8563329	8564312	984	-	42	34	38	3	4	6	46.15%	60.71%	46.34%	33.33%	28.57%	37.50%	0.179333333333333
Dhod	chr3R_-_8652682_8652735_8652738	5_Junction_229764_Junction_229765	J001	0.00303891721111325	4.35386375574571	0.0369250834962551	0.0665162007241118	2.92123125706539	2.92206696803532	0.00277950078056755	chr3R	8652682	8652735	54	-	2200	1772	2739	251	359	380	99.73%	99.61%	99.75%	100.00%	100.00%	100.00%	-0.00303333333333322
Dhod	chr3R_-_8652682_8652735_8652738	5_Junction_229764_Junction_229765	J002	0.00952829148419835	4.30863133048152	0.0379194580298979	0.0681341523415847	0.543497017728563	0.000655275725820594	-10.6905390142276	chr3R	8652682	8652738	57	-	6	7	7	0	0	0	0.27%	0.39%	0.25%	0.00%	0.00%	0.00%	0.00303333333333333
Pif1A	chr3R_-_8786925_8790507_8791606_8793102	5_Junction_230311_Junction_230313_Junction_230316	J001	0.0115424607637219	0.0669732745090528	0.795795767641095	0.871749700026222	1.59209380936197	1.57771406503827	-0.049044043532831	chr3R	8786925	8790507	3583	-	49	43	70	17	42	24	18.42%	17.13%	17.07%	12.78%	22.95%	13.95%	0.0098
Pif1A	chr3R_-_8786925_8790507_8791606_8793102	5_Junction_230311_Junction_230313_Junction_230316	J002	0.0247702274590789	7.75466816050277	0.00535738842226592	0.0113745220195458	0.554786958913206	0.000312801703432826	-11.810226014299	chr3R	8786925	8791606	4682	-	5	1	5	0	0	0	1.88%	0.40%	1.22%	0.00%	0.00%	0.00%	0.0116666666666667
Pif1A	chr3R_-_8786925_8790507_8791606_8793102	5_Junction_230311_Junction_230313_Junction_230316	J003	0.0124019096067046	0.442023424014423	0.506147448175241	0.633081834491468	2.24939332932688	2.25904921472375	0.0322557938628742	chr3R	8786925	8793102	6178	-	212	207	335	116	141	148	79.70%	82.47%	81.71%	87.22%	77.05%	86.05%	-0.0214666666666666
aqz	chr3R_-_8819263_8819525_8819926_8820310_8820541	5_Junction_230419_Junction_230422_Junction_230424_Junction_230425	J001	0.444279387848559	2.63403636706333	0.104595505530364	0.168997135955683	0.939987173422277	0.346973290164775	-2.65598593992613	chr3R	8819263	8819525	263	-	0	5	14	0	2	3	0.00%	1.75%	3.36%	0.00%	0.36%	0.53%	0.0140666666666667
aqz	chr3R_-_8819263_8819525_8819926_8820310_8820541	5_Junction_230419_Junction_230422_Junction_230424_Junction_230425	J002	0.00108663946205612	41.9121528745123	9.54674388129771e-11	5.42477406614758e-10	2.4502927643555	2.33622967444709	-0.380452136220251	chr3R	8819263	8819926	664	-	204	188	265	299	278	300	67.77%	65.96%	63.55%	51.91%	49.64%	52.91%	0.142733333333333
aqz	chr3R_-_8819263_8819525_8819926_8820310_8820541	5_Junction_230419_Junction_230422_Junction_230424_Junction_230425	J003	0.000936943093237106	62.0643013573992	3.32423370108386e-15	2.79916521607923e-14	2.13112214659931	2.30579227475613	0.583795977777354	chr3R	8819263	8820310	1048	-	94	87	133	277	279	262	31.23%	30.53%	31.89%	48.09%	49.82%	46.21%	-0.168233333333333
aqz	chr3R_-_8819263_8819525_8819926_8820310_8820541	5_Junction_230419_Junction_230422_Junction_230424_Junction_230425	J004	0.0117503016873784	12.4883961021225	0.000409487612257583	0.00104101174162628	0.817268006668254	0.239917159313261	-2.91585703948057	chr3R	8819263	8820541	1279	-	3	5	5	0	1	2	1.00%	1.75%	1.20%	0.00%	0.18%	0.35%	0.0114
Nmdmc	chr3R_-_9043639_9048482_9049155_9050362	5_Junction_231047_Junction_231050_Junction_231052	J001	0.00582781928311898	5.17258148561649	0.0229460927909124	0.0432528271083059	1.17051847771022	0.966986201993586	-0.739972048529726	chr3R	9043639	9048482	4844	-	10	6	17	10	15	8	8.77%	6.12%	12.14%	4.72%	6.20%	4.62%	0.0383
Nmdmc	chr3R_-_9043639_9048482_9049155_9050362	5_Junction_231047_Junction_231050_Junction_231052	J002	0.0407269059099494	0.0176994272582789	0.894162383310329	0.939942740461945	2.12453185384304	2.15114256429819	0.0890472806896376	chr3R	9043639	9049155	5517	-	101	92	121	193	207	161	88.60%	93.88%	86.43%	91.04%	85.54%	93.06%	-0.0024333333333334
Nmdmc	chr3R_-_9043639_9048482_9049155_9050362	5_Junction_231047_Junction_231050_Junction_231052	J003	0.109067465840468	4.53345457726512	0.0332384561152245	0.0604921381224602	0.48923299439654	0.961251034449824	1.96622740894436	chr3R	9043639	9050362	6724	-	3	0	2	9	20	4	2.63%	0.00%	1.43%	4.25%	8.26%	2.31%	-0.0358666666666667
pum	chr3R_-_9218763_9219372_9226219_9232072_9238529	5_Junction_231233_Junction_231235_Junction_231236_Junction_231242	J001	0.00328809890825195	22.6306716558139	1.96325293358042e-06	6.86138555489798e-06	1.43426573170414	1.10846824030389	-1.14520082584524	chr3R	9218763	9219372	610	-	19	22	23	13	17	16	21.11%	27.50%	26.14%	9.49%	10.24%	11.35%	0.145566666666667
pum	chr3R_-_9218763_9219372_9226219_9232072_9238529	5_Junction_231233_Junction_231235_Junction_231236_Junction_231242	J002	0.0157923589135628	0.933330747843769	0.333998925343131	0.456635215833888	1.05101560194744	1.18165776271711	0.470105462678093	chr3R	9218763	9226219	7457	-	11	7	7	23	15	17	12.22%	8.75%	7.95%	16.79%	9.04%	12.06%	-0.0299
pum	chr3R_-_9218763_9219372_9226219_9232072_9238529	5_Junction_231233_Junction_231235_Junction_231236_Junction_231242	J003	0.00176227905736849	1.02542229901042	0.311236268361705	0.431086945547816	1.84603203997967	1.90436949094072	0.196412836025901	chr3R	9218763	9232072	13310	-	60	51	58	95	117	96	66.67%	63.75%	65.91%	69.34%	70.48%	68.09%	-0.0385999999999999
pum	chr3R_-_9218763_9219372_9226219_9232072_9238529	5_Junction_231233_Junction_231235_Junction_231236_Junction_231242	J004	0.0347927063010977	25.8601526125342	3.67068912211735e-07	1.40589368609375e-06	0.000633689696526375	0.9983636450062	12.5835125826809	chr3R	9218763	9238529	19767	-	0	0	0	6	17	12	0.00%	0.00%	0.00%	4.38%	10.24%	8.51%	-0.0771
Ras85D	chr3R_-_9512452_9512786_9539817	5_Junction_232460_Junction_232469	J001	0.00679577589884053	58.6599622457722	1.87416759181761e-14	1.48636793811073e-13	2.36460631280772	2.35891524543766	-0.0189878668632106	chr3R	9512452	9512786	335	-	197	185	193	301	316	241	100.00%	100.00%	100.00%	91.49%	94.61%	92.69%	0.0707000000000001
Ras85D	chr3R_-_9512452_9512786_9539817	5_Junction_232460_Junction_232469	J002	0.00987859860968193	56.7248226602335	5.01267868230339e-14	3.8458404193975e-13	0.00035274079443461	1.26180211615098	14.3756831198822	chr3R	9512452	9539817	27366	-	0	0	0	28	18	19	0.00%	0.00%	0.00%	8.51%	5.39%	7.31%	-0.0707
CG17564	chr2L_-_19299754_19299862_19299909_19324769	5_Junction_23257_Junction_23258_Junction_23259	J001	0.00446149507224609	0.332307830012745	0.564303303757815	0.686442729673501	1.57353153104086	1.59174658529322	0.0621336054158945	chr2L	19299754	19299862	109	-	10	7	23	105	123	103	71.43%	100.00%	79.31%	84.68%	80.39%	85.83%	-0.000533333333333275
CG17564	chr2L_-_19299754_19299862_19299909_19324769	5_Junction_23257_Junction_23258_Junction_23259	J002	0.0247092850504753	6.47677390790309	0.0109293177229222	0.0219411463271564	0.9183462777046	0.503783855882147	-1.73423425600084	chr2L	19299754	19299909	156	-	4	0	4	9	5	5	28.57%	0.00%	13.79%	7.26%	3.27%	4.17%	0.0922
CG17564	chr2L_-_19299754_19299862_19299909_19324769	5_Junction_23257_Junction_23258_Junction_23259	J003	0.0405322860028602	2.83451472542674	0.0922586676100353	0.151264586485464	0.450436009912351	0.803558819362642	1.55773352677929	chr2L	19299754	19324769	25016	-	0	0	2	10	25	12	0.00%	0.00%	6.90%	8.06%	16.34%	10.00%	-0.0916666666666667
CG9492	chr3R_-_9652599_9653619_9661460	5_Junction_233077_Junction_233079	J001	0.019166659634182	20.9581277337743	4.69431977013885e-06	1.56503580256139e-05	0.850965600181632	0.812307590156346	-0.150624136864745	chr3R	9652599	9653619	1021	-	5	4	11	3	6	7	100.00%	100.00%	100.00%	30.00%	40.00%	63.64%	0.554533333333333
CG9492	chr3R_-_9652599_9653619_9661460	5_Junction_233077_Junction_233079	J002	0.0284434590231676	20.3785090509957	6.35393680503632e-06	2.08189912529079e-05	0.000204372037290715	0.895214590841524	13.830337657475	chr3R	9652599	9661460	8862	-	0	0	0	7	9	4	0.00%	0.00%	0.00%	70.00%	60.00%	36.36%	-0.554533333333333
dnt	chr2L_-_19340934_19362657_19363107_19369137	5_Junction_23312_Junction_23313_Junction_23314	J001	0.00339728024568042	7.83616412802803	0.00512111620151887	0.0109145095529913	2.14796345635779	2.12102799061004	-0.0901391169969274	chr2L	19340934	19362657	21724	-	110	71	142	169	208	165	99.10%	93.42%	96.60%	91.35%	92.86%	92.18%	0.0424333333333333
dnt	chr2L_-_19340934_19362657_19363107_19369137	5_Junction_23312_Junction_23313_Junction_23314	J002	0.00835070529061697	8.59664225301371	0.00336783371385522	0.00740571414754047	0.362102475745446	0.833378052030166	2.15872458401677	chr2L	19340934	19363107	22174	-	0	1	2	7	8	9	0.00%	1.32%	1.36%	3.78%	3.57%	5.03%	-0.0323333333333333
dnt	chr2L_-_19340934_19362657_19363107_19369137	5_Junction_23312_Junction_23313_Junction_23314	J003	0.00936757557840266	1.15942478883535	0.281584866103118	0.397001698721839	0.650930716861534	0.801326062675222	0.616227277803354	chr2L	19340934	19369137	28204	-	1	4	3	9	8	5	0.90%	5.26%	2.04%	4.86%	3.57%	2.79%	-0.0100666666666667
hyd	chr3R_-_9724677_9725462_9735493	5_Junction_233371_Junction_233375	J001	0.00409211496463459	14.292336240696	0.000156500749577022	0.000422900539022856	2.91442128803909	2.91291888138812	-0.00499698276589378	chr3R	9724677	9725462	786	-	502	431	726	1185	1327	1354	100.00%	100.00%	100.00%	99.66%	99.40%	99.27%	0.00556666666666672
hyd	chr3R_-_9724677_9725462_9735493	5_Junction_233371_Junction_233375	J002	0.0116184497529757	13.8602792232306	0.000196916646498615	0.000524367709430383	0.000604829635924348	0.751505822012052	11.701964568093	chr3R	9724677	9735493	10817	-	0	0	0	4	8	10	0.00%	0.00%	0.00%	0.34%	0.60%	0.73%	-0.00556666666666667
Teh1	chr3R_-_9828795_9828968_9864967	5_Junction_233918_Junction_233921	J001	0.0163333176421176	7.73409329734228	0.00541877667476797	0.0114941118257422	0.96354390455161	0.00106479407871458	-11.7049011805947	chr3R	9828795	9828968	174	-	30	26	40	0	0	0	53.57%	68.42%	67.80%	INF	0.00%	0.00%	-Inf
Teh1	chr3R_-_9828795_9828968_9864967	5_Junction_233918_Junction_233921	J002	0.018429600448994	7.70727775365638	0.00549986296660802	0.0116549320581794	0.769355949776967	0.854090640189934	0.332958893369407	chr3R	9828795	9864967	36173	-	26	12	19	0	2	3	46.43%	31.58%	32.20%	INF	100.00%	100.00%	-Inf
CaMKII	chr4_-_1050609_1050680_1050688_1050692_1051341_1053496	5_Junction_234283_Junction_234284_Junction_234285_Junction_234289_Junction_234291	J001	0.137698944323264	3.88635167160487	0.0486800626350814	0.0853026527788701	0.938565697725005	0.530517018113645	-1.68277335680907	chr4	1050609	1050680	72	-	12	4	6	1	6	1	11.21%	3.45%	5.04%	0.84%	4.26%	0.88%	0.0457333333333333
CaMKII	chr4_-_1050609_1050680_1050688_1050692_1051341_1053496	5_Junction_234283_Junction_234284_Junction_234285_Junction_234289_Junction_234291	J002	0.185596483950001	0.117579144984916	0.731675079502263	0.823685052441713	0.921799488715671	0.765928203081385	-0.60510650605684	chr4	1050609	1050688	80	-	2	14	4	7	7	2	1.87%	12.07%	3.36%	5.88%	4.96%	1.75%	0.0157
CaMKII	chr4_-_1050609_1050680_1050688_1050692_1051341_1053496	5_Junction_234283_Junction_234284_Junction_234285_Junction_234289_Junction_234291	J003	0.00352182924007801	5.54043469362372	0.0185819664777674	0.0356752211196816	1.81559687745067	1.86374887748618	0.162306530749541	chr4	1050609	1050692	84	-	65	57	63	78	91	69	60.75%	49.14%	52.94%	65.55%	64.54%	60.53%	-0.0926333333333333
CaMKII	chr4_-_1050609_1050680_1050688_1050692_1051341_1053496	5_Junction_234283_Junction_234284_Junction_234285_Junction_234289_Junction_234291	J004	0.0153159859313195	1.00373498896519	0.31640843449495	0.436949489585466	0.83847163712499	0.947583334879862	0.415841084131951	chr4	1050609	1051341	733	-	4	5	8	9	13	4	3.74%	4.31%	6.72%	7.56%	9.22%	3.51%	-0.0184
CaMKII	chr4_-_1050609_1050680_1050688_1050692_1051341_1053496	5_Junction_234283_Junction_234284_Junction_234285_Junction_234289_Junction_234291	J005	0.0413279221177916	0.94860849178059	0.330073746829529	0.452306186820365	1.54799680605619	1.43413934471425	-0.390882529167646	chr4	1050609	1053496	2888	-	24	36	38	24	24	38	22.43%	31.03%	31.93%	20.17%	17.02%	33.33%	0.0495666666666667
Zyx	chr4_-_1057572_1057631_1057636	5_Junction_234312_Junction_234313	J001	0.00274625125872713	9.97132369941801	0.0015899714242849	0.00368744908722899	2.46787421652423	2.4876265930535	0.0658351262866841	chr4	1057572	1057631	60	-	198	174	215	425	567	459	94.29%	95.08%	96.41%	97.93%	98.44%	97.45%	-0.0268
Zyx	chr4_-_1057572_1057631_1057636	5_Junction_234312_Junction_234313	J002	0.00505908502827901	9.58775319858847	0.00195879494400007	0.00448107584099695	1.18847521459295	0.8662710443694	-1.18469366182544	chr4	1057572	1057636	65	-	12	9	8	9	9	12	5.71%	4.92%	3.59%	2.07%	1.56%	2.55%	0.0268
