Gene	AS_event_ID	chromosome	strand	common_5_SS_coor	A3SS_coordinates	pvalue	qvalue	deltaPSI_control-KD
nonA	chrX_+_16364630_16365183_16365203	chrX	+	16364630	16365183;16365203	1.20027739246867e-08	5.47425672265168e-08	-0.0576;0.0575999999999999
rngo	chrX_+_16444941_16445000_16449872	chrX	+	16444941	16445000;16449872	3.70582360730826e-12	2.40167587114813e-11	0.933333333333333;-0.933333333333333
Nup153	chrX_+_16601198_16601249_16601262_16601374	chrX	+	16601198	16601249;16601262;16601374	2.02654545660022e-07	8.01032489371314e-07	-0.210133333333333;0.0818;0.128366666666667
CG13008	chrX_+_16711580_16711653_16716442	chrX	+	16711580	16711653;16716442	3.45098324566661e-23	4.77246464048379e-22	0.0501000000000003;-0.0501
CG32572	chrX_+_16721824_16722115_16722151	chrX	+	16721824	16722115;16722151	3.61354441897588e-31	7.17911566110769e-30	0.0771333333333333;-0.0771333333333333
CG32568	chrX_+_16742760_16742806_16742822	chrX	+	16742760	16742806;16742822	0.04845612371731	0.08494249477397	0.5425;-0.5425
CG4238	chr2L_+_2028249_2028301_2028319	chr2L	+	2028249	2028301;2028319	0.0472107906258202	0.0829597070575734	0.0669999999999999;-0.0670000000000001
CG12617	chr2L_+_20294787_20294838_20294876	chr2L	+	20294787	20294838;20294876	4.9456996406073e-139	6.89621416553453e-137	-0.121633333333333;0.121633333333333
baz	chrX_+_17161191_17175345_17188990	chrX	+	17161191	17175345;17188990	0.0328638652959446	0.059888112202721	-0.0464;0.0463999999999999
spir	chr2L_+_20311563_20311648_20311709	chr2L	+	20311563	20311648;20311709	0.000789080232440771	0.0019209259184234	-0.208333333333333;0.208333333333333
X11L	chrX_+_17603471_17603694_17603712	chrX	+	17603471	17603694;17603712	6.10090848808324e-28	1.05476782107449e-26	0.193866666666667;-0.193866666666667
spir	chr2L_+_20340112_20343040_20343068_20343597	chr2L	+	20340112	20343040;20343068;20343597	5.51354191461784e-13	3.85867019114024e-12	-0.0718;-0.0551;0.1269
RtGEF	chr2L_+_20360433_20360537_20360562	chr2L	+	20360433	20360537;20360562	0.00687604202647409	0.0143241947794028	-0.0585;0.0584999999999998
CG34401	chrX_+_18865719_18871590_18871629_18871632	chrX	+	18865719	18871590;18871629;18871632	1.50717459726344e-19	1.69407940432823e-18	-0.236966666666667;0.1322;0.104733333333333
CG14190	chrX_+_19057004_19065237_19065396	chrX	+	19057004	19065237;19065396	4.56207114409472e-50	1.67694796032571e-48	-0.2767;0.2767
CG11596	chrX_+_1928580_1928999_1929050	chrX	+	1928580	1928999;1929050	0.00934363183850906	0.0189923325994126	-0.0652999999999999;0.0653
Kebab	chr2L_+_2046011_2046064_2046067	chr2L	+	2046011	2046064;2046067	3.74206597606127e-05	0.000110266508784418	0.0874;-0.0874
Shawn	chrX_+_19613307_19613530_19613630_19613911	chrX	+	19613307	19613530;19613630;19613911	2.38551273732992e-12	1.57475541829719e-11	-0.0269;0.0239666666666667;0.00290000000000001
Shawn	chrX_+_19614382_19614429_19614440	chrX	+	19614382	19614429;19614440	0.00535431400488226	0.0113689389722551	0.0169333333333333;-0.0169333333333332
Kebab	chr2L_+_2046218_2046276_2046426	chr2L	+	2046218	2046276;2046426	1.85528253265801e-09	9.22348195615198e-09	-0.202666666666667;0.202666666666667
Ubqn	chrX_+_19685910_19685988_19687874	chrX	+	19685910	19685988;19687874	5.04049889472902e-21	6.18185969888995e-20	0.0443666666666667;-0.0443666666666667
east	chrX_+_2018938_2019038_2019056	chrX	+	2018938	2019038;2019056	3.79060754634067e-11	2.23416750302674e-10	-0.1642;0.1642
CG15450	chrX_+_20822283_20824288_20824350	chrX	+	20822283	20824288;20824350	3.34881088544494e-83	2.30002054976138e-81	0.359266666666667;-0.359266666666667
csw	chrX_+_2108542_2109131_2109166_2109233	chrX	+	2108542	2109131;2109166;2109233	1.0592154662732e-21	1.34950219491415e-20	-0.118266666666667;-0.0473;0.165566666666667
CG14579	chrX_+_21193956_21194009_21194025_21194048_21194068_21194096_21194132	chrX	+	21193956	21194009;21194025;21194048;21194068;21194096;21194132	7.84037293867862e-117	8.32720945879078e-115	-0.0254666666666667;-0.0226666666666667;-0.0494333333333333;0.1107;-0.00726666666666667;-0.00576666666666667
IKKepsilon	chr2L_+_20677487_20677542_20677548	chr2L	+	20677487	20677542;20677548	2.27042662302496e-07	8.91666614682228e-07	0.0614999999999999;-0.0615
Rpt6	chrX_+_21316403_21316520_21316547	chrX	+	21316403	21316520;21316547	0.00294922802267652	0.00654030812618107	-0.00456666666666667;0.00456666666666661
CG1486	chrX_+_21324571_21324689_21324708	chrX	+	21324571	21324689;21324708	4.42071635360035e-06	1.47812504828915e-05	-0.0561666666666667;0.0561666666666665
dod	chrX_+_21345508_21345618_21345650	chrX	+	21345508	21345618;21345650	4.59175410571991e-11	2.68643810322133e-10	0.0243333333333333;-0.0243333333333333
Pgd	chrX_+_2145713_2147173_2168067	chrX	+	2145713	2147173;2168067	1.31947652781938e-05	4.13759704482282e-05	0.0167333333333333;-0.0167333333333333
fs(1)K10	chrX_+_2243604_2244455_2246010	chrX	+	2243604	2244455;2246010	4.09843678203537e-27	6.83776979341234e-26	0.318133333333333;-0.318133333333333
Usp2	chrX_+_22467618_22467668_22467672_22467685_22467714	chrX	+	22467618	22467668;22467672;22467685;22467714	2.46254263793299e-20	2.89602301646729e-19	-0.0373666666666667;-0.0111666666666667;-0.0101;0.0585666666666669
Usp2	chrX_+_22468000_22468078_22468110	chrX	+	22468000	22468078;22468110	8.52448861065645e-14	6.41293284216729e-13	-0.0158;0.0157999999999999
Cp110	chrX_+_22482750_22482837_22482840	chrX	+	22482750	22482837;22482840	2.41899063279906e-05	7.31634586775679e-05	-0.0868666666666666;0.0868666666666666
Raf	chrX_+_2327608_2327778_2330273	chrX	+	2327608	2327778;2330273	4.52341065259762e-17	4.34757958752587e-16	0.0324666666666668;-0.0324666666666667
NONE	chrX_+_23347190_23347241_23347271	chrX	+	23347190	23347241;23347271	0.00187423838557313	0.00430070477157896	0.3389;-0.3389
G9a	chrX_+_247596_248347_248380	chrX	+	247596	248347;248380	1.77824995504969e-12	1.18774710102819e-11	-0.144233333333333;0.144233333333333
CG2694	chrX_+_2714606_2714731_2714775	chrX	+	2714606	2714731;2714775	1.25625875504151e-07	5.08935273634419e-07	-0.269466666666667;0.269466666666667
ec	chrX_+_3830454_3830549_3830658_3830677	chrX	+	3830454	3830549;3830658;3830677	8.27186975166791e-15	6.74690293131481e-14	-0.434033333333333;-0.151233333333333;0.585266666666667
CG2930	chrX_+_3877458_3877626_3877652	chrX	+	3877458	3877626;3877652	0.000231873709800045	0.000611085574630812	-0.0158333333333334;0.0158333333333333
Pdha	chrX_+_4702591_4702690_4702822	chrX	+	4702591	4702690;4702822	0.0299017181646123	0.0549786508391675	-0.0709666666666667;0.0709666666666667
CG3156	chrX_+_489076_489127_489141_489159	chrX	+	489076	489127;489141;489159	1.94001646870009e-05	5.94636349390702e-05	-0.0324;0.0526000000000001;-0.0202
CG6903	chrX_+_4920269_4920328_4920361	chrX	+	4920269	4920328;4920361	8.63820809845802e-14	6.49506807903399e-13	0.0363333333333332;-0.0363333333333333
NONE	chr2L_+_20924111_20924167_20924208	chr2L	+	20924111	20924167;20924208	2.5288977848124e-111	2.48144192514678e-109	-0.969533333333333;0.969533333333333
Usp16-45	chrX_+_5423017_5423090_5423117	chrX	+	5423017	5423090;5423117	7.44855430255535e-10	3.87047789023964e-09	-0.102233333333333;0.102233333333333
CG42699	chrX_+_5765595_5779086_5784438_5804804	chrX	+	5765595	5779086;5784438;5804804	8.86661109247598e-13	6.09207976819702e-12	0.0512;0.143233333333333;-0.194433333333333
CG12236	chrX_+_5910061_5910431_5912424	chrX	+	5910061	5910431;5912424	1.66149634713775e-14	1.32276189987153e-13	0.377533333333333;-0.377533333333333
CG3726	chrX_+_5941271_5941324_5941347	chrX	+	5941271	5941324;5941347	0.0152061847577462	0.0297165245971314	-0.109066666666667;0.109066666666667
CG32756	chrX_+_5946371_5946457_5949088	chrX	+	5946371	5946457;5949088	1.04283067066742e-11	6.4905388962135e-11	0.0590333333333335;-0.0590333333333333
MCTS1	chrX_+_6038565_6038633_6038874	chrX	+	6038565	6038633;6038874	0.0052751161606657	0.0112155833404927	-0.009;0.0089999999999999
Vsp37A	chrX_+_621797_621840_621851_621889	chrX	+	621797	621840;621851;621889	3.98470538939713e-05	0.000116968194970702	0.121633333333333;-0.0360666666666666;-0.0856
dtn	chrX_+_6230986_6231041_6237999	chrX	+	6230986	6231041;6237999	0.000142901075195191	0.000388263211883483	0.116166666666667;-0.116166666666667
NONE	chrX_+_6277567_6277794_6278022_6278250	chrX	+	6277567	6277794;6278022;6278250	0.00339978289535388	0.00747011319348356	-0.223333333333333;0.422866666666667;-0.199533333333333
CG14441	chrX_+_6709896_6712277_6715862	chrX	+	6709896	6712277;6715862	0.00627245774049145	0.0131595502952834	0.0408333333333333;-0.0408333333333333
sov	chrX_+_6756700_6759986_6772225	chrX	+	6756700	6759986;6772225	0.0398445747839977	0.0712157746073715	0.1157;-0.1157
CG43736	chrX_+_6872921_6874320_6875930_6875933_6876340_6877912	chrX	+	6872921	6874320;6875930;6875933;6876340;6877912	3.56784120582994e-07	1.36855413108522e-06	0.0143666666666667;0.0404;0.0783333333333333;0.011;-0.1441
CG14431	chrX_+_6964245_6964700_6964730	chrX	+	6964245	6964700;6964730	2.50380957881848e-05	7.55770557819409e-05	-0.3865;0.3865
CG9650	chrX_+_7233229_7233331_7237049	chrX	+	7233229	7233331;7237049	0.000363136754452935	0.000930235579412954	0.3852;-0.3852
CG18155	chrX_+_7329507_7329564_7329589	chrX	+	7329507	7329564;7329589	4.927837023927e-18	5.04722276625925e-17	-0.0494333333333333;0.0494333333333332
tadr	chr2L_+_21079121_21079246_21079288	chr2L	+	21079121	21079246;21079288	7.3611304209734e-09	3.43481005396653e-08	-0.1902;0.1902
Ubr3	chrX_+_7936719_7936778_7936786_7936795	chrX	+	7936719	7936778;7936786;7936795	0.00443018714107336	0.00954604773248364	0.0108666666666667;0.000300000000000005;-0.0112
Ubr3	chrX_+_7937611_7939686_7947413	chrX	+	7937611	7939686;7947413	1.05178407435339e-10	5.95048147452651e-10	0.0261333333333333;-0.0261333333333333
Ubr3	chrX_+_7950297_7950359_7950362	chrX	+	7950297	7950359;7950362	0.0111787020958271	0.0224043853721865	0.0357666666666668;-0.0357666666666667
sn	chrX_+_7982651_7983986_8022403	chrX	+	7982651	7983986;8022403	4.08604553417099e-08	1.75082669911537e-07	0.101133333333333;-0.101133333333333
CG15337	chrX_+_8160252_8160320_8161597	chrX	+	8160252	8160320;8161597	7.37210399795608e-12	4.65540801749542e-11	0.0200333333333333;-0.0200333333333333
CG1387	chrX_+_8386315_8386358_8386388	chrX	+	8386315	8386358;8386388	0.0433613019142785	0.0768085375179116	-0.003;0.00300000000000011
Nhe2	chr2L_+_21124521_21125315_21125345	chr2L	+	21124521	21125315;21125345	1.74235750650725e-44	5.42832391792145e-43	-0.3817;0.3817
CG9253	chr2L_+_21143822_21143995_21144010	chr2L	+	21143822	21143995;21144010	3.52230791163746e-05	0.000104155651820033	-0.0327666666666667;0.0327666666666666
mei-P26	chrX_+_9166459_9166518_9166533	chrX	+	9166459	9166518;9166533	4.50602175797654e-20	5.21941135764841e-19	-0.146833333333333;0.146833333333333
mei-P26	chrX_+_9169262_9169464_9169515	chrX	+	9169262	9169464;9169515	8.74919926094287e-43	2.59472521365574e-41	-0.1609;0.1609
mei-P26	chrX_+_9170536_9170643_9170709_9170788_9170827_9194016	chrX	+	9170536	9170643;9170709;9170788;9170827;9194016	1.45917476997077e-32	3.07717245417303e-31	-0.0219333333333333;0.120933333333333;-0.0583333333333333;-0.0243666666666667;-0.0163333333333333
NONE	chr2L_+_21155093_21155143_21155172	chr2L	+	21155093	21155143;21155172	0.0263126457396269	0.0489868221757301	0.270966666666667;-0.270966666666667
c12.2	chrX_+_9319684_9319815_9319818_9320083	chrX	+	9319684	9319815;9319818;9320083	1.3176851335932e-07	5.32568596074181e-07	-0.4175;-0.0947666666666667;0.5123
CG42797	chrX_+_9609691_9609749_9609758	chrX	+	9609691	9609749;9609758	4.00020626941162e-109	3.81778191946033e-107	0.987;-0.987
CG32694	chrX_+_9999300_9999542_10000350_10001852_10004390	chrX	+	9999300	10000350;10001852;10004390;9999542	0.0441223065441726	0.0780241979609342	-0.000166666666666676;0.143466666666667;-0.123466666666667;-0.0197666666666667
WDY	chrY_+_2450482_2450542_2486666	chrY	+	2450482	2450542;2486666	2.00774797178166e-11	1.21524985545343e-10	-0.585166666666667;0.585166666666667
NONE	chrY_+_3246385_3246430_3246460	chrY	+	3246385	3246430;3246460	4.06641838703751e-09	1.94991815023675e-08	0.405566666666667;-0.405566666666667
kl-3	chrY_+_352078_356320_356353	chrY	+	352078	356320;356353	7.8116315109196e-15	6.38315770206877e-14	-0.0686666666666667;0.0686666666666668
kl-3	chrY_+_478029_488091_488165_489961	chrY	+	478029	488091;488165;489961	1.63868039190889e-46	5.42174309870613e-45	0.600333333333333;-0.316066666666667;-0.284266666666667
kl-2	chrY_+_663009_663067_663126	chrY	+	663009	663067;663126	2.78952284364034e-14	2.18172040292238e-13	0.215466666666667;-0.215466666666667
clumsy	chr2L_+_21209371_21209696_21209960	chr2L	+	21209371	21209696;21209960	1.33376423824663e-22	1.79016462126387e-21	0.614633333333333;-0.614633333333333
NONE	chrY_+_858966_859030_859042_1050553	chrY	+	858966	1050553;859030;859042	5.35661394899546e-08	2.26713986746076e-07	-0.0022;0.0438666666666669;-0.0416666666666667
NONE	chrY_+_884404_889089_1032396	chrY	+	884404	1032396;889089	0.00183347042893066	0.00421378035702639	-0.438133333333333;0.438133333333333
CG8677	chr2L_+_21226422_21226578_21226628	chr2L	+	21226422	21226578;21226628	8.23971251365176e-10	4.26192642920234e-09	-0.0769;0.0769
crc	chr2L_+_21312043_21312096_21312123	chr2L	+	21312043	21312096;21312123	0.00013185068444241	0.000359975693575867	0.0127666666666669;-0.0127666666666667
AIF	chr2L_+_2153105_2153241_2153245_2153280	chr2L	+	2153105	2153241;2153245;2153280	1.77584282217473e-91	1.35933214291923e-89	-0.0282333333333333;-0.0436;0.0717666666666666
NONE	chr2L_+_2160778_2160932_2160994	chr2L	+	2160778	2160932;2160994	0.0002444430924084	0.000642176516743768	0.317366666666667;-0.317366666666667
Ac3	chr2L_+_21644219_21646593_21657831	chr2L	+	21644219	21646593;21657831	2.21618550153702e-05	6.73684980965709e-05	0.456333333333333;-0.456333333333333
Cul2	chr2L_+_21660064_21660121_21660146	chr2L	+	21660064	21660121;21660146	0.00119483195285304	0.00282629980494647	0.00923333333333332;-0.00923333333333333
Cul2	chr2L_+_21661200_21661313_21661346	chr2L	+	21661200	21661313;21661346	2.29808217156666e-09	1.13042507149296e-08	-0.0193;0.0192999999999999
Cul2	chr2L_+_21661636_21661723_21662082_21662111	chr2L	+	21661636	21661723;21662082;21662111	1.23024547504163e-22	1.6555718054873e-21	-0.0252;0.0421999999999998;-0.0169666666666667
nolo	chr2L_+_21717672_21717739_21719512	chr2L	+	21717672	21717739;21719512	0.000376224954883093	0.000961679625246027	0.551766666666667;-0.551766666666667
CG1416	chr2L_+_21759366_21760391_21760478	chr2L	+	21759366	21760391;21760478	5.8815699885193e-11	3.40802320306815e-10	-0.0127666666666667;0.0127666666666666
CG41434	chr2L_+_22039183_22039233_22039289	chr2L	+	22039183	22039233;22039289	6.0349986224583e-11	3.49239965586673e-10	0.363533333333333;-0.363533333333333
CG6675	chr2L_+_22109161_22109221_22109233	chr2L	+	22109161	22109221;22109233	1.83032648448833e-12	1.22116228222188e-11	0.168966666666667;-0.168966666666667
dbf	chr2L_+_10653282_10653368_10653371_10653431	chr2L	+	10653282	10653368;10653371;10653431	4.07085140682379e-220	1.07850423271452e-217	-0.105066666666667;-0.0154333333333333;0.120533333333333
CG3262	chr2L_+_22240103_22240152_22240168	chr2L	+	22240103	22240152;22240168	1.31059342750418e-05	4.11118332958665e-05	-0.0753666666666667;0.0753666666666667
CG3262	chr2L_+_22240402_22240704_22246376	chr2L	+	22240402	22240704;22246376	0.0287314364114661	0.053029649844798	0.352366666666667;-0.352366666666667
Tif-IA	chr2L_+_22250314_22250370_22250431	chr2L	+	22250314	22250370;22250431	1.25645005399275e-12	8.51384315466391e-12	0.0215333333333335;-0.0215333333333333
Tif-IA	chr2L_+_22257902_22257958_22257998	chr2L	+	22257902	22257958;22257998	1.34235254852912e-10	7.51868784757538e-10	0.0535999999999999;-0.0536
Slmap	chr2L_+_22581133_22581218_22581222_22584120	chr2L	+	22581133	22581218;22581222;22584120	4.13865413905105e-50	1.52326322549318e-48	-0.0264666666666667;-0.0114333333333333;0.0378666666666665
CG17715	chr2L_+_22849255_22849304_22849322	chr2L	+	22849255	22849304;22849322	0.0456956188070762	0.0805495072574612	0.0385;-0.0385
lt	chr2L_+_22938842_22938902_22938933	chr2L	+	22938842	22938902;22938933	2.97321431375615e-08	1.29481578211686e-07	0.0427666666666666;-0.0427666666666667
cta	chr2L_+_22982593_22990752_22990771	chr2L	+	22982593	22990752;22990771	0.00102193943298205	0.00244490280841058	0.0619333333333334;-0.0619333333333333
cta	chr2L_+_22990892_22990946_22990955	chr2L	+	22990892	22990946;22990955	0.0395174911921675	0.0706929883825323	0.0276000000000001;-0.0276
CG6443	chr2L_+_10729102_10729179_10729192	chr2L	+	10729102	10729179;10729192	0.000534131911220751	0.00133434112849908	0.0175;-0.0175
CG16995	chr2L_+_2308531_2308579_2323381	chr2L	+	2308531	2308579;2323381	1.30064602450813e-19	1.46643252305329e-18	0.357666666666667;-0.357666666666667
Axud1	chr2L_+_2368213_2368270_2368314	chr2L	+	2368213	2368270;2368314	0.000256201364348919	0.000671131797510049	-0.0385;0.0385000000000001
CG15395	chr2L_+_2610421_2610476_2610491	chr2L	+	2610421	2610476;2610491	4.9070132301874e-22	6.3727028028643e-21	0.0334333333333332;-0.0334333333333333
CG31689	chr2L_+_2737321_2737389_2737420	chr2L	+	2737321	2737389;2737420	1.28578088857358e-05	4.03733280020391e-05	-0.0334333333333333;0.0334333333333334
Hrs	chr2L_+_2740211_2740281_2740387	chr2L	+	2740211	2740281;2740387	2.39708849168815e-09	1.17681983451108e-08	-0.1202;0.1202
Hrs	chr2L_+_2740473_2740518_2740546	chr2L	+	2740473	2740518;2740546	4.13293890360396e-06	1.38744783955603e-05	0.0216666666666667;-0.0216666666666667
HINT1	chr2L_+_2770191_2770257_2770271	chr2L	+	2770191	2770257;2770271	0.00377850343674615	0.00823935824403503	0.00713333333333332;-0.00713333333333333
lilli	chr2L_+_2951382_2951468_2951502	chr2L	+	2951382	2951468;2951502	0.000250979662201246	0.000658236711821649	0.00813333333333333;-0.00813333333333333
CG3558	chr2L_+_2993377_2993543_2993595	chr2L	+	2993377	2993543;2993595	3.07410148122858e-33	6.64340263308891e-32	-0.319933333333333;0.319933333333333
CG3558	chr2L_+_2994408_2994672_2994716	chr2L	+	2994408	2994672;2994716	5.72380275212712e-12	3.65257200111653e-11	0.144;-0.144
CG3558	chr2L_+_2995070_2995410_2995434	chr2L	+	2995070	2995410;2995434	2.22576283773653e-07	8.75255035919682e-07	-0.101633333333333;0.101633333333333
CG17264	chr2L_+_3019403_3019467_3019479_3019508	chr2L	+	3019403	3019467;3019479;3019508	1.51293503179726e-05	4.70668965988308e-05	-0.233166666666667;-0.1461;0.379266666666667
CG17219	chr2L_+_3030575_3030665_3030668_3030774	chr2L	+	3030575	3030665;3030668;3030774	1.63352813872736e-06	5.77006245713524e-06	0.132233333333333;0.2052;-0.337433333333333
CG17260	chr2L_+_3037271_3037499_3037525_3037528	chr2L	+	3037271	3037499;3037525;3037528	2.38632621263732e-12	1.57521973554536e-11	-0.512433333333333;0.0716666666666667;0.4408
NONE	chr2L_+_3150582_3159903_3160049	chr2L	+	3150582	3159903;3160049	1.61947733761712e-10	8.98402054476153e-10	1;-1
CG3347	chr2L_+_3269849_3269911_3269915_3269927	chr2L	+	3269849	3269911;3269915;3269927	3.5286872838014e-08	1.52272228024542e-07	0.0303333333333332;-0.0128;-0.0175666666666667
Plc21C	chr2L_+_344489_344553_344574	chr2L	+	344489	344553;344574	0.00116912361587472	0.0027694721492821	-0.2247;0.2247
Plc21C	chr2L_+_345153_345213_384509	chr2L	+	345153	345213;384509	2.78324437859408e-24	4.0647414636503e-23	0.5696;-0.5696
IFT57	chr2L_+_3532016_3532367_3533384	chr2L	+	3532016	3532367;3533384	0.0334860990290025	0.0608994504733391	0.3119;-0.3119
Shaw	chr2L_+_3722017_3722351_3745402_3745427	chr2L	+	3722017	3722351;3745402;3745427	1.39782769992073e-08	6.32604144190368e-08	0.3469;-0.0735666666666667;-0.273333333333333
TTLL4B	chr2L_+_3865684_3865745_3865762	chr2L	+	3865684	3865745;3865762	1.98687316818375e-36	4.81453290875746e-35	0.0139999999999999;-0.014
bdl	chr2L_+_4330541_4330735_4330754	chr2L	+	4330541	4330735;4330754	4.02316866303382e-05	0.000118034288622167	-0.105833333333333;0.105833333333333
l(2)k05819	chr2L_+_4399074_4399135_4399190	chr2L	+	4399074	4399135;4399190	7.57940170564318e-08	3.1539834951022e-07	0.0625;-0.0625
CG34178	chr2L_+_4434569_4434619_4434681	chr2L	+	4434569	4434619;4434681	1.60916063334593e-14	1.28295227847193e-13	0.0285333333333334;-0.0285333333333333
CG34124	chr2L_+_4963491_4963543_4963609	chr2L	+	4963491	4963543;4963609	1.53862508528418e-37	3.87265762141266e-36	0.196333333333333;-0.196333333333333
CG14043	chr2L_+_4971690_4971747_4971774	chr2L	+	4971690	4971747;4971774	0.00919766097166783	0.0187217639348888	-0.540733333333333;0.540733333333333
qtc	chr2L_+_5070299_5070351_5070485	chr2L	+	5070299	5070351;5070485	2.11016283438351e-43	6.38241724605164e-42	0.597966666666667;-0.597966666666667
Msp300	chr2L_+_5177300_5177623_5177947	chr2L	+	5177300	5177623;5177947	0.00262891719193582	0.00588194628174136	0.402666666666667;-0.402666666666667
GABA-B-R3	chr2L_+_588786_660407_752693_752729	chr2L	+	588786	660407;752693;752729	1.05219399241993e-05	3.34431764083368e-05	0.517133333333333;0.0116666666666667;-0.5288
bchs	chr2L_+_5920978_5921035_5921075	chr2L	+	5920978	5921035;5921075	1.04244239270404e-06	3.77082120024807e-06	-0.0773333333333333;0.0773333333333335
Gpdh1	chr2L_+_5947332_5947855_5948405	chr2L	+	5947332	5947855;5948405	2.47288441701919e-09	1.21208246312283e-08	-0.200933333333333;0.200933333333333
Ucp4B	chr2L_+_5970559_5970627_5970637	chr2L	+	5970559	5970627;5970637	0.0078725500140776	0.0162287967610086	0.100333333333333;-0.100333333333333
eIF4A	chr2L_+_5985220_5985288_5985337_5985341	chr2L	+	5985220	5985288;5985337;5985341	0.00091616197714791	0.00220827235061982	0.0125333333333333;-0.0126666666666665;0.000133333333333333
CG9135	chr2L_+_6050921_6051504_6051507_6051615	chr2L	+	6050921	6051504;6051507;6051615	3.23659665880798e-11	1.91949784187582e-10	-0.230666666666667;-0.0987666666666667;0.329466666666667
CG9222	chr2L_+_6131226_6131284_6131297_6131307	chr2L	+	6131226	6131284;6131297;6131307	0.000178010241299624	0.00047692529984811	-0.0219999999999999;0.0176333333333333;0.00436666666666667
CG13989	chr2L_+_6160961_6161015_6192752	chr2L	+	6160961	6161015;6192752	4.52739545247016e-06	1.51227481441091e-05	0.00253333333333328;-0.00253333333333333
smal	chr2L_+_6206425_6206633_6207891	chr2L	+	6206425	6206633;6207891	5.26749026065678e-05	0.000151976006665309	0.3611;-0.3611
Cpr	chr2L_+_6345679_6345741_6413179	chr2L	+	6345679	6345741;6413179	0.0153248881354038	0.0299350054096588	0.00933333333333319;-0.00933333333333333
SCAR	chr2L_+_10981428_10981485_10981503	chr2L	+	10981428	10981485;10981503	1.78931458952209e-16	1.65494247760142e-15	0.0725333333333333;-0.0725333333333333
Fic	chr2L_+_6425406_6425464_6425483	chr2L	+	6425406	6425464;6425483	2.10000003316725e-15	1.79707144840914e-14	0.0744;-0.0744
frj	chr2L_+_6456208_6456325_6456363_6456369	chr2L	+	6456208	6456325;6456363;6456369	0.0206196963746904	0.0392169240258532	-0.2625;0.144533333333333;0.117966666666667
CG12253	chr2L_+_10988982_10989047_10989098	chr2L	+	10988982	10989047;10989098	0.0014003447659249	0.00327484958875815	0.0395;-0.0395
TTLL4A	chr2L_+_10992922_10992993_10992998_10993054_10993085	chr2L	+	10992922	10992993;10992998;10993054;10993085	5.3425374398085e-10	2.81729458447206e-09	0.00136666666666663;-0.00116666666666667;0.00453333333333333;-0.00476666666666667
gudu	chr2L_+_7389292_7389373_7389383	chr2L	+	7389292	7389373;7389383	4.36058041910329e-21	5.36915463532656e-20	0.0141000000000001;-0.0141
muc	chr2L_+_7427361_7428024_7428045	chr2L	+	7427361	7428024;7428045	0.00408157223134371	0.00885434053655845	-0.00356666666666667;0.00356666666666661
GABA-B-R3	chr2L_+_755296_755644_755660	chr2L	+	755296	755644;755660	9.21951689225757e-10	4.74095454755018e-09	-0.754233333333333;0.754233333333333
GABA-B-R3	chr2L_+_757030_757083_757126	chr2L	+	757030	757083;757126	0.000650845803515356	0.0016048363328873	-0.104466666666667;0.104466666666667
Ntl	chr2L_+_7713480_7713537_7713554_7713603	chr2L	+	7713480	7713537;7713554;7713603	0.00149388386997432	0.00347909819264214	-0.00853333333333339;0.0041;0.00443333333333333
ATPsynGL	chr2L_+_7747420_7747472_7747487	chr2L	+	7747420	7747472;7747487	2.6530430544916e-09	1.29660421394386e-08	0.00533333333333341;-0.00533333333333333
CG7154	chr2L_+_7783921_7783973_7784001	chr2L	+	7783921	7783973;7784001	3.81092337771959e-05	0.000112163829433442	0.0306000000000001;-0.0306
Wdr59	chr2L_+_11092726_11092780_11092800	chr2L	+	11092726	11092780;11092800	0.00319346514025563	0.00704513403175888	0.0187;-0.0187
LanB1	chr2L_+_7820400_7820460_7830460	chr2L	+	7820400	7820460;7830460	2.17317107442137e-09	1.07215438694752e-08	0.0798666666666666;-0.0798666666666667
Cka	chr2L_+_8036298_8036356_8036380	chr2L	+	8036298	8036356;8036380	1.47607704176236e-165	2.57843084130268e-163	0.5915;-0.5915
l(2)gd1	chr2L_+_11109507_11110103_11110157	chr2L	+	11109507	11110103;11110157	8.85339760664398e-22	1.13281680994268e-20	-0.3232;0.3232
Bsg	chr2L_+_8089736_8102298_8105690	chr2L	+	8089736	8102298;8105690	5.28552212228492e-06	1.75075348313901e-05	-0.0166666666666667;0.0166666666666667
NONE	chr2L_+_8116_8191_8227	chr2L	+	8116	8191;8227	3.95916497990314e-09	1.9004629535796e-08	-0.0590333333333333;0.0590333333333333
Zir	chr2L_+_101619_101874_102134	chr2L	+	101619	101874;102134	0.000719975278362798	0.00176347041078764	0.143366666666667;-0.143366666666667
CG8668	chr2L_+_8127646_8131178_8131285	chr2L	+	8127646	8131178;8131285	4.23931066042917e-07	1.61129845994591e-06	-0.0608666666666667;0.0608666666666666
Piezo	chr2L_+_8182450_8183139_8183187	chr2L	+	8182450	8183139;8183187	0.028729394778223	0.0530265657074699	-0.177133333333333;0.177133333333334
Piezo	chr2L_+_8183706_8184125_8184813	chr2L	+	8183706	8184125;8184813	8.61542835118548e-13	5.92689768048663e-12	0.295566666666667;-0.295566666666667
CG8460	chr2L_+_8198548_8198611_8199023	chr2L	+	8198548	8198611;8199023	0.00014663615992533	0.000397837241538324	0.0370666666666666;-0.0370666666666667
PGAP5	chr2L_+_8199461_8199527_8204490	chr2L	+	8199461	8199527;8204490	4.50715932423884e-27	7.5047979697731e-26	0.0645333333333333;-0.0645333333333333
