Gene	AS_event_ID	AS_structure_ID	sub_junction_ID	sub-junction_dispersion_estimate	LRT_statistic-full_vs_reduced	LRT_p_value-full_vs_reduced	BH_adjusted_p-values	control	KD	fitting_parameter_log2fold_change_KD_control	sub_junction_chr	sub_junction_start_coor	sub_junction_end_coor	sub_junction_size	sub_junction_strand	raw_count.Control1	raw_count.Control2	raw_count.Control3	raw_count.SRPK1	raw_count.SRPK2	raw_count.SRPK3	percentage_usage.Control1	percentage_usage.Control2	percentage_usage.Control3	percentage_usage.SRPK1	percentage_usage.SRPK2	percentage_usage.SRPK3	deltaPSI
spir	chr2L_+_20336404_20336462_20336465_20336468	5_Junction_18015_Junction_18016_Junction_18017	J003	0.00144510249907496	9.82996104441584	0.00171691985145496	0.014326100555568	18.0409862875918	16.9576127390794	-0.308611994300044	chr2L	20336404	20336468	65	+	233	184	317	214	233	231	8.60%	8.16%	9.05%	7.14%	6.86%	7.14%	0.0155666666666667
rngo	chrX_+_16444941_16445000_16445521	5_Junction_180255_Junction_180256	J001	0.0345071510562803	9.56780749073848	0.00198019134561491	0.0160861750421911	4.73977970547233	3.42285205448361	-0.981483827223733	chrX	16444941	16445000	60	+	13	9	7	5	4	2	86.67%	81.82%	77.78%	50.00%	44.44%	28.57%	0.410866666666667
rngo	chrX_+_16444941_16445000_16445521	5_Junction_180255_Junction_180256	J002	0.0444617221400594	9.21476345941281	0.00240071227602909	0.0187872039620398	2.19941673406997	3.97947334649237	1.75429250713023	chrX	16444941	16445521	581	+	2	2	2	5	5	5	13.33%	18.18%	22.22%	50.00%	55.56%	71.43%	-0.410866666666667
CG13008	chrX_+_16711580_16711653_16716442	5_Junction_180611_Junction_180613	J001	0.207527538923104	4.09193487982198	0.043088289662066	0.170568332490197	27.877068140948	25.3201901970133	-0.680889334299145	chrX	16711580	16711653	74	+	1175	1025	1497	1297	1373	1510	100.00%	99.81%	99.73%	99.62%	98.49%	99.67%	0.0058666666666668
CG13008	chrX_+_16711580_16711653_16716442	5_Junction_180611_Junction_180613	J002	0.234963169040156	3.76691515294027	0.0522759606682278	0.195139197187527	2.72284654310995	4.51713578667768	1.51172133407472	chrX	16711580	16716442	4863	+	0	2	4	5	21	5	0.00%	0.19%	0.27%	0.38%	1.51%	0.33%	-0.00586666666666667
RtGEF	chr2L_+_20356801_20356874_20360011	5_Junction_18099_Junction_18100	J001	0.011419346752755	3.87663089631211	0.0489627180253874	0.186394901847047	6.23146016702362	5.08310322454051	-0.638363834064595	chr2L	20356801	20356874	74	+	14	13	12	13	9	12	19.72%	18.31%	16.67%	11.40%	9.38%	13.33%	0.0686333333333334
RtGEF	chr2L_+_20356801_20356874_20360011	5_Junction_18099_Junction_18100	J002	0.00921200898823395	4.02602492732871	0.0448033888486372	0.175300535664045	11.6448796422621	12.117945981909	0.156368297727573	chr2L	20356801	20360011	3211	+	57	58	60	101	87	78	80.28%	81.69%	83.33%	88.60%	90.62%	86.67%	-0.0686333333333333
CG7378	chrX_+_18907859_18908248_18908275	5_Junction_183430_Junction_183431	J001	0.0416030577737384	6.24000816496059	0.0124895900104671	0.0687526779659314	3.44082582740294	1.56789406565434	-2.3049167217351	chrX	18907859	18908248	390	+	5	3	9	1	1	0	6.41%	5.08%	9.78%	1.92%	2.38%	0.00%	0.0565666666666667
CG7378	chrX_+_18907859_18908248_18908275	5_Junction_183430_Junction_183431	J002	0.0202823915423379	6.87708017269324	0.00873080793605162	0.0522863645585804	10.6566501332742	11.1026130140751	0.154485869750127	chrX	18907859	18908275	417	+	73	56	83	51	41	46	93.59%	94.92%	90.22%	98.08%	97.62%	100.00%	-0.0565666666666664
Tyler	chrX_+_19613307_19613630_19613911	5_Junction_184352_Junction_184354	J001	0.0717294868497113	21.6397916582936	3.28956068002185e-06	6.4018378565672e-05	6.36906126105171	2.89931175638454	-2.39661434861439	chrX	19613307	19613630	324	+	25	13	16	3	5	0	3.61%	2.53%	1.75%	0.37%	0.57%	0.00%	0.0231666666666667
Tyler	chrX_+_19613307_19613630_19613911	5_Junction_184352_Junction_184354	J002	0.0628423649935593	23.1147231236388	1.52617596647312e-06	3.18632012551836e-05	22.3497987637263	24.9576428479731	0.70242435659066	chrX	19613307	19613911	605	+	668	500	899	810	869	863	96.39%	97.47%	98.25%	99.63%	99.43%	100.00%	-0.0231666666666667
Ntf-2	chrX_+_21036637_21037608_21038744	5_Junction_185858_Junction_185859	J001	0.0412796665838377	10.4562149627537	0.00122237488137302	0.0108222966860921	4.11321976780861	1.80040322933641	-2.4378467971507	chrX	21036637	21037608	972	+	6	6	4	1	3	0	1.10%	1.42%	0.65%	0.12%	0.36%	0.00%	0.00896666666666667
Ntf-2	chrX_+_21036637_21037608_21038744	5_Junction_185858_Junction_185859	J002	0.0192837356398729	11.6381940541449	0.000646113013494638	0.00632590078199315	22.4140252049205	22.8588871876345	0.120457624814085	chrX	21036637	21038744	2108	+	538	417	608	801	825	659	98.90%	98.58%	99.35%	99.88%	99.64%	100.00%	-0.00896666666666646
cad	chr2L_+_20771909_20772834_20781797	5_Junction_18676_Junction_18678	J001	0.00908684183313389	74.4908711823847	6.09193175900855e-18	5.14936563329564e-16	3.64053717847391	9.25275430308939	2.97100738089182	chr2L	20771909	20772834	926	+	3	4	4	59	51	40	0.96%	1.53%	1.13%	12.42%	10.04%	10.10%	-0.0964666666666667
cad	chr2L_+_20771909_20772834_20781797	5_Junction_18676_Junction_18678	J002	0.00781161929385255	77.0794117840586	1.642203247555e-18	1.46117422196926e-16	20.280228844604	18.9260305045114	-0.375678092346336	chr2L	20771909	20781797	9889	+	308	258	349	416	457	356	99.04%	98.47%	98.87%	87.58%	89.96%	89.90%	0.0964666666666667
sgg	chrX_+_2673618_2673698_2673904_2674595_2677099_2683659	5_Junction_188706_Junction_188707_Junction_188708_Junction_188710_Junction_188711	J001	0.0118906420619939	3.98644778100177	0.0458676667282987	0.178047780525292	4.87753723232832	6.19202467035562	0.745268557849428	chrX	2673618	2673698	81	+	10	7	11	18	14	11	1.42%	1.14%	1.22%	2.74%	1.91%	1.83%	-0.009
sgg	chrX_+_2673618_2673698_2673904_2674595_2677099_2683659	5_Junction_188706_Junction_188707_Junction_188708_Junction_188710_Junction_188711	J002	0.00777332011887862	40.1326204090724	2.37293238062686e-10	9.40404374237199e-09	19.2480528825881	16.7119577066092	-0.717835680600554	chrX	2673618	2673904	287	+	326	265	454	174	218	184	46.24%	43.02%	50.44%	26.44%	29.70%	30.62%	0.176466666666667
sgg	chrX_+_2673618_2673698_2673904_2674595_2677099_2683659	5_Junction_188706_Junction_188707_Junction_188708_Junction_188710_Junction_188711	J003	0.0077133364907333	11.8490529360016	0.000576906780500602	0.00574056203316902	19.7882780379152	20.6130109044047	0.227437426452649	chrX	2673618	2674595	978	+	369	343	431	423	451	360	52.34%	55.68%	47.89%	64.29%	61.44%	59.90%	-0.0990666666666666
sgg	chrX_+_2673618_2673698_2673904_2674595_2677099_2683659	5_Junction_188706_Junction_188707_Junction_188708_Junction_188710_Junction_188711	J004	0.00921973270795884	93.7393337375685	3.59936549901736e-22	4.40432074328332e-20	2.11476709775201	8.90439534776391	4.43822361610221	chrX	2673618	2677099	3482	+	0	1	4	31	36	32	0.00%	0.16%	0.44%	4.71%	4.90%	5.32%	-0.0477666666666667
sgg	chrX_+_2673618_2673698_2673904_2674595_2677099_2683659	5_Junction_188706_Junction_188707_Junction_188708_Junction_188710_Junction_188711	J005	0.018603135778559	51.3934824638856	7.55890731994042e-13	4.06693270636761e-11	0.0466853908985687	6.06553785454677	14.187510140054	chrX	2673618	2683659	10042	+	0	0	0	12	15	14	0.00%	0.00%	0.00%	1.82%	2.04%	2.33%	-0.0206333333333333
CG3939	chrX_+_3175658_3175932_3189220_3244733	5_Junction_189127_Junction_189128_Junction_189133	J001	0.0436701635682455	23.5933487016137	1.18998134792386e-06	2.54140930093007e-05	27.3906728301149	25.0319485520615	-0.628844461602171	chrX	3175658	3175932	275	+	1077	992	1371	1248	1458	1200	99.45%	99.80%	99.93%	97.88%	98.78%	98.04%	0.0149333333333334
CG3939	chrX_+_3175658_3175932_3189220_3244733	5_Junction_189127_Junction_189128_Junction_189133	J002	0.0527056620302348	6.87366659814414	0.00874749973033262	0.0523319044296337	2.93889785718083	4.3708107907127	1.18645383351852	chrX	3175658	3189220	13563	+	4	2	1	10	6	12	0.37%	0.20%	0.07%	0.78%	0.41%	0.98%	-0.0051
CG3939	chrX_+_3175658_3175932_3189220_3244733	5_Junction_189127_Junction_189128_Junction_189133	J003	0.0251140666422298	30.1849398072006	3.92747418892386e-08	1.09602462802197e-06	1.5798837096839	5.21767508940469	3.54446822218548	chrX	3175658	3244733	69076	+	2	0	0	17	12	12	0.18%	0.00%	0.00%	1.33%	0.81%	0.98%	-0.0098
ec	chrX_+_3830454_3830549_3830677	5_Junction_189760_Junction_189762	J001	0.206365808919596	4.09751935179273	0.0429461807748616	0.170155766569501	3.14151610676373	1.43032406950442	-2.30116683399225	chrX	3830454	3830549	96	+	5	0	7	0	1	1	2.59%	0.00%	2.86%	0.00%	0.44%	0.50%	0.0150333333333333
ec	chrX_+_3830454_3830549_3830677	5_Junction_189760_Junction_189762	J002	0.136492551827051	5.07097137520761	0.0243297462929895	0.114101856592783	16.2427065642478	17.5850309041531	0.386015450135102	chrX	3830454	3830677	224	+	188	167	238	237	228	199	97.41%	100.00%	97.14%	100.00%	99.56%	99.50%	-0.0150333333333333
CG2930	chrX_+_3877458_3877626_3877652	5_Junction_189842_Junction_189843	J001	0.0130582048378845	14.0097816275328	0.000181862086920493	0.00215156580586729	23.5626498357572	22.7291307537689	-0.225048151088933	chrX	3877458	3877626	169	+	678	543	794	710	763	667	98.69%	97.66%	98.15%	96.86%	95.49%	95.01%	0.0237999999999999
CG2930	chrX_+_3877458_3877626_3877652	5_Junction_189842_Junction_189843	J002	0.01490827961133	13.3450304270964	0.000259108354367343	0.00290495284344022	5.96214820080961	8.18115251454966	1.03405668813929	chrX	3877458	3877652	195	+	9	13	15	23	36	35	1.31%	2.34%	1.85%	3.14%	4.51%	4.99%	-0.0238
NONE	chr2L_+_20924111_20924167_20924208	5_Junction_19002_Junction_19003	J001	0.0122723374875461	586.815686160586	1.23465337367352e-129	4.95721046113505e-126	0.0381933497818085	26.2480808850432	21.1963564254056	chr2L	20924111	20924167	57	+	0	0	0	1119	1035	1074	0.00%	0.00%	0.00%	99.11%	98.85%	98.90%	-0.989533333333333
NONE	chr2L_+_20924111_20924167_20924208	5_Junction_19002_Junction_19003	J002	0.015189968757928	556.353966466979	5.22105808858382e-123	1.8633666259373e-119	8.18067643619517	5.79878678720391	-1.1215006737646	chr2L	20924111	20924208	98	+	33	15	50	10	12	12	100.00%	100.00%	100.00%	0.89%	1.15%	1.10%	0.989533333333333
dgt4	chrX_+_4113935_4114062_4114093	5_Junction_190077_Junction_190078	J001	0.00847930869724571	9.95547823418089	0.00160371461661681	0.013548688938201	11.7126919503181	10.816471471468	-0.304680979358054	chrX	4113935	4114062	128	+	69	38	67	79	55	68	82.14%	84.44%	84.81%	68.70%	67.90%	73.91%	0.136266666666667
dgt4	chrX_+_4113935_4114062_4114093	5_Junction_190077_Junction_190078	J002	0.00959837625850118	9.7042331683099	0.0018384402273272	0.0151298025421121	5.92623461117824	7.61865004597322	0.813517432825329	chrX	4113935	4114093	159	+	15	7	12	36	26	24	17.86%	15.56%	15.19%	31.30%	32.10%	26.09%	-0.136266666666667
Usp16-45	chrX_+_5423017_5423090_5423117	5_Junction_191621_Junction_191622	J001	0.0350285834755041	5.1299617472465	0.023516245954138	0.1111958748962	6.07841089729496	4.61695596075902	-0.854531618457458	chrX	5423017	5423090	74	+	10	14	14	13	10	4	3.56%	6.83%	4.86%	3.47%	2.43%	1.22%	0.0271
Usp16-45	chrX_+_5423017_5423090_5423117	5_Junction_191621_Junction_191622	J002	0.029422557789533	5.46402913948388	0.0194118357725534	0.0964302305803127	18.3389659776078	19.1055257620674	0.21474651560837	chrX	5423017	5423117	101	+	271	191	274	362	402	324	96.44%	93.17%	95.14%	96.53%	97.57%	98.78%	-0.0270999999999999
CG42699	chrX_+_5765595_5779086_5784438	5_Junction_192061_Junction_192062	J001	0.117821183042194	3.80422317541918	0.0511234850528857	0.192203442701575	4.7108255040382	3.38259333527098	-0.997949589280903	chrX	5765595	5779086	13492	+	7	7	8	1	10	3	6.93%	6.86%	5.06%	0.48%	4.98%	1.92%	0.0382333333333333
CG42699	chrX_+_5765595_5779086_5784438	5_Junction_192061_Junction_192062	J002	0.100565497910579	4.06539649223387	0.0437704082217573	0.172474685307852	14.4297729133553	15.6623803138683	0.36804348379977	chrX	5765595	5784438	18844	+	94	95	150	206	191	153	93.07%	93.14%	94.94%	99.52%	95.02%	98.08%	-0.0382333333333335
Grip	chrX_+_5966737_5967190_5978840	5_Junction_192287_Junction_192289	J001	0.0761189297328363	6.40447410086425	0.0113833139033825	0.0640626779209108	4.71182167560138	2.92251294738154	-1.43188027360478	chrX	5966737	5967190	454	+	9	8	8	1	1	7	20.93%	23.53%	15.69%	2.33%	1.96%	15.91%	0.133166666666667
Grip	chrX_+_5966737_5967190_5978840	5_Junction_192287_Junction_192289	J002	0.0452818872148916	7.48298044190975	0.00622848878591336	0.0401933046806489	8.81728777321035	9.78840354179783	0.369941423764364	chrX	5966737	5978840	12104	+	34	26	43	42	50	37	79.07%	76.47%	84.31%	97.67%	98.04%	84.09%	-0.133166666666667
Vsp37A	chrX_+_622358_622432_622444_623446	5_Junction_192552_Junction_192553_Junction_192555	J001	0.00341215071731808	0.914194097948041	0.339004044696109	0.618428477504551	23.8601924711828	23.6282396797643	-0.062432616721388	chrX	622358	622432	75	+	751	657	889	743	780	811	55.96%	58.56%	53.72%	52.66%	53.83%	55.74%	0.0200333333333335
Vsp37A	chrX_+_622358_622432_622444_623446	5_Junction_192552_Junction_192553_Junction_192555	J002	0.00319681630116187	0.327581293994996	0.567086792682336	0.794899032265022	22.5754333921379	22.6451630161981	0.0188838354925664	chrX	622358	622444	87	+	590	465	766	654	657	635	43.96%	41.44%	46.28%	46.35%	45.34%	43.64%	-0.0121666666666665
Vsp37A	chrX_+_622358_622432_622444_623446	5_Junction_192552_Junction_192553_Junction_192555	J003	0.0242742914534474	32.291818202011	1.32670800983657e-08	4.01266710263234e-07	0.987285664554106	5.44506719257798	5.03960964003667	chrX	622358	623446	1089	+	1	0	0	14	12	9	0.07%	0.00%	0.00%	0.99%	0.83%	0.62%	-0.0079
sdk	chrX_+_740858_741677_741689	5_Junction_194188_Junction_194189	J001	0.0122919058463298	5.07131833187623	0.0243248772099147	0.114087350284159	8.24085108816328	7.20871382868843	-0.447360489528077	chrX	740858	741677	820	+	18	19	40	23	24	24	58.06%	51.35%	53.33%	34.33%	38.10%	47.06%	0.144166666666667
sdk	chrX_+_740858_741677_741689	5_Junction_194188_Junction_194189	J002	0.0120529105045405	5.09701957423739	0.0239669906034804	0.112804120694424	7.71907590425539	8.68302065008388	0.400039078090776	chrX	740858	741689	832	+	13	18	35	44	39	27	41.94%	48.65%	46.67%	65.67%	61.90%	52.94%	-0.144166666666667
Nhe2	chr2L_+_21124521_21125315_21125345	5_Junction_19423_Junction_19424	J001	0.0431330163546214	12.9615083577724	0.00031796090469323	0.00346616773772235	1.52286758560917	4.28364165515265	3.04731952392077	chr2L	21124521	21125315	795	+	1	0	1	5	10	10	1.15%	0.00%	0.80%	3.42%	6.80%	7.81%	-0.0536
Nhe2	chr2L_+_21124521_21125315_21125345	5_Junction_19423_Junction_19424	J002	0.0215056697902766	14.5630760594312	0.000135544707715867	0.00167259461551576	14.2933232251424	13.6590665645202	-0.194727863639972	chr2L	21124521	21125345	825	+	86	88	124	141	137	118	98.85%	100.00%	99.20%	96.58%	93.20%	92.19%	0.0536
Tom40	chrX_+_7737166_7737276_7737320_7737448	5_Junction_194517_Junction_194519_Junction_194520	J001	0.00240024134583219	87.7219326230258	7.53343877424799e-21	8.2126661480524e-19	14.5949074673322	17.284355308656	0.788218819617186	chrX	7737166	7737276	111	+	114	82	153	267	280	214	25.56%	22.71%	26.66%	45.18%	45.75%	45.24%	-0.204133333333333
Tom40	chrX_+_7737166_7737276_7737320_7737448	5_Junction_194517_Junction_194519_Junction_194520	J002	0.00222619523389371	97.4383021176406	5.55608106360181e-23	7.0819088017231e-21	20.0188703322647	18.0689556488779	-0.544348952733833	chrX	7737166	7737320	155	+	328	276	420	311	323	254	73.54%	76.45%	73.17%	52.62%	52.78%	53.70%	0.213533333333333
Tom40	chrX_+_7737166_7737276_7737320_7737448	5_Junction_194517_Junction_194519_Junction_194520	J003	0.0366519301670198	5.20194322604708	0.0225616525117774	0.107889170686995	2.89724093537362	4.62297301610658	1.39934154510754	chrX	7737166	7737448	283	+	4	3	1	13	9	5	0.90%	0.83%	0.17%	2.20%	1.47%	1.06%	-0.00943333333333334
CG1387	chrX_+_8388857_8388925_8388955	5_Junction_195381_Junction_195382	J001	0.00256620121354148	6.75439658804495	0.00935169662451064	0.055075388967289	14.5651680209085	13.638181650882	-0.283615154708041	chrX	8388857	8388925	69	+	123	85	155	101	130	112	15.99%	14.73%	15.61%	11.28%	12.87%	12.96%	0.0307333333333333
CG1387	chrX_+_8388857_8388925_8388955	5_Junction_195381_Junction_195382	J002	0.00249906431328108	6.81672564535707	0.00903079954376557	0.0536131220304079	23.2299322754851	23.5944002650569	0.0982644149780096	chrX	8388857	8388955	99	+	646	492	838	794	880	752	84.01%	85.27%	84.39%	88.72%	87.13%	87.04%	-0.0307333333333333
clumsy	chr2L_+_21210541_21210801_21210811	5_Junction_19732_Junction_19733	J001	0.365231838784028	3.36903578264598	0.0664326257423903	0.229557221791022	1.13356995061385	2.83809561182976	2.67488245702848	chr2L	21210541	21210801	261	+	1	0	0	5	7	0	2.50%	0.00%	0.00%	11.90%	9.46%	0.00%	-0.0628666666666667
clumsy	chr2L_+_21210541_21210801_21210811	5_Junction_19732_Junction_19733	J002	0.252730003337432	4.13303967702774	0.0420537485767656	0.167883101063883	10.7444782393514	9.14223994724101	-0.585921164552476	chr2L	21210541	21210811	271	+	39	38	44	37	67	45	97.50%	100.00%	100.00%	88.10%	90.54%	100.00%	0.0628666666666667
CG32694	chrX_+_9999300_10001852_10004390	5_Junction_197332_Junction_197333	J001	0.0673059840167848	7.88070125488347	0.00499651018582292	0.033674025477072	5.49413251740696	3.85365161286929	-1.08341533335997	chrX	9999300	10001852	2553	+	12	9	17	5	7	3	66.67%	69.23%	44.74%	29.41%	35.00%	13.64%	0.341966666666667
CG32694	chrX_+_9999300_10001852_10004390	5_Junction_197332_Junction_197333	J002	0.063498128096034	8.03014355534176	0.00460051931210021	0.0314774694992682	4.93903705465829	6.40357593136452	0.814029667600836	chrX	9999300	10004390	5091	+	6	4	21	12	13	19	33.33%	30.77%	55.26%	70.59%	65.00%	86.36%	-0.341966666666667
kl-3	chrY_+_356989_477247_488091	5_Junction_198706_Junction_198707	J001	0.0174892368924985	12.6953943758898	0.000366557284469561	0.00391032987572386	13.1872572630428	12.5497285177943	-0.202807237637989	chrY	356989	477247	120259	+	132	113	164	65	50	63	96.35%	100.00%	98.20%	91.55%	90.91%	91.30%	0.0693
kl-3	chrY_+_356989_477247_488091	5_Junction_198706_Junction_198707	J002	0.0334611005200746	11.5172655129241	0.000689527449013328	0.00669021792056565	2.29828765430679	4.63250528349438	2.08616807347831	chrY	356989	488091	131103	+	5	0	3	6	5	6	3.65%	0.00%	1.80%	8.45%	9.09%	8.70%	-0.0693
NONE	chrY_+_884404_889089_1032396	5_Junction_199306_Junction_199307	J001	0.0629206661080473	9.02049137289807	0.00266969615263221	0.0204171369691959	0.045988043756422	3.41080581658486	12.4714080478417	chrY	884404	1032396	147993	+	0	0	0	6	6	7	0.00%	0.00%	0.00%	40.00%	60.00%	43.75%	-0.479166666666667
NONE	chrY_+_884404_889089_1032396	5_Junction_199306_Junction_199307	J002	0.0489567343618974	9.25633831024098	0.00234681773756129	0.0184485949924957	3.87258424583243	3.66182761166138	-0.167715164301282	chrY	884404	889089	4686	+	6	1	4	9	4	9	100.00%	100.00%	100.00%	60.00%	40.00%	56.25%	0.479166666666667
NONE	chr2L_+_2160778_2160932_2160994	5_Junction_20483_Junction_20484	J001	0.0171826658963924	11.1594464802864	0.000836048639643936	0.00788556756120483	8.72821103572467	9.41632759177384	0.266371282508414	chr2L	2160778	2160932	155	+	41	55	45	30	33	19	82.00%	84.62%	86.54%	100.00%	94.29%	100.00%	-0.1371
NONE	chr2L_+_2160778_2160932_2160994	5_Junction_20483_Junction_20484	J002	0.027397434061793	10.6269957583286	0.00111448623823511	0.0100471106413783	4.04697777557755	1.65259951045205	-2.63806250862618	chr2L	2160778	2160994	217	+	9	10	7	0	2	0	18.00%	15.38%	13.46%	0.00%	5.71%	0.00%	0.1371
Ac3	chr2L_+_21644219_21646593_21657831	5_Junction_20590_Junction_20591	J001	0.0374671580269173	15.7280592615375	7.31312501873822e-05	0.000988849640767759	5.24753023035616	3.37477321104871	-1.33706840822968	chr2L	21644219	21646593	2375	+	9	6	11	5	7	3	75.00%	100.00%	78.57%	35.71%	38.89%	21.43%	0.525133333333333
Ac3	chr2L_+_21644219_21646593_21657831	5_Junction_20590_Junction_20591	J002	0.0396599916416974	15.5767714096893	7.92218865546381e-05	0.00105872544500863	2.59122145099388	4.78499947624826	1.83343998089025	chr2L	21644219	21657831	13613	+	3	0	3	9	11	11	25.00%	0.00%	21.43%	64.29%	61.11%	78.57%	-0.525133333333333
nolo	chr2L_+_21717672_21717739_21719512	5_Junction_20813_Junction_20814	J001	0.135965922337821	13.094426432476	0.00029617567192181	0.0032680558811283	4.72884660920033	2.20186822235572	-2.27447310395446	chr2L	21717672	21717739	68	+	4	5	10	4	3	0	36.36%	62.50%	66.67%	15.38%	15.79%	0.00%	0.447866666666667
nolo	chr2L_+_21717672_21717739_21719512	5_Junction_20813_Junction_20814	J002	0.11079787850193	14.2618709233983	0.000159054432154127	0.00191883864338277	4.25691501074227	6.25017289357985	1.18996853726275	chr2L	21717672	21719512	1841	+	7	3	5	22	16	23	63.64%	37.50%	33.33%	84.62%	84.21%	100.00%	-0.447866666666667
tsh	chr2L_+_21829858_21830275_21833369	5_Junction_20988_Junction_20989	J001	0.0657401487561499	8.95555165890764	0.00276627640667273	0.0209933092310765	1.03843872015796	3.23603017497238	3.31675854621899	chr2L	21829858	21830275	418	+	0	0	1	5	3	5	0.00%	0.00%	3.85%	20.00%	23.08%	35.71%	-0.2498
tsh	chr2L_+_21829858_21830275_21833369	5_Junction_20988_Junction_20989	J002	0.0347613531493845	9.73266996279362	0.00181021342048612	0.0149588269031964	6.20141352606179	5.44537531554471	-0.409419886311815	chr2L	21829858	21833369	3512	+	5	10	25	20	10	9	100.00%	100.00%	96.15%	80.00%	76.92%	64.29%	0.2498
CG16995	chr2L_+_2308249_2308303_2308339	5_Junction_22759_Junction_22761	J001	0.104314754663424	7.47757059575318	0.00624723075287642	0.0402824028440652	14.1831569197773	13.8646365779295	-0.0976497585397391	chr2L	2308249	2308303	55	+	87	59	68	251	187	123	100.00%	100.00%	100.00%	95.08%	97.40%	99.19%	0.0277666666666666
CG16995	chr2L_+_2308249_2308303_2308339	5_Junction_22759_Junction_22761	J002	0.157836482910022	6.57778088820514	0.0103259547067165	0.0593760881054575	0.0700222627497045	3.22408010636694	11.0909527698809	chr2L	2308249	2308339	91	+	0	0	0	13	5	1	0.00%	0.00%	0.00%	4.92%	2.60%	0.81%	-0.0277666666666667
HINT1	chr2L_+_2770191_2770257_2770271	5_Junction_23920_Junction_23921	J001	0.00856299884769681	8.84015684739265	0.00294673819779019	0.0221249893132585	25.405338970441	25.072517338935	-0.0890137459182228	chr2L	2770191	2770257	67	+	1046	759	1121	1234	1040	948	99.43%	99.35%	99.56%	98.80%	98.58%	98.65%	0.00770000000000015
HINT1	chr2L_+_2770191_2770257_2770271	5_Junction_23920_Junction_23921	J002	0.0120225379329166	8.37351286325099	0.00380728974311863	0.0270737326087761	3.96571253550215	5.85995276847072	1.19944495275197	chr2L	2770191	2770271	81	+	6	5	5	15	15	13	0.57%	0.65%	0.44%	1.20%	1.42%	1.35%	-0.0077
CG3558	chr2L_+_2993377_2993543_2993595	5_Junction_24486_Junction_24487	J001	0.0152296586462624	6.91434698711859	0.00855068622966098	0.0514380614750543	14.859487252366	15.8484875784606	0.293178830480866	chr2L	2993377	2993543	167	+	87	101	151	222	175	221	61.27%	75.94%	65.09%	76.29%	77.43%	78.09%	-0.0983666666666667
CG3558	chr2L_+_2993377_2993543_2993595	5_Junction_24486_Junction_24487	J002	0.0157242449457755	6.78266074123152	0.0092047578202159	0.0543745146784818	11.597595151884	10.3056443193803	-0.446235449596668	chr2L	2993377	2993595	219	+	55	32	81	69	51	62	38.73%	24.06%	34.91%	23.71%	22.57%	21.91%	0.0983666666666666
drm	chr2L_+_3545807_3546729_3547260_3553028	5_Junction_25523_Junction_25525_Junction_25526	J001	0.021689583834727	9.19717868355065	0.0024238842287594	0.0189408522977415	8.85573859849811	9.78157096664856	0.352280611664226	chr2L	3545807	3546729	923	+	18	19	19	78	80	78	56.25%	82.61%	63.33%	82.11%	83.33%	87.64%	-0.169633333333333
drm	chr2L_+_3545807_3546729_3547260_3553028	5_Junction_25523_Junction_25525_Junction_25526	J002	0.0228878157807056	0.183297357415441	0.668554724424065	0.856373023807913	4.76281243193388	4.44815353367857	-0.208578055809079	chr2L	3545807	3547260	1454	+	8	3	3	14	16	10	25.00%	13.04%	10.00%	14.74%	16.67%	11.24%	0.0179666666666666
drm	chr2L_+_3545807_3546729_3547260_3553028	5_Junction_25523_Junction_25525_Junction_25526	J003	0.201500715499778	12.0949854212374	0.000505576104499419	0.00513010812338448	4.84216318073284	1.43940872545703	-3.58454302532791	chr2L	3545807	3553028	7222	+	6	1	8	3	0	1	18.75%	4.35%	26.67%	3.16%	0.00%	1.12%	0.151633333333333
Drgx	chr2L_+_3689563_3689617_3689638_3690320	5_Junction_25658_Junction_25659_Junction_25660	J001	0.0397364520425607	20.347429953638	6.45797674497201e-06	0.000116055811439146	5.17339280032273	1.71582837077547	-3.27812873373572	chr2L	3689563	3689617	55	+	7	17	7	1	2	0	25.00%	32.69%	18.92%	4.35%	4.76%	0.00%	0.225
Drgx	chr2L_+_3689563_3689617_3689638_3690320	5_Junction_25658_Junction_25659_Junction_25660	J002	0.0188617257264387	1.08335276771795	0.297948727967442	0.577104528592029	5.70251784179577	5.08921662811097	-0.354150523480778	chr2L	3689563	3689638	76	+	9	15	15	4	12	12	32.14%	28.85%	40.54%	17.39%	28.57%	29.27%	0.0876666666666667
Drgx	chr2L_+_3689563_3689617_3689638_3690320	5_Junction_25658_Junction_25659_Junction_25660	J003	0.0124473498803716	17.414001064208	3.0060354483241e-05	0.000460884780992336	6.21699974830258	7.92620042682313	0.794132368007386	chr2L	3689563	3690320	758	+	12	20	15	18	28	29	42.86%	38.46%	40.54%	78.26%	66.67%	70.73%	-0.312666666666667
TTLL4B	chr2L_+_3866986_3867038_3867050_3867067	5_Junction_25998_Junction_25999_Junction_26000	J001	0.0283870051412249	3.71655764952213	0.0538753345092664	0.198988407072373	4.0515800002823	2.7143304558268	-1.19143071719807	chr2L	3866986	3867038	53	+	7	3	8	3	1	4	0.13%	0.07%	0.11%	0.05%	0.02%	0.06%	0.0006
TTLL4B	chr2L_+_3866986_3867038_3867050_3867067	5_Junction_25998_Junction_25999_Junction_26000	J002	0.0688263106502705	3.62583425473734	0.0568890434865984	0.206242045294727	3.83216239785999	2.36110772933386	-1.43332625222056	chr2L	3866986	3867050	65	+	2	6	8	1	1	4	0.04%	0.14%	0.11%	0.02%	0.02%	0.06%	0.000633333333333333
