Gene	AS_event_ID	chromosome	strand	common_3_SS_coor	A5SS_coordinates	pvalue	qvalue	deltaPSI_control-KD
ATPsynCF6	chr3R_-_23355785_23355840_23355861_23355979	chr3R	-	23355785	23355840;23355861;23355979	2.31129092975158e-05	0.000366164341845058	-0.00579999999999999;-0.0379;0.0436666666666666
CG10252	chr3R_-_23696082_23696138_23696142	chr3R	-	23696082	23696138;23696142	0.00225269339626129	0.0178286653282274	-0.000366666666666667;0.000366666666666404
CG33111	chr3R_-_23818611_23818681_23818979	chr3R	-	23818611	23818681;23818979	0.0345015341421647	0.146259275097453	0.0395;-0.0395
KrT95D	chr3R_-_24005995_24006326_24012981	chr3R	-	24005995	24006326;24012981	0.0375120456169957	0.154835864755097	0.0117;-0.0117
CG5510	chr3R_-_24169483_24169562_24173064	chr3R	-	24169483	24169562;24173064	0.0122223499100758	0.0676865110377948	0.1558;-0.1558
CG42750	chr2L_-_18165194_18185055_18187210	chr2L	-	18165194	18185055;18187210	0.0043796029133114	0.0303015692788409	0.5345;-0.5345
sud1	chr3R_-_24917767_24918037_24920301	chr3R	-	24917767	24918037;24920301	0.00603789888007007	0.039236147964687	-0.384933333333333;0.384933333333333
ssh	chr3R_-_24943521_24943583_24943588_24944416	chr3R	-	24943521	24943583;24943588;24944416	0.00328397240540898	0.024143473483163	-0.00286666666666666;0.0879;-0.0850333333333333
Npl4	chr3R_-_25623405_25623476_25624407_25624587	chr3R	-	25623405	25623476;25624407;25624587	0.000811832129687241	0.00769522043711512	-0.000500000000000002;-0.0069;0.00739999999999974
RpL27	chr3R_-_25684516_25684575_25684957_25685016_25685023	chr3R	-	25684516	25684575;25684957;25685016;25685023	0.0077552998633272	0.047689118265531	-0.0287666666666667;-0.0225666666666667;0.00410000000000001;0.0471666666666668
bsf	chr2L_-_18453917_18454009_18454345	chr2L	-	18453917	18454009;18454345	0.0348826785827783	0.147446911095951	0.0493;-0.0493000000000001
ro	chr3R_-_26877776_26877974_26880563	chr3R	-	26877776	26877974;26880563	3.7570034545794e-06	7.21104448537901e-05	-0.462866666666667;0.462866666666667
CG6330	chr3R_-_26951898_26952009_26953002_26956518	chr3R	-	26951898	26952009;26953002;26956518	0.0201075116998281	0.0990739882734053	-0.000200000000000002;-0.0157333333333334;0.0159333333333333
CG31075	chr3R_-_26987338_26987410_26988406	chr3R	-	26987338	26987410;26988406	0.000395914096158474	0.00417702700793505	-0.0998666666666666;0.0998666666666667
gb	chr3R_-_27110647_27110910_27111269	chr3R	-	27110647	27110910;27111269	0.00428016579438211	0.0297610272536964	0.0221;-0.0221
CG18766	chr3R_-_27243944_27244644_27245015	chr3R	-	27243944	27244644;27245015	0.0175678238835172	0.0894487258540881	0.1278;-0.1278
TTLL6B	chr3R_-_27249996_27250048_27250052	chr3R	-	27249996	27250048;27250052	0.000903551662748783	0.00841964931340943	-0.00226666666666667;0.00226666666666675
woc	chr3R_-_27259797_27259855_27260089	chr3R	-	27259797	27259855;27260089	0.0422876645728425	0.168523688574688	0.103533333333333;-0.103533333333334
Pde11	chr2L_-_18543715_18546523_18565375	chr2L	-	18543715	18546523;18565375	0.00988172880320912	0.0573763684062687	-0.148966666666667;0.148966666666667
larp	chr3R_-_28334707_28335248_28335252_28335256_28335804_28336006	chr3R	-	28334707	28335248;28335252;28335256;28335804;28336006	0.000831323642577048	0.00785368560629296	-0.0291;-0.0744666666666667;-0.0504666666666667;0.0072;0.1468
CG31445	chr3R_-_29243850_29244071_29244391_29244447_29244638	chr3R	-	29243850	29244071;29244391;29244447;29244638	0.012027899589836	0.0668065275419897	0.000800000000000002;0.0178333333333333;0.0338;-0.0523999999999999
Atg16	chr3R_-_29833281_29833801_29833931	chr3R	-	29833281	29833801;29833931	0.000465396546587422	0.00478360632789161	0.0793333333333335;-0.0793333333333333
CG7920	chr3R_-_30012061_30014813_30016374	chr3R	-	30012061	30014813;30016374	1.14604094739279e-06	2.45491218744449e-05	0.00250000000000006;-0.0025
RpL32	chr3R_-_30045786_30045860_30046128_30046132_30046780	chr3R	-	30045786	30045860;30046128;30046132;30046780	0.00524804057524356	0.0350129166677975	-0.021;-0.00283333333333333;0.0253000000000001;-0.00146666666666667
Tpi	chr3R_-_30134094_30134249_30134277	chr3R	-	30134094	30134249;30134277	8.96861180074548e-06	0.000156308353416085	0.0208;-0.0208000000000002
CG42752	chr2L_-_18740022_18740087_18740136_18740273	chr2L	-	18740022	18740087;18740136;18740273	0.000398585652222157	0.00420107315576761	0.00370000000000001;0.2317;-0.2354
Mlc2	chr3R_-_30173814_30174125_30174482	chr3R	-	30173814	30174125;30174482	0.00576401040770278	0.0378213532681138	0.00766666666666667;-0.00766666666666649
PH4alphaMP	chr3R_-_30493259_30493312_30493622	chr3R	-	30493259	30493312;30493622	0.00910396294839277	0.0539328369391092	0.394733333333333;-0.394733333333333
dco	chr3R_-_31057928_31058006_31058538	chr3R	-	31057928	31058006;31058538	0.0397545896481135	0.161253622868443	-0.0563;0.0563
stops	chr3R_-_31163635_31165707_31166174	chr3R	-	31163635	31165707;31166174	0.00102665558936636	0.00937237199324775	0.2412;-0.2412
ATPsynC	chr3R_-_31217944_31218167_31218791_31218941	chr3R	-	31217944	31218167;31218791;31218941	0.0240676442575739	0.113128670136153	0.0009;-0.000833333333333333;-3.33333333336627e-05
pygo	chr3R_-_31577012_31577065_31577302	chr3R	-	31577012	31577065;31577302	0.0373234963423139	0.154341726973067	0.0562666666666667;-0.0562666666666666
CycG	chr3R_-_31602230_31605611_31609318_31610879_31611428_31612309	chr3R	-	31602230	31605611;31609318;31610879;31611428;31612309	5.88066017077552e-09	1.88324770703285e-07	-0.00153333333333333;-0.0485666666666666;-0.0457000000000001;-0.00486666666666667;0.1008
heph	chr3R_-_31865325_31865749_31865761	chr3R	-	31865325	31865749;31865761	0.0273390674953169	0.12395292786835	-0.0156999999999999;0.0157
heph	chr3R_-_31979619_31979893_31980169_31980453_31980735_31981583_31981865_31984124_31985003_31985232_31985710_32014358	chr3R	-	31979619	31979893;31980169;31980453;31980735;31981583;31981865;31984124;31985003;31985232;31985710;32014358	2.70320639929646e-34	6.65351273169363e-32	0.0223333333333333;-0.00333333333333333;-0.00286666666666667;0.000833333333333335;-0.0568666666666667;-0.0413666666666667;0.0439666666666667;-0.0023;0.0419666666666668;-0.00166666666666667;-0.0007
Nak	chr2L_-_18963469_18963730_18963991	chr2L	-	18963469	18963730;18963991	0.0305145690855665	0.134091691129754	0.0583333333333333;-0.0583333333333332
CG9776	chr3R_-_4330248_4330410_4331000_4331545	chr3R	-	4330248	4330410;4331000;4331545	0.00185334438079929	0.0152271001876106	0.000233333333333332;0.111433333333333;-0.111733333333333
CG32944	chr3R_-_4414815_4414934_4415681	chr3R	-	4414815	4414934;4415681	9.35422516483305e-06	0.000162324359485154	0.2709;-0.2709
CG31523	chr3R_-_4468599_4470495_4471112_4478631_4479060	chr3R	-	4468599	4470495;4471112;4478631;4479060	0.0320853082423545	0.139025515094907	0.0402333333333333;0.0388000000000002;-0.0604666666666666;-0.0185666666666667
tacc	chr3R_-_4744665_4745795_4745840_4748354_4748789	chr3R	-	4744665	4745795;4745840;4748354;4748789	2.19570168871916e-11	9.92639494616519e-10	0.168866666666667;-0.00600000000000001;-0.00746666666666666;-0.1554
Spec2	chr3R_-_5618872_5619235_5619575	chr3R	-	5618872	5619235;5619575	0.0136004222957961	0.0734761356239372	0.133933333333333;-0.133933333333333
MTA1-like	chr3R_-_5641738_5641821_5642112	chr3R	-	5641738	5641821;5642112	0.0284228073830225	0.127463146184485	-0.0259333333333333;0.0259333333333333
Lim3	chr2L_-_19080755_19080827_19081013	chr2L	-	19080755	19080827;19081013	0.00122709843893556	0.0108521518193363	-0.0472333333333333;0.0472333333333333
lab	chr3R_-_6662986_6663182_6673565_6677129	chr3R	-	6662986	6663182;6673565;6677129	0.000678726396037696	0.0066013720526658	0.251566666666666;-0.110266666666667;-0.141233333333333
NONE	chr3R_-_6705177_6705348_6705743	chr3R	-	6705177	6705348;6705743	0.0130332783487402	0.0710356103678698	0.197366666666667;-0.197366666666667
Antp	chr3R_-_6910471_6931517_6970581	chr3R	-	6910471	6931517;6970581	0.0290279109648657	0.12957973930192	0.292066666666667;-0.292066666666667
Ref1	chr3R_-_7078407_7078514_7078820	chr3R	-	7078407	7078514;7078820	1.31991318611418e-07	3.36611921354352e-06	0.116533333333333;-0.116533333333333
Tailor	chr3R_-_7084767_7084923_7084963	chr3R	-	7084767	7084923;7084963	0.00670865286709672	0.042640800320091	0.0337999999999998;-0.0338
lncRNA:CR43685	chr3R_-_7093479_7093535_7093603	chr3R	-	7093479	7093535;7093603	0.0220003026254317	0.105962021364549	0.1317;-0.1317
Alh	chr3R_-_7095843_7095935_7095980_7096514	chr3R	-	7095843	7095935;7095980;7096514	0.00534455606203495	0.0355093211274369	0.154666666666667;0.00063333333333334;-0.1553
gfzf	chr3R_-_7147092_7147329_7147676	chr3R	-	7147092	7147329;7147676	0.0299470063120209	0.132431034108249	0.0762;-0.0761999999999998
Mst84Dc	chr3R_-_7364545_7364601_7364605_7364713	chr3R	-	7364545	7364601;7364605;7364713	0.000396158116400316	0.00417891519797581	0.0421666666666666;-0.021;-0.0211666666666667
alpha-Est4	chr3R_-_7538485_7538542_7539035	chr3R	-	7538485	7538542;7539035	1.18468010703886e-05	0.000201123241956351	-0.493366666666667;0.493366666666667
alpha-Est3	chr3R_-_7540462_7540651_7540822_7540850_7540866	chr3R	-	7540462	7540651;7540822;7540850;7540866	1.62453229136981e-06	3.37630472112223e-05	-6.66666666666663e-05;-0.0433;0.00606666666666667;0.0373000000000001
Nlg3	chr3R_-_7581065_7584507_7584570_7596987	chr3R	-	7581065	7584507;7584570;7596987	2.49463022249157e-08	7.20258607294747e-07	0.1763;-0.1054;-0.0709333333333333
CG17564	chr2L_-_19298929_19298986_19299041	chr2L	-	19298929	19298986;19299041	0.00925566388800222	0.0546049319339839	-0.00213333333333321;0.00213333333333333
CG2747	chr3R_-_8017005_8017080_8018206	chr3R	-	8017005	8017080;8018206	3.80314053789589e-10	1.45513729181042e-08	0.2806;-0.2806
ppk10	chr2L_-_10450597_10450660_10450675	chr2L	-	10450597	10450660;10450675	0.000338841720639443	0.0036528831977846	-0.0581;0.0581
COX7A	chr3R_-_8340771_8340822_8340911	chr3R	-	8340771	8340822;8340911	0.00126776491142125	0.0111488686755116	-0.0141333333333333;0.0141333333333332
bel	chr3R_-_8655906_8655976_8655985	chr3R	-	8655906	8655976;8655985	1.79997423430931e-05	0.00029200036562188	-0.0396333333333334;0.0396333333333335
Pif1A	chr3R_-_8777941_8779249_8780092_8780201_8782284	chr3R	-	8777941	8779249;8780092;8780201;8782284	2.36745172274096e-06	4.75570563228899e-05	0.00246666666666673;-0.00653333333333333;-0.0064;0.0104333333333333
Pif1A	chr3R_-_8786925_8790507_8791606_8793102	chr3R	-	8786925	8790507;8791606;8793102	0.00236828014758288	0.0185809336786604	0.0104;0.0116666666666667;-0.0220666666666668
Pax	chr2L_-_19410643_19411535_19416412_19419867_19426204	chr2L	-	19410643	19411535;19416412;19419867;19426204	0.000121555430504861	0.00152665540783241	0.0325;0.02;0.0817333333333333;-0.134166666666667
GstZ2	chr3R_-_9458772_9459610_9460269_9467978	chr3R	-	9458772	9459610;9460269;9467978	1.70411018773927e-05	0.00027758614914877	0.418;-0.0571333333333334;-0.360866666666667
Teh1	chr3R_-_9828795_9828968_9829273_9864967	chr3R	-	9828795	9828968;9829273;9864967	0.00534094590008931	0.0354963486000038	0.236933333333333;-0.195066666666667;-0.0418
PlexA	chr4_-_1015620_1016374_1022240	chr4	-	1015620	1016374;1022240	0.0252015872930352	0.11703716976013	-0.0155333333333332;0.0155333333333333
PlexA	chr4_-_1023680_1026214_1026768_1026772_1026961	chr4	-	1023680	1026214;1026768;1026772;1026961	0.0394400366166846	0.160358695714711	-0.0103666666666667;0.0413333333333333;0.00176666666666667;-0.0327
CaMKII	chr4_-_1050609_1050680_1050688_1050692_1051186_1051341_1053496	chr4	-	1050609	1050680;1050688;1050692;1051186;1051341;1053496	0.0105396565407904	0.0603241336276654	0.00883333333333332;-0.0158;-0.0789666666666666;-0.0302666666666667;-0.005;0.121233333333333
pho	chr4_-_1174928_1174980_1175056	chr4	-	1174928	1174980;1175056	0.0348186613082099	0.147224749628165	0.00453333333333317;-0.00453333333333333
CG10165	chr2L_-_19528369_19528769_19530088_19530267	chr2L	-	19528369	19528769;19530088;19530267	0.0138568686814235	0.0744919749760106	-0.1952;0.1324;0.0628
PIP4K	chr4_-_1196477_1196675_1196706_1196756_1221473	chr4	-	1196477	1196675;1196706;1196756;1221473	0.00374603476927027	0.0267328393260044	0.000533333333333327;-0.0985666666666666;0.0867000000000001;0.0113333333333333
CG31998	chr4_-_201658_201718_203978	chr4	-	201658	201718;203978	9.69036527933733e-25	1.36218546150965e-22	0.292633333333333;-0.292666666666667
bip2	chr4_-_461047_461200_461401_461503	chr4	-	461047	461200;461401;461503	0.0423638430777253	0.168733067341816	0.0208666666666667;-0.00306666666666667;-0.0178
MED26	chr4_-_787209_787379_787450	chr4	-	787209	787379;787450	0.00166328189130958	0.0139656112899776	-0.0234333333333333;0.0234333333333332
unc-13	chr4_-_873926_873992_875201	chr4	-	873926	873992;875201	9.86693458613212e-06	0.000170714178493863	0.0674333333333333;-0.0674333333333333
unc-13	chr4_-_875710_876089_876112	chr4	-	875710	876089;876112	0.00690267963486547	0.0435722749752769	0.169766666666667;-0.169766666666667
unc-13	chr4_-_882723_882785_882959	chr4	-	882723	882785;882959	0.0410803699989036	0.165158183629171	0.1412;-0.1412
unc-13	chr4_-_885891_886963_897981_898391	chr4	-	885891	886963;897981;898391	0.00756048524917246	0.0467642146054389	-0.139666666666667;0.120566666666667;0.0191666666666667
alpha-Man-Ia	chrX_-_10324318_10325782_10325789	chrX	-	10324318	10325782;10325789	0.0427615369190937	0.169730004595505	0.332033333333333;-0.332033333333333
NONE	chrX_-_11420326_11420893_11435381	chrX	-	11420326	11420893;11435381	0.0319788564223772	0.138732692830223	Inf;Inf
CG2247	chrX_-_11610834_11611200_11611348_11611530	chrX	-	11610834	11611200;11611348;11611530	0.00593244160902391	0.0386988202076873	0.0194333333333333;-0.0058;-0.0136666666666665
Hsc70-3	chrX_-_11805042_11805287_11805889_11806076_11806242_11806867	chrX	-	11805042	11805287;11805889;11806076;11806242;11806867	0.0213025695285804	0.103431212235321	0.0277333333333333;0.000333333333333333;-0.00183333333333333;-0.0336666666666666;0.00746666666666668
pot	chrX_-_11912471_11917067_11918035	chrX	-	11912471	11917067;11918035	8.05424195380205e-08	2.13454025311138e-06	0.498466666666667;-0.498466666666667
lncRNA:CR43157	chrX_-_11919452_11919523_11920408	chrX	-	11919452	11919523;11920408	0.0189295194764309	0.0946638066857697	-0.2922;0.2922
Sclp	chrX_-_11922373_11922586_11922928_11924156	chrX	-	11922373	11922586;11922928;11924156	1.23580245816596e-14	7.89156915656455e-13	0.2811;-0.309333333333333;0.0283
CG17636	chrX_-_126259_126353_126361_126624	chrX	-	126259	126353;126361;126624	0.00605189417016778	0.0393143627652693	0.0268;0.113133333333333;-0.139933333333333
CG15719	chrX_-_13004508_13004562_13004566	chrX	-	13004508	13004562;13004566	0.0325813452702755	0.140530294179386	0.0093;-0.00929999999999997
NetA	chrX_-_14620888_14652141_14655442	chrX	-	14620888	14652141;14655442	5.29654076026913e-05	0.000753245574934612	0.299366666666667;-0.299366666666667
Graf	chrX_-_15758317_15758378_15760123_15760238_15760465_15760639	chrX	-	15758317	15758378;15760123;15760238;15760465;15760639	8.44209743884729e-08	2.2263086271305e-06	0.264733333333333;-0.0409666666666667;0.00536666666666667;-0.221433333333333;-0.00763333333333333
Chc	chrX_-_15834371_15834630_15834819_15835167_15835226_15835239_15835285_15835323_15835336	chrX	-	15834371	15834630;15834819;15835167;15835226;15835239;15835285;15835323;15835336	0.00403158486094893	0.0283114388994557	0.00733333333333333;-0.0141666666666667;-0.0209666666666667;-0.00286666666666667;0.0143;-0.00543333333333332;0.0115333333333332;0.0102333333333333
eIF5	chrX_-_15989950_15990043_15990274_15991081	chrX	-	15989950	15990043;15990274;15991081	0.00143148617656264	0.0123305521231844	0.0194;-0.00933333333333333;-0.0100333333333333
CG13012	chrX_-_16670135_16672911_16672918_16676169	chrX	-	16670135	16672911;16672918;16676169	0.0113495183001909	0.0639313741003497	0.154066666666667;-0.0461666666666665;-0.107866666666667
CG13004	chrX_-_16828075_16829038_16834610	chrX	-	16828075	16829038;16834610	0.0267359775509496	0.12188422478021	-0.0823666666666667;0.0823666666666668
RpS5a	chrX_-_17147200_17147265_17147403_17148055_17148202	chrX	-	17147200	17147265;17147403;17148055;17148202	7.72962381147105e-05	0.00103730679605747	0.0022;-0.0069;-0.00786666666666666;0.0126000000000001
wupA	chrX_-_18106931_18109468_18110502_18112560	chrX	-	18106931	18109468;18110502;18112560	6.35132156471984e-05	0.000876509664101326	-0.0527333333333333;-0.0294333333333334;0.0821666666666665
CG43233	chr2L_-_20473216_20473267_20473271	chr2L	-	20473216	20473267;20473271	5.76099651319783e-05	0.000807708810572549	-0.0418999999999999;0.0419
CG32533	chrX_-_19474765_19474819_19476108	chrX	-	19474765	19474819;19476108	0.0279600399402778	0.126056630346227	0.0952666666666666;-0.0952666666666667
Dop2R	chrX_-_20011564_20012737_20026703	chrX	-	20011564	20012737;20026703	6.30640038237286e-05	0.000870796875625963	0.309966666666667;-0.309966666666667
sw	chrX_-_20234902_20234974_20235286	chrX	-	20234902	20234974;20235286	0.00195853660783137	0.0159445381097067	0.0115333333333333;-0.0115333333333333
Actn	chrX_-_2028027_2028663_2029773_2029839	chrX	-	2028027	2028663;2029773;2029839	0.0390449440968786	0.159256270077942	-0.153066666666667;0.0432666666666667;0.1098
lncRNA:CR44109	chrX_-_22764879_22765594_22765700_22765823	chrX	-	22764879	22765594;22765700;22765823	0.00199502758793965	0.0161841857907351	0.0501333333333333;0.229466666666667;-0.279566666666667
Ilp6	chrX_-_2332139_2332274_2332342_2332537_2333318	chrX	-	2332139	2332274;2332342;2332537;2333318	0.00255893640896468	0.0197463824442402	-0.0211333333333333;0.146166666666667;-0.00246666666666666;-0.1225
CG2841	chrX_-_2349613_2349779_2354185_2356437_2365904	chrX	-	2349613	2349779;2354185;2356437;2365904	0.0335090197623795	0.143233278232419	-0.0145666666666667;-0.00116666666666667;0.00843333333333333;0.00726666666666669
trol	chrX_-_2501737_2513641_2521532	chrX	-	2501737	2513641;2521532	0.00320009294096224	0.0236485874405102	0.135666666666667;-0.135666666666667
ewg	chrX_-_274528_274651_279183	chrX	-	274528	274651;279183	0.000759861569366433	0.00727810751120755	0.162866666666667;-0.162866666666667
sky	chr2L_-_20882464_20885287_20903014	chr2L	-	20882464	20885287;20903014	0.0161058263526259	0.083750557772304	0.047;-0.0470000000000002
yin	chrX_-_3865439_3866510_3867937_3869515	chrX	-	3865439	3866510;3867937;3869515	5.76650064901446e-06	0.000105210385740795	0.0145666666666667;0.194866666666667;-0.209466666666667
CG44774	chrX_-_4930065_4930997_4931056_4931584_4931949_4932546_4933588_4934780_4936011_4937973	chrX	-	4930065	4930997;4931056;4931584;4931949;4932546;4933588;4934780;4936011;4937973	0.000936641398893418	0.00868390534078685	-0.0037;0.00326666666666667;0.000633333333333335;0.00153333333333333;0.00173333333333328;-0.0045;0.0134333333333333;0.0261333333333333;-0.0387
CG42238	chr2L_-_20967746_21051684_21051772	chr2L	-	20967746	21051684;21051772	0.00813654757979342	0.0495309346227148	0.107266666666667;-0.107266666666667
TrxT	chrX_-_5311126_5311188_5311192_5311196	chrX	-	5311126	5311188;5311192;5311196	0.00392816116776266	0.0277290292540318	0.000266666666666666;0.00856666666666672;-0.00883333333333334
RpL36	chrX_-_628878_629160_629289_629324_629326_629346_629355_629380	chrX	-	628878	629160;629289;629324;629326;629346;629355;629380	0.0238666312067287	0.112430611963882	-0.0048;-0.0005;-0.00216666666666667;-0.0236;-0.000300000000000001;-0.00276666666666667;0.0342666666666668
CG15892	chrX_-_6293744_6293804_6293808	chrX	-	6293744	6293804;6293808	0.0430744721886874	0.170527341336875	0.000866666666666667;-0.000866666666666571
RpL7A	chrX_-_6532545_6532968_6533122	chrX	-	6532545	6532968;6533122	0.0287638223872999	0.128687005639845	-0.00313333333333333;0.00313333333333354
l(2)05287	chr2L_-_21095412_21095473_21095658_21099035	chr2L	-	21095412	21095473;21095658;21099035	9.6086541532382e-05	0.0012449970783747	0.0684666666666667;0.0184333333333333;-0.0868999999999996
RpL17	chrX_-_6743148_6743948_6744107_6744144_6744194	chrX	-	6743148	6743948;6744107;6744144;6744194	0.000237421863735792	0.00270525327212682	-0.0142666666666667;-0.00576666666666666;0.00696666666666667;0.0130999999999999
Sxl	chrX_-_7087659_7088576_7096813_7096901	chrX	-	7087659	7088576;7096813;7096901	1.00016819109943e-07	2.5991830406318e-06	0.293333333333333;-0.160033333333333;-0.133266666666667
Pdp	chrX_-_7733489_7733541_7734017	chrX	-	7733489	7733541;7734017	0.000289631683662154	0.00320300034259605	0.0913666666666667;-0.0913666666666668
fs(1)h	chrX_-_8060158_8060749_8060875_8060901_8060915_8061262	chrX	-	8060158	8060749;8060875;8060901;8060915;8061262	0.0086108954392813	0.0517322111582222	-0.0181;0.0815333333333333;-0.0976;0.0143;0.0197666666666667
CG2258	chrX_-_8099616_8099707_8101067_8101085	chrX	-	8099616	8099707;8101067;8101085	0.01479211138567	0.0783822386526057	0.0986666666666667;0.00109999999999999;-0.0997999999999999
ND-75	chrX_-_8251388_8251444_8251595	chrX	-	8251388	8251444;8251595	0.00694044279338306	0.0437290099538761	-0.0133;0.0133
CG43867	chrX_-_843174_876801_893220	chrX	-	843174	876801;893220	0.00615971357322669	0.0398415384270696	-0.387233333333333;0.387233333333333
Moe	chrX_-_8874401_8874501_8874510	chrX	-	8874401	8874501;8874510	0.0408020775643766	0.164377666174158	0.0466333333333333;-0.0466333333333334
Atg18b	chr2L_-_21214647_21220258_21220752	chr2L	-	21214647	21220258;21220752	0.0205827750265604	0.100781863603755	0.0527333333333332;-0.0527333333333333
S	chr2L_-_1062213_1076833_1077359_1077650	chr2L	-	1062213	1076833;1077359;1077650	1.09276035074304e-06	2.34704171488076e-05	0.249066666666667;0.0521333333333333;-0.301166666666667
NONE	chrY_-_3052696_3052769_3052773	chrY	-	3052696	3052769;3052773	0.00786356897410381	0.0481692643151461	-0.251766666666667;0.251766666666667
NONE	chrY_-_3288319_3290392_3365374	chrY	-	3288319	3290392;3365374	0.00761595727769404	0.0470258277082221	Inf;Inf
nompB	chr2L_-_21579637_21579697_21581615	chr2L	-	21579637	21579697;21581615	0.00069354971925015	0.00672518151159983	0.3081;-0.3081
nompB	chr2L_-_21581816_21585176_21586398	chr2L	-	21581816	21585176;21586398	0.00585212988528672	0.0382759800407966	0.562866666666667;-0.562866666666667
CG2201	chr2L_-_21618110_21618313_21618494_21618707_21623364	chr2L	-	21618110	21618313;21618494;21618707;21623364	0.00246059095309247	0.0191461753170559	0.0959666666666666;0.0238666666666667;-0.0355;-0.0843333333333335
CG2225	chr2L_-_21666377_21666435_21668064_21668104	chr2L	-	21666377	21666435;21668064;21668104	3.84018601890717e-08	1.07399821523995e-06	0.00106666666666667;0.0406666666666667;-0.0417666666666667
CG2225	chr2L_-_21673272_21677116_21677497	chr2L	-	21673272	21677116;21677497	0.0474124706529351	0.182319198324865	-0.288433333333333;0.288433333333333
step	chr2L_-_21742280_21742370_21742522	chr2L	-	21742280	21742370;21742522	0.0125789725524063	0.0691144180413216	0.00693333333333333;-0.00693333333333324
NONE	chr2L_-_21874198_21876190_21889107	chr2L	-	21874198	21876190;21889107	7.00649528756044e-06	0.000124890195274187	-0.546633333333333;0.546633333333333
CG31601	chr2L_-_22041688_22041994_22042105	chr2L	-	22041688	22041994;22042105	0.000151855634198898	0.00184132838742382	0.0344;-0.0344000000000001
tplus3b	chr2L_-_22102922_22102970_22103011	chr2L	-	22102922	22102970;22103011	7.38059526444364e-30	1.47706174574182e-27	-0.240933333333333;0.240933333333333
CG15219	chr2L_-_22105297_22105349_22105384	chr2L	-	22105297	22105349;22105384	0.000570410594137321	0.00568913941592542	0.000700000000000256;-0.0007
CG15219	chr2L_-_22105403_22105673_22107009	chr2L	-	22105403	22105673;22107009	2.40890803225723e-09	8.11062164047363e-08	0.744033333333333;-0.744033333333333
Clamp	chr2L_-_22168643_22168739_22168886_22178753	chr2L	-	22168643	22168739;22168886;22178753	0.0210138406496264	0.102416367284171	-0.00796666666666667;0.0125333333333334;-0.00453333333333333
Cht10	chr2L_-_23005686_23008667_23008761_23012216	chr2L	-	23005686	23008667;23008761;23012216	0.0283269103989404	0.127175138090595	0.182133333333333;-0.0789666666666667;-0.1032
kis	chr2L_-_231034_231946_231961	chr2L	-	231034	231946;231961	0.0356319034242856	0.149560869511894	0.0569666666666666;-0.0569666666666668
Rab5	chr2L_-_2361585_2362673_2363403_2364593_2364639_2364835_2364888_2365059	chr2L	-	2361585	2362673;2363403;2364593;2364639;2364835;2364888;2365059	0.0180520006407017	0.09134923774394	-0.0054;-0.00156666666666667;-0.0138;-0.0483;-0.0101333333333333;0.0494666666666668;0.0298
Nos	chr2L_-_10826085_10826538_10830598	chr2L	-	10826085	10826538;10830598	3.66511675694495e-08	1.0277204957787e-06	0.8615;-0.8615
Drp1	chr2L_-_2583318_2583367_2583532	chr2L	-	2583318	2583367;2583532	0.049087252308445	0.186736197995311	0.0159333333333333;-0.0159333333333332
CG3625	chr2L_-_284210_284281_284320_284746	chr2L	-	284210	284281;284320;284746	0.00540072971806984	0.0358121674048849	0.0229;0.0160333333333333;-0.0388999999999999
toc	chr2L_-_3108861_3112091_3123237_3124013	chr2L	-	3108861	3112091;3123237;3124013	0.0153216341582296	0.0805464075252723	-0.00239999999999985;0.0137333333333333;-0.0113333333333333
GramD1B	chr2L_-_3364940_3364997_3365017_3365425	chr2L	-	3364940	3364997;3365017;3365425	0.00542637055685149	0.0359636305522229	0.00249999999999999;0.109166666666667;-0.1116
for	chr2L_-_3640517_3645854_3655268	chr2L	-	3640517	3645854;3655268	0.0240912443957859	0.113198188357935	-0.0796000000000001;0.0796000000000001
cutlet	chr2L_-_3708666_3708777_3708976	chr2L	-	3708666	3708777;3708976	6.90445224164302e-06	0.000123173817399442	0.132133333333333;-0.132133333333333
CG31957	chr2L_-_3871869_3871973_3872171	chr2L	-	3871869	3871973;3872171	2.11371610901324e-06	4.28474967475962e-05	-0.0116;0.0116000000000001
lncRNA:CR44492	chr2L_-_10942702_10942769_10942775	chr2L	-	10942702	10942769;10942775	4.11511482165479e-08	1.14540334167212e-06	-0.795166666666667;0.795166666666667
AP-2alpha	chr2L_-_412658_412723_413394	chr2L	-	412658	412723;413394	0.0402001895282807	0.162554313305613	-0.0260333333333333;0.0260333333333335
ft	chr2L_-_4217976_4221251_4224806	chr2L	-	4217976	4221251;4224806	5.09701137758713e-05	0.000729546141200052	0.6435;-0.6435
CG33129	chr2L_-_10968583_10968641_10968690	chr2L	-	10968583	10968641;10968690	3.60166009907296e-06	6.93775851347963e-05	-0.0270333333333333;0.0270333333333332
RpL27A	chr2L_-_4458057_4458119_4458139_4458161_4458273_4458287	chr2L	-	4458057	4458119;4458139;4458161;4458273;4458287	5.04094744217281e-05	0.000722260464070917	-0.00436666666666667;-0.0113333333333333;-0.00856666666666667;-0.00543333333333333;0.0296999999999998
dpy	chr2L_-_4487193_4487447_4515395	chr2L	-	4487193	4487447;4515395	0.00010750075581	0.00137077333346372	0.251333333333333;-0.251333333333333
