Gene	AS_event_ID	chromosome	strand	common_5_SS_coor	A3SS_coordinates	pvalue	qvalue	deltaPSI_control-KD
mud	chrX_+_14256757_14256975_14256987_14258335	chrX	+	14256757	14256975;14256987;14258335	6.98090458146787e-10	2.56116671169662e-08	-0.000299999999999967;-0.101333333333333;0.101666666666667
CG14414	chrX_+_14580846_14580893_14580963	chrX	+	14580846	14580893;14580963	0.0176697668894518	0.0898325019583156	-0.0786333333333333;0.0786333333333332
lncRNA:CR32582	chrX_+_15836397_15836455_15836523	chrX	+	15836397	15836455;15836523	0.00779059551796151	0.0478374109341161	0.124533333333333;-0.124533333333333
shi	chrX_+_15893150_15893228_15894691	chrX	+	15893150	15893228;15894691	4.53114850727125e-10	1.70925138729074e-08	0.0161666666666667;-0.0161666666666666
CG42766	chrX_+_15977316_15977421_15977445	chrX	+	15977316	15977421;15977445	0.0125269733394205	0.0689083110400466	0.225566666666667;-0.225566666666667
CG4238	chr2L_+_2028249_2028301_2028319	chr2L	+	2028249	2028301;2028319	0.0481966614239242	0.18431686086933	-0.0635000000000001;0.0635
spir	chr2L_+_20336404_20336462_20336465_20336468	chr2L	+	20336404	20336462;20336465;20336468	0.000164073636753939	0.00197309144491011	-0.0309;0.0152999999999999;0.0155666666666667
rngo	chrX_+_16444941_16445000_16445521	chrX	+	16444941	16445000;16445521	0.00198019134561491	0.0160861750421911	0.410866666666667;-0.410866666666667
CG13008	chrX_+_16711580_16711653_16716442	chrX	+	16711580	16711653;16716442	0.043088289662066	0.170568332490197	0.0058666666666668;-0.00586666666666667
RtGEF	chr2L_+_20356801_20356874_20360011	chr2L	+	20356801	20356874;20360011	0.0448033888486372	0.175300535664045	0.0686333333333334;-0.0686333333333333
CG7378	chrX_+_18907859_18908248_18908275	chrX	+	18907859	18908248;18908275	0.00873080793605162	0.0522863645585804	0.0565666666666667;-0.0565666666666664
Tyler	chrX_+_19613307_19613630_19613911	chrX	+	19613307	19613630;19613911	1.52617596647312e-06	3.18632012551836e-05	0.0231666666666667;-0.0231666666666667
Ntf-2	chrX_+_21036637_21037608_21038744	chrX	+	21036637	21037608;21038744	0.000646113013494638	0.00632590078199315	0.00896666666666667;-0.00896666666666646
cad	chr2L_+_20771909_20772834_20781797	chr2L	+	20771909	20772834;20781797	1.642203247555e-18	1.46117422196926e-16	-0.0964666666666667;0.0964666666666667
sgg	chrX_+_2673618_2673698_2673904_2674595_2677099_2683659	chrX	+	2673618	2673698;2673904;2674595;2677099;2683659	3.59936549901736e-22	4.40432074328332e-20	-0.009;0.176466666666667;-0.0990666666666666;-0.0477666666666667;-0.0206333333333333
CG3939	chrX_+_3175658_3175932_3189220_3244733	chrX	+	3175658	3175932;3189220;3244733	3.92747418892386e-08	1.09602462802197e-06	0.0149333333333334;-0.0051;-0.0098
ec	chrX_+_3830454_3830549_3830677	chrX	+	3830454	3830549;3830677	0.0243297462929895	0.114101856592783	0.0150333333333333;-0.0150333333333333
CG2930	chrX_+_3877458_3877626_3877652	chrX	+	3877458	3877626;3877652	0.000181862086920493	0.00215156580586729	0.0237999999999999;-0.0238
NONE	chr2L_+_20924111_20924167_20924208	chr2L	+	20924111	20924167;20924208	1.23465337367352e-129	4.95721046113505e-126	-0.989533333333333;0.989533333333333
dgt4	chrX_+_4113935_4114062_4114093	chrX	+	4113935	4114062;4114093	0.00160371461661681	0.013548688938201	0.136266666666667;-0.136266666666667
Usp16-45	chrX_+_5423017_5423090_5423117	chrX	+	5423017	5423090;5423117	0.0194118357725534	0.0964302305803127	0.0271;-0.0270999999999999
CG42699	chrX_+_5765595_5779086_5784438	chrX	+	5765595	5779086;5784438	0.0437704082217573	0.172474685307852	0.0382333333333333;-0.0382333333333335
Grip	chrX_+_5966737_5967190_5978840	chrX	+	5966737	5967190;5978840	0.00622848878591336	0.0401933046806489	0.133166666666667;-0.133166666666667
Vsp37A	chrX_+_622358_622432_622444_623446	chrX	+	622358	622432;622444;623446	1.32670800983657e-08	4.01266710263234e-07	0.0200333333333335;-0.0121666666666665;-0.0079
sdk	chrX_+_740858_741677_741689	chrX	+	740858	741677;741689	0.0239669906034804	0.112804120694424	0.144166666666667;-0.144166666666667
Nhe2	chr2L_+_21124521_21125315_21125345	chr2L	+	21124521	21125315;21125345	0.000135544707715867	0.00167259461551576	-0.0536;0.0536
Tom40	chrX_+_7737166_7737276_7737320_7737448	chrX	+	7737166	7737276;7737320;7737448	5.55608106360181e-23	7.0819088017231e-21	-0.204133333333333;0.213533333333333;-0.00943333333333334
CG1387	chrX_+_8388857_8388925_8388955	chrX	+	8388857	8388925;8388955	0.00903079954376557	0.0536131220304079	0.0307333333333333;-0.0307333333333333
clumsy	chr2L_+_21210541_21210801_21210811	chr2L	+	21210541	21210801;21210811	0.0420537485767656	0.167883101063883	-0.0628666666666667;0.0628666666666667
CG32694	chrX_+_9999300_10001852_10004390	chrX	+	9999300	10001852;10004390	0.00460051931210021	0.0314774694992682	0.341966666666667;-0.341966666666667
kl-3	chrY_+_356989_477247_488091	chrY	+	356989	477247;488091	0.000366557284469561	0.00391032987572386	0.0693;-0.0693
NONE	chrY_+_884404_889089_1032396	chrY	+	884404	1032396;889089	0.00234681773756129	0.0184485949924957	-0.479166666666667;0.479166666666667
NONE	chr2L_+_2160778_2160932_2160994	chr2L	+	2160778	2160932;2160994	0.000836048639643936	0.00788556756120483	-0.1371;0.1371
Ac3	chr2L_+_21644219_21646593_21657831	chr2L	+	21644219	21646593;21657831	7.31312501873822e-05	0.000988849640767759	0.525133333333333;-0.525133333333333
nolo	chr2L_+_21717672_21717739_21719512	chr2L	+	21717672	21717739;21719512	0.000159054432154127	0.00191883864338277	0.447866666666667;-0.447866666666667
tsh	chr2L_+_21829858_21830275_21833369	chr2L	+	21829858	21830275;21833369	0.00181021342048612	0.0149588269031964	-0.2498;0.2498
CG16995	chr2L_+_2308249_2308303_2308339	chr2L	+	2308249	2308303;2308339	0.00624723075287642	0.0402824028440652	0.0277666666666666;-0.0277666666666667
HINT1	chr2L_+_2770191_2770257_2770271	chr2L	+	2770191	2770257;2770271	0.00294673819779019	0.0221249893132585	0.00770000000000015;-0.0077
CG3558	chr2L_+_2993377_2993543_2993595	chr2L	+	2993377	2993543;2993595	0.00855068622966098	0.0514380614750543	-0.0983666666666667;0.0983666666666666
drm	chr2L_+_3545807_3546729_3547260_3553028	chr2L	+	3545807	3546729;3547260;3553028	0.000505576104499419	0.00513010812338448	-0.169633333333333;0.0179666666666666;0.151633333333333
Drgx	chr2L_+_3689563_3689617_3689638_3690320	chr2L	+	3689563	3689617;3689638;3690320	6.45797674497201e-06	0.000116055811439146	0.225;0.0876666666666667;-0.312666666666667
TTLL4B	chr2L_+_3866986_3867038_3867050_3867067	chr2L	+	3866986	3867038;3867050;3867067	0.00370757714911524	0.0265248466117218	0.0006;0.000633333333333333;-0.00116666666666654
ed	chr2L_+_4032769_4046467_4074512	chr2L	+	4032769	4046467;4074512	0.0248587790854188	0.115889174689869	-0.0593;0.0592999999999998
CG2955	chr2L_+_4149794_4149858_4154545	chr2L	+	4149794	4149858;4154545	1.19232800634501e-05	0.000202207876070776	0.0585666666666669;-0.0585666666666667
NONE	chr2L_+_4347359_4348223_4348346	chr2L	+	4347359	4348223;4348346	0.0448040892119978	0.175300535664045	0.1537;-0.1537
Msp300	chr2L_+_5169707_5169755_5169763_5169766	chr2L	+	5169707	5169755;5169763;5169766	0.0368835830639301	0.153084265383766	0.223533333333333;-0.212566666666667;-0.0109666666666666
Msp300	chr2L_+_5205492_5205951_5207656	chr2L	+	5205492	5205951;5207656	2.31913443833771e-26	3.68771077854586e-24	0.457466666666667;-0.457466666666667
cl	chr2L_+_5520235_5520285_5520300_5520303	chr2L	+	5520235	5520285;5520300;5520303	0.00805137412583863	0.0490868677249691	-0.0708666666666666;0.0865666666666666;-0.0157666666666667
CG11030	chr2L_+_5725228_5726840_5741468_5758693_5802176	chr2L	+	5725228	5726840;5741468;5758693;5802176	0.0115812954192583	0.0649379417848103	-0.0139;0.0418;-0.0175;-0.0104333333333333
asRNA:CR31912	chr2L_+_5770124_5770173_5770197	chr2L	+	5770124	5770173;5770197	0.0202191343658722	0.0994637729380503	-0.0664333333333333;0.0664333333333331
Gpdh1	chr2L_+_5947332_5947855_5948405	chr2L	+	5947332	5947855;5948405	0.000697125452319209	0.00675334071072924	-0.2151;0.2151
eIF4A	chr2L_+_5985220_5985288_5985337_5985341	chr2L	+	5985220	5985288;5985337;5985341	0.00501682891710474	0.0337907630512578	0.00886666666666667;-0.0135999999999998;0.00473333333333333
CG9222	chr2L_+_6131226_6131284_6131297_6131307	chr2L	+	6131226	6131284;6131297;6131307	0.0122446552762325	0.0677782807653371	0.00939999999999996;-0.0095;0.000133333333333339
PDZ-GEF	chr2L_+_6330886_6331042_6331045	chr2L	+	6330886	6331042;6331045	0.000961796749400841	0.00887613632786373	-0.0574000000000001;0.0574
chm	chr2L_+_7414664_7415081_7417371	chr2L	+	7414664	7415081;7417371	0.00961694095682697	0.0562141993240173	0.0355333333333333;-0.0355333333333334
Ntl	chr2L_+_7713480_7713537_7713554_7713603	chr2L	+	7713480	7713537;7713554;7713603	0.000935498013028611	0.00867706148642376	-0.00586666666666658;0.00383333333333333;0.002
ab	chr2L_+_11237554_11255461_11258213	chr2L	+	11237554	11255461;11258213	9.07490171550558e-05	0.00118492024614999	0.0325;-0.0325
Cka	chr2L_+_8036298_8036356_8036380	chr2L	+	8036298	8036356;8036380	0.00407997970348146	0.0285950224886922	0.0826333333333333;-0.0826333333333333
Bsg	chr2L_+_8107880_8109295_8110479	chr2L	+	8107880	8109295;8110479	0.027085077982203	0.123079330455875	0.241333333333333;-0.241333333333333
CG13088	chr2L_+_8489208_8489264_8489266	chr2L	+	8489208	8489264;8489266	0.0272842231281894	0.123765412934474	-0.00470000000000015;0.0047
CG17005	chr2L_+_9327960_9328011_9328024_9328078_9328086	chr2L	+	9327960	9328011;9328024;9328078;9328086	3.64351206670962e-05	0.000544205670024396	-0.0530666666666666;-0.00423333333333333;0.0531333333333334;0.00423333333333333
CG42847	chr2L_+_9428395_9428448_9428501	chr2L	+	9428395	9428448;9428501	0.000222068303314395	0.00255295094366859	-0.00116666666666676;0.00116666666666667
pelo	chr2L_+_9706746_9706979_9708143	chr2L	+	9706746	9706979;9708143	9.39533133883147e-07	2.05154820033267e-05	0.0395;-0.0395
Prx2540-2	chr2R_+_10418887_10418948_10424675	chr2R	+	10418887	10418948;10424675	7.08662978257763e-10	2.59550845987782e-08	0.0384333333333332;-0.0384333333333333
Prx2540-2	chr2R_+_10419463_10419525_10425252	chr2R	+	10419463	10419525;10425252	0.000342040522740217	0.00368119035371993	0.0869333333333335;-0.0869333333333333
CG7222	chr2R_+_10814962_10815027_10815029	chr2R	+	10814962	10815027;10815029	0.0239066173614573	0.112594208644969	0.00196666666666667;-0.00196666666666667
CG4983	chr2L_+_11652569_11652619_11652628	chr2L	+	11652569	11652619;11652628	0.000560469065119053	0.00560652339026986	-0.0112666666666667;0.0112666666666666
NONE	chr2R_+_11386612_11386675_11386738	chr2R	+	11386612	11386675;11386738	0.00201713828804365	0.0163120569942362	-0.331633333333333;0.331633333333333
inv	chr2R_+_11474709_11474763_11474808	chr2R	+	11474709	11474763;11474808	1.32541771161174e-29	2.60385807986696e-27	0.332333333333333;-0.332333333333333
CG4901	chr2L_+_10211282_10211338_10211396	chr2L	+	10211282	10211338;10211396	0.0359144085276091	0.150340193198569	-0.0801333333333333;0.0801333333333332
CG4988	chr2L_+_11695206_11695267_11695291	chr2L	+	11695206	11695267;11695291	2.14989093056491e-06	4.35132776529365e-05	0.0141333333333333;-0.0141333333333333
CG42531	chr2R_+_11864306_11864370_11864372	chr2R	+	11864306	11864370;11864372	0.00128883820952675	0.0112909116893779	-0.0176000000000001;0.0176
CG42531	chr2R_+_11864454_11864517_11864555	chr2R	+	11864454	11864517;11864555	0.00457048535944083	0.0313053150629959	0.0999;-0.0999
garz	chr2R_+_12332098_12332145_12332148_12332471	chr2R	+	12332098	12332145;12332148;12332471	0.000370465983424428	0.00394612920596397	-0.0132333333333333;-0.0565333333333334;0.0697
fra	chr2R_+_12557775_12558416_12558443	chr2R	+	12557775	12558416;12558443	0.0242870756711849	0.11395997576456	-0.148866666666666;0.148866666666667
ZnT49B	chr2R_+_12654058_12654109_12654124	chr2R	+	12654058	12654109;12654124	0.0235543115128432	0.111324640725381	0.0661;-0.0661
CG17716	chr2R_+_13668922_13668972_13668991_13668996	chr2R	+	13668922	13668972;13668991;13668996	0.0140758329585907	0.0754607014180776	-0.0981666666666666;0.0983999999999999;-0.000233333333333335
stj	chr2R_+_13808175_13809273_13813798	chr2R	+	13808175	13809273;13813798	0.000522567401793158	0.00527917163997394	0.100166666666667;-0.100166666666667
NONE	chr2R_+_13979935_13980545_13980561	chr2R	+	13979935	13980545;13980561	0.0142899616949654	0.0763601255403653	0.360266666666667;-0.360266666666667
ttv	chr2R_+_14565073_14570568_14582918	chr2R	+	14565073	14570568;14582918	0.0486379800564205	0.185532478879194	0.0275333333333333;-0.0275333333333333
Sec61beta	chr2R_+_14619170_14619232_14621958	chr2R	+	14619170	14619232;14621958	0.0410220492688537	0.165036164020568	0.00130000000000019;-0.0013
lncRNA:CR43830	chr2R_+_14994690_14994774_14994786_14994803	chr2R	+	14994690	14994774;14994786;14994803	0.0120078132832445	0.0667295789903901	-0.00413333333333334;-0.135;0.139033333333333
asRNA:CR44370	chr2R_+_15227338_15227404_15227411_15227539	chr2R	+	15227338	15227404;15227411;15227539	0.0225203835673213	0.107743259998922	0.0426666666666666;-0.0394666666666666;-0.00316666666666667
tun	chr2R_+_15852819_15852880_15852889_15852903	chr2R	+	15852819	15852880;15852889;15852903	1.62872580025385e-10	6.58470573531201e-09	0.108266666666667;-0.0444;-0.0638333333333333
Asph	chr2R_+_16114866_16114938_16115352	chr2R	+	16114866	16114938;16115352	0.0119534967326285	0.0664910021301226	0.0734333333333333;-0.0734333333333332
CG6262	chr2R_+_16361523_16361574_16361709	chr2R	+	16361523	16361574;16361709	4.43007281693139e-08	1.22510679221907e-06	0.0149666666666667;-0.0149666666666667
NONE	chr2R_+_16661304_16661547_16670464	chr2R	+	16661304	16661547;16670464	8.75149466152061e-10	3.14432197176032e-08	0.759333333333333;-0.759333333333333
ND-15	chr2L_+_123072_123138_123145	chr2L	+	123072	123138;123145	0.0204821410904542	0.100410964889452	0.0220666666666668;-0.0220666666666667
ND-15	chr2L_+_123577_123677_126672	chr2L	+	123577	123677;126672	3.6084080387152e-10	1.38475352936143e-08	0.906333333333333;-0.906333333333333
CG30103	chr2R_+_17493980_17494039_17494047_17494050	chr2R	+	17493980	17494039;17494047;17494050	0.010469148667978	0.0599985239089725	0.000466666666666504;0.00596666666666667;-0.00643333333333334
CG30103	chr2R_+_17494827_17494868_17494882	chr2R	+	17494827	17494868;17494882	6.74623889375827e-05	0.000923668228418425	-0.0173333333333333;0.0173333333333332
Elk	chr2R_+_17915494_17917114_17918746	chr2R	+	17915494	17917114;17918746	0.0063299356480348	0.0406860885236266	0.249033333333333;-0.249033333333333
CG43070	chr2R_+_18864424_18864482_18864876_18864900_18864940_18865680	chr2R	+	18864424	18864482;18864876;18864900;18864940;18865680	0.0363086443900149	0.151461274302529	0.0529666666666668;0.0173666666666667;0.00203333333333333;-0.110566666666667;0.0381333333333333
NONE	chr2R_+_18865062_18865142_18865145	chr2R	+	18865062	18865142;18865145	0.0238665107836491	0.112430611963882	-0.1974;0.1974
ena	chr2R_+_19159352_19159781_19159793	chr2R	+	19159352	19159781;19159793	0.0389141708902925	0.158853990732877	0.145433333333333;-0.145433333333333
ena	chr2R_+_19160035_19160175_19160178_19160247	chr2R	+	19160035	19160175;19160178;19160247	0.0167192842195537	0.086111082943025	-0.0896333333333333;-0.0844666666666667;0.174066666666667
cora	chr2R_+_19241785_19242172_19242702	chr2R	+	19241785	19242172;19242702	0.0306480778629291	0.134540328686103	-0.0574666666666667;0.0574666666666667
isopeptidase-T-3	chr2R_+_19671295_19671334_19671359_19671367	chr2R	+	19671295	19671334;19671359;19671367	0.0148820429429597	0.0787704804069107	0.00803333333333333;-0.0118333333333331;0.00383333333333333
CG8654	chr2R_+_19984302_19984354_19984365_19984377	chr2R	+	19984302	19984354;19984365;19984377	0.00471725358837045	0.0321018101451807	-0.230133333333333;-0.0420666666666667;0.2722
Hsl	chr2R_+_20261041_20262844_20264074	chr2R	+	20261041	20262844;20264074	6.61636710116467e-08	1.77544711339148e-06	0.878566666666667;-0.878566666666667
asRNA:CR43160	chr2R_+_20897754_20897829_20906682_20918455	chr2R	+	20897754	20897829;20906682;20918455	4.15406775760784e-05	0.000612207999120178	-0.122033333333333;0.101066666666667;0.0209333333333333
CG34396	chr2R_+_21093912_21095099_21100213	chr2R	+	21093912	21095099;21100213	0.000659231046405518	0.00643905453126606	0.120266666666667;-0.120266666666667
CG44245	chr2R_+_21200658_21204611_21211241	chr2R	+	21200658	21204611;21211241	0.000310756264408557	0.00340264337175783	-0.172933333333333;0.172933333333333
CG30222	chr2R_+_21584750_21584802_21584821	chr2R	+	21584750	21584802;21584821	0.0176885780674419	0.0899067919638052	-0.005;0.005
CG30395	chr2R_+_21766235_21766290_21766822	chr2R	+	21766235	21766290;21766822	0.0221435288785723	0.106516094248473	-0.0277999999999999;0.0278
CG30395	chr2R_+_21766578_21766634_21767108	chr2R	+	21766578	21766634;21767108	0.0016149475240007	0.0136274588059016	-0.0401333333333331;0.0401333333333333
CG34204	chr2R_+_21796665_21796725_21796732_21796756_21797560_21801917	chr2R	+	21796665	21796725;21796732;21796756;21797560;21801917	0.0284041632469069	0.127406217786939	0.0166666666666668;-0.00716666666666665;0.00143333333333333;0.0133333333333333;-0.0242
ACXC	chr2L_+_12915073_12915122_12915341	chr2L	+	12915073	12915122;12915341	0.0118215270626145	0.0659373813042055	0.00580000000000014;-0.0058
CG30275	chr2R_+_22710272_22710321_22710335	chr2R	+	22710272	22710321;22710335	0.00824751030310672	0.0500484619392685	0.0149333333333334;-0.0149333333333333
ACXE	chr2L_+_12925892_12926031_12926059_12926071	chr2L	+	12925892	12926031;12926059;12926071	0.00922023678197901	0.0544409219771244	0.0462333333333333;-0.00966666666666666;-0.0366333333333333
NONE	chr2R_+_22945188_22945310_22947198_22948861_22949999	chr2R	+	22945188	22945310;22947198;22948861;22949999	0.00917344381668546	0.054229428934176	0.264533333333333;-0.2162;0.185333333333333;-0.233666666666667
Fatp2	chr2R_+_23058465_23058542_23059053	chr2R	+	23058465	23058542;23059053	0.00333039552556012	0.0243982140446468	0.104433333333333;-0.104433333333333
CG9861	chr2R_+_23324923_23324975_23324984	chr2R	+	23324923	23324975;23324984	0.000246636298866896	0.00279044777659532	0.00223333333333342;-0.00223333333333333
Tor	chr2L_+_13005997_13006348_13006351	chr2L	+	13005997	13006348;13006351	0.00513364077935606	0.0344176807875822	-0.126233333333333;0.126233333333333
sei	chr2R_+_24048003_24048057_24049421	chr2R	+	24048003	24048057;24049421	5.43430928619596e-05	0.000769632854617536	0.399466666666667;-0.399466666666667
Fatp3	chr2R_+_24297384_24297681_24310720	chr2R	+	24297384	24297681;24310720	0.0138304534393703	0.0743935493091007	0.00576666666666659;-0.00576666666666666
betaTub60D	chr2R_+_24310830_24310891_24310894	chr2R	+	24310830	24310891;24310894	0.0346151234185725	0.146591313505733	-0.037;0.037
PIG-Z	chr2R_+_24414411_24414470_24414493	chr2R	+	24414411	24414470;24414493	0.0496568623829611	0.188278728462716	-0.120066666666667;0.120066666666667
CG3565	chr2R_+_24602911_24602967_24602981	chr2R	+	24602911	24602967;24602981	0.00212910468482214	0.0170182672710787	-0.00366666666666671;0.00366666666666667
Pof	chr2R_+_24669474_24669522_24669526	chr2R	+	24669474	24669522;24669526	0.00385774561785594	0.0273416260414308	-0.217933333333333;0.217933333333333
CG30429	chr2R_+_25246323_25246497_25246504	chr2R	+	25246323	25246497;25246504	8.61935875952451e-05	0.00113676088292058	0.4859;-0.4859
Stlk	chr2R_+_4563081_4564432_4588451	chr2R	+	4563081	4564432;4588451	1.08234046984321e-07	2.79777897880709e-06	0.0495333333333332;-0.0495333333333333
NONE	chr2R_+_4731912_4732210_4732917	chr2R	+	4731912	4732210;4732917	0.003470811321522	0.0251973680236243	0.0837333333333334;-0.0837333333333333
conu	chr2R_+_4749513_4749563_4754498	chr2R	+	4749513	4749563;4754498	0.00101971195137557	0.00932090430681818	0.172733333333333;-0.172733333333333
lncRNA:CR41443	chr2R_+_5254465_5254509_5254519_5254527_5259797	chr2R	+	5254465	5254509;5254519;5254527;5259797	0.00098582109615759	0.00906529244750354	-0.0280666666666667;0.179333333333333;-0.0888;-0.0625
DIP-lambda	chr2R_+_577375_578870_578882	chr2R	+	577375	578870;578882	0.000361949151353278	0.00387016901332988	-0.278466666666666;0.278466666666667
Eb1	chr2R_+_6752988_6753225_6754178	chr2R	+	6752988	6753225;6754178	2.72275114379882e-23	3.54791594784544e-21	-0.0473;0.0473000000000001
Tsp42Eh	chr2R_+_7033718_7033777_7033781	chr2R	+	7033718	7033777;7033781	0.039824246097604	0.161440612958678	-0.0742;0.0742
pk	chr2R_+_7151530_7175463_7208978	chr2R	+	7151530	7175463;7208978	0.00122142742092963	0.0108213651838285	0.226633333333333;-0.226633333333333
kuz	chr2L_+_13610578_13611377_13630704	chr2L	+	13610578	13611377;13630704	0.0212411948022356	0.10325027204074	0.137733333333333;-0.137733333333334
LRP1	chr2R_+_8174831_8186903_8206625	chr2R	+	8174831	8186903;8206625	0.0303125344709648	0.13358767420932	0.0671333333333334;-0.0671333333333334
CG14346	chr2L_+_1368479_1368528_1368564	chr2L	+	1368479	1368528;1368564	0.010777710911139	0.0614442042183576	0.00380000000000003;-0.0038
Gpo3	chr2L_+_13708895_13708947_13708966_13708969	chr2L	+	13708895	13708947;13708966;13708969	1.25422327845671e-05	0.000211254739463392	0.0287000000000001;-0.0128;-0.0159
Acsl	chr2R_+_8676607_8677063_8678428	chr2R	+	8676607	8677063;8678428	9.48033632036249e-08	2.47571660795287e-06	0.0246666666666667;-0.0246666666666665
UQCR-11L	chr2R_+_8677270_8677309_8677325	chr2R	+	8677270	8677309;8677325	0.0328291953468388	0.141253923854093	-0.0731666666666666;0.0731666666666668
lncRNA:CR44846	chr2L_+_13747109_13753394_13755905_13771043	chr2L	+	13747109	13753394;13755905;13771043	2.27130373426958e-09	7.66338357107206e-08	0.0216666666666667;0.161733333333333;-0.183333333333333
Sec31	chr2R_+_8897802_8897863_8897870	chr2R	+	8897802	8897863;8897870	0.0228505275122998	0.108938088157154	0.0158999999999998;-0.0159
CG13747	chr2R_+_9018648_9018700_9018714	chr2R	+	9018648	9018700;9018714	2.51868493509956e-08	7.26877084077856e-07	0.00900000000000001;-0.009
CNT2	chr2R_+_9080169_9080226_9080229	chr2R	+	9080169	9080226;9080229	0.0167428591967925	0.0861910423640633	0.637033333333333;-0.637033333333333
CNT1	chr2R_+_9082618_9082668_9082673_9082683	chr2R	+	9082618	9082668;9082673;9082683	0.00202273909047653	0.0163511742684413	0.0115666666666666;-0.006;-0.0056
Su(var)2-10	chr2R_+_9119047_9119751_9120776_9121062_9121092_9121734	chr2R	+	9119047	9119751;9120776;9121062;9121092;9121734	2.74518737704368e-11	1.22552871639099e-09	0.00383333333333333;0.0031;0.00296666666666666;0.0266000000000001;-0.0364666666666667
Eato	chr2L_+_13785975_13786208_13786278	chr2L	+	13785975	13786208;13786278	0.0184149909209018	0.092762285873885	-0.0116;0.0116000000000002
REPTOR-BP	chr2L_+_10264264_10264547_10264550	chr2L	+	10264264	10264547;10264550	0.0478381732275481	0.183438860337291	-0.131966666666667;0.131966666666667
S-Lap3	chr3L_+_10465410_10466165_10466183_10466378_10506068	chr3L	+	10465410	10466165;10466183;10466378;10506068	6.81122275281237e-06	0.00012178117474629	0.0049;0.00440000000000007;-0.00666666666666667;-0.00263333333333333
CG32079	chr3L_+_11025751_11025812_11026663	chr3L	+	11025751	11025812;11026663	4.89266514308897e-05	0.000705117641948585	0.176466666666667;-0.176466666666667
Adck5	chr3L_+_11170149_11170208_11170220	chr3L	+	11170149	11170208;11170220	2.70850804885351e-16	2.00227002953277e-14	0.0343333333333333;-0.0343333333333333
CG42671	chr3L_+_11217282_11222613_11222616	chr3L	+	11217282	11222613;11222616	0.0362344944154759	0.151269830760631	-0.0866;0.0865999999999999
CAH2	chr3L_+_12177669_12177724_12181674	chr3L	+	12177669	12177724;12181674	0.00280205985011206	0.0212297590318492	0.0991666666666667;-0.0991666666666666
NONE	chr3L_+_12393813_12393863_12394112	chr3L	+	12393813	12393863;12394112	0.00300419929787353	0.0224776108892026	0.458966666666667;-0.458966666666667
CG10616	chr3L_+_12472637_12472705_12472720	chr3L	+	12472637	12472705;12472720	0.00682860209594298	0.0432065623210354	0.00236666666666641;-0.00236666666666667
lncRNA:CR43612	chr3L_+_12542493_12542561_12542580_12551942	chr3L	+	12542493	12542561;12542580;12551942	0.00113065949547275	0.0101618107042096	0.152466666666667;0.107866666666667;-0.2603
lncRNA:CR44216	chr2L_+_14241314_14241365_14241370	chr2L	+	14241314	14241365;14241370	0.00129614274826877	0.0113471662975652	-0.497433333333333;0.497433333333333
CG11263	chr3L_+_13007732_13008239_13008355	chr3L	+	13007732	13008239;13008355	0.00217055118708377	0.0172991408403945	0.272833333333333;-0.272833333333333
NONE	chr3L_+_13008567_13008621_13008653	chr3L	+	13008567	13008621;13008653	3.77087410137302e-10	1.44365150861922e-08	0.3071;-0.3071
NONE	chr3L_+_13197631_13197784_13205868	chr3L	+	13197631	13197784;13205868	2.06386212002384e-05	0.000329812354359332	0.466733333333333;-0.466733333333333
CG33090	chr2L_+_14341576_14342776_14342782_14342851_14342854	chr2L	+	14341576	14342776;14342782;14342851;14342854	1.37740879989814e-05	0.000229298053159514	0.2206;-0.00973333333333334;-0.174066666666667;-0.0368
NONE	chr3L_+_13599107_13599202_13599215_13599315	chr3L	+	13599107	13599202;13599215;13599315	4.3772516103949e-06	8.26326831335229e-05	0.396433333333333;0.0274;-0.423833333333333
NONE	chr3L_+_13678081_13678129_13688847	chr3L	+	13678081	13678129;13688847	5.28691350434203e-05	0.000752240554667634	0.824166666666667;-0.824166666666667
Frl	chr3L_+_14065158_14065587_14065614	chr3L	+	14065158	14065587;14065614	5.53494257678355e-15	3.6694555838509e-13	0.113266666666667;-0.113266666666667
nuf	chr3L_+_14203844_14203900_14203933	chr3L	+	14203844	14203900;14203933	1.10689982592361e-11	5.1866047933741e-10	0.8616;-0.8616
shd	chr3L_+_14621396_14621471_14627018	chr3L	+	14621396	14621471;14627018	0.000309942832312249	0.00339604937584363	0.107033333333333;-0.107033333333333
robl62A	chr3L_+_1477993_1478051_1479609	chr3L	+	1477993	1478051;1479609	3.02489904982822e-15	2.06489674920444e-13	-0.697133333333333;0.697133333333333
Zip71B	chr3L_+_14994865_14995069_14996144	chr3L	+	14994865	14995069;14996144	2.83640380959842e-06	5.61347557401147e-05	0.0595666666666667;-0.0595666666666669
CG32148	chr3L_+_15023888_15023946_15030960_15032774	chr3L	+	15023888	15023946;15030960;15032774	2.56873127632333e-27	4.33117758326214e-25	0.8621;-0.498133333333333;-0.363966666666667
Cep135	chr3L_+_15126647_15126701_15126719	chr3L	+	15126647	15126701;15126719	0.0307690291465729	0.134951403113606	0.0650666666666667;-0.0650666666666666
CG7255	chr3L_+_15308835_15308919_15310956	chr3L	+	15308835	15308919;15310956	0.00698357292183832	0.0439404219463091	-0.155666666666667;0.155666666666667
RhoGAP71E	chr3L_+_15589996_15596266_15596664_15600414	chr3L	+	15589996	15596266;15596664;15600414	3.17507976493133e-05	0.000482769938885097	0.016;-0.00153333333333333;-0.0144333333333332
