FlyBaseID,Control_rep1.norm,Control_rep2.norm,Control_rep3.norm,U2af38_rep1.norm,U2af38_rep2.norm,U2af38_rep3.norm,SRPK_rep1.norm,SRPK_rep2.norm,SRPK_rep3.norm
FBgn0051814,171.0068,153.3216,173.1038,296.5968,312.4441,393.0048,157.4175,160.0565,145.8181
FBgn0027929,30.3399,28.1611,28.1013,12.849,15.3819,25.2196,28.2266,16.7379,19.9409
FBgn0028936,82.7452,71.9673,80.9317,27.8394,37.4933,43.0834,102.05,107.7505,102.1973
FBgn0028940,17.9281,10.9515,23.6051,20.3442,23.0728,34.6769,22.7984,9.4151,7.4778
FBgn0028939,12.4118,14.0806,23.6051,18.2027,10.575,16.813,15.1989,8.369,8.7242
FBgn0027348,302.0201,245.6275,248.4152,2281.761,2449.562,2470.4662,1099.7514,973.9387,950.9331
FBgn0028875,2.7582,12.5161,3.3722,123.1359,164.3937,163.9271,14.1133,12.5535,9.9705
FBgn0051769,9.6536,26.5966,37.0937,48.1836,53.8365,55.6932,13.0277,11.5073,12.4631
FBgn0028526,62.0589,75.0963,125.8937,64.2448,65.3729,56.744,11.942,29.2914,37.3892
FBgn0028872,1.3791,1.5645,1.1241,46.0421,53.8365,74.6079,4.3426,13.5996,8.7242
FBgn0051840,0,0,0,12.849,4.8068,23.1179,0,0,0
FBgn0001967,6.8954,4.6935,2.2481,29.9809,22.1114,42.0326,23.884,27.1991,16.202
FBgn0028909,0,0,0,1.0707,0,5.2541,0,0,0
FBgn0003255,30.3399,37.5482,43.838,208.7956,146.1277,177.5877,58.6245,62.7673,48.606
FBgn0028430,1.3791,1.5645,1.1241,7.4952,9.6137,14.7114,3.2569,0,1.2463
FBgn0028542,1.3791,6.258,12.3646,50.3251,39.416,45.185,11.942,6.2767,7.4778
FBgn0028543,117.2224,139.2411,155.119,123.1359,99.9821,112.4372,95.5362,101.4737,78.5174
FBgn0052971,1464.5907,1450.2976,1428.6685,2631.8952,2564.926,2607.0721,1692.5098,1312.882,1388.3873
FBgn0028916,966.7402,990.3327,1048.7394,3751.8961,3829.123,3982.589,1538.3492,1469.8001,1469.3974
FBgn0028531,11181.6398,10946.8528,12193.7027,4584.937,4788.5668,4804.3264,9042.2796,9937.1042,10426.6143
FBgn0015791,5965.9316,5553.9985,5983.3222,1198.1655,1291.1153,1231.5552,4977.6506,5265.1274,5326.7212
FBgn0001970,263.4057,281.6112,264.1519,231.2813,264.3758,253.2464,262.7244,274.0837,275.4341
FBgn0028844,3049.162,3122.7552,3039.4333,986.1576,892.1482,1007.7316,1608.9156,1764.8063,1847.0287
FBgn0028871,1.3791,0,2.2481,64.2448,67.2957,45.185,7.5995,4.1845,1.2463
FBgn0004858,277.1965,233.1115,281.0127,568.5664,598.9314,542.2206,169.3595,214.4548,214.365
FBgn0020258,8.2745,14.0806,8.9924,167.0365,163.4323,232.2301,3.2569,0,13.7094
FBgn0028530,237.203,219.0309,233.8026,304.092,306.6759,287.9233,241.0117,239.5617,201.9019
FBgn0005771,255.1311,219.0309,196.7089,170.2487,131.7072,137.6568,214.9563,186.2096,193.1778
FBgn0028882,0,0,0,0,0,0,1.0856,1.0461,0
FBgn0028912,0,0,0,1.0707,1.9227,1.0508,0,0,0
FBgn0028910,0,0,0,0,0,0,0,0,0
FBgn0028855,91.0198,92.3059,123.6456,18.2027,23.0728,19.9655,78.1659,85.7819,61.0691
FBgn0028911,0,0,0,0,0,0,0,0,0
FBgn0028913,2287.9058,2586.1294,2484.1522,1320.2306,1276.6948,1210.5389,1651.2555,1868.3723,1956.7039
FBgn0011866,0,0,0,6.4245,4.8068,5.2541,0,0,0
FBgn0011865,0,0,0,5.3537,5.7682,5.2541,0,0,0
FBgn0011864,0,0,0,1.0707,3.8455,3.1524,0,0,0
FBgn0011863,0,0,0,0,0,0,0,0,0
FBgn0051835,0,7.8225,6.7443,3.2122,1.9227,0,4.3426,5.2306,0
FBgn0028870,59227.662,61963.8493,65799.6834,8962.1491,9616.5496,9498.3172,41627.7067,50504.634,54999.5803
FBgn0028838,4738.5439,4765.4872,5242.5727,554.6467,597.0086,643.0988,3212.4031,3650.9626,3998.1567
FBgn0028868,6902.3319,6979.264,7505.2869,2871.7424,3107.1367,2902.3512,5747.368,6457.7055,6926.9809
FBgn0028887,7518.7839,7029.3283,7287.2211,13407.889,12831.3594,13687.9168,10611.0266,9099.1612,9046.9511
FBgn0013301,25566.8993,25989.584,27142.4537,8363.6017,8670.5649,8644.0046,19225.5648,17775.6896,23669.8851
FBgn0013300,11969.0986,12697.5358,13171.6268,4288.3402,4379.0246,4351.4251,9448.3082,9336.6307,11782.5976
FBgn0032554,3937.2942,3671.897,4020.7296,383.3273,462.4173,524.3567,2367.7767,2592.2881,2802.9471
FBgn0032553,6834.7566,6764.9266,7515.4034,836.2531,994.053,1046.6118,4633.5033,4908.4002,5625.8352
FBgn0028886,286.8502,364.53,345.0836,2259.2753,2260.1728,2331.7586,404.943,553.3981,555.8535
FBgn0028866,0,0,1.1241,222.7153,226.8825,245.8907,3.2569,1.0461,4.9852
FBgn0032549,0,0,0,128.4896,106.7117,131.3519,0,0,0
FBgn0028537,0,0,0,6.4245,3.8455,7.3557,0,1.0461,0
FBgn0040228,648.171,627.3672,580.0102,495.7557,561.4381,523.3059,683.952,618.2576,638.1098
FBgn0028926,434.4125,434.9328,410.2785,334.0729,390.3148,326.8035,349.5755,370.3269,402.5575
FBgn0260446,333.7391,326.9819,321.4785,722.754,741.2136,860.6175,457.0536,416.3562,422.4985
FBgn0053310,1479.7607,1442.4751,1639.9901,1715.3361,1768.9145,1907.2293,2371.0336,2138.2715,2234.6306
FBgn0041713,48.2681,37.5482,58.4506,178.8147,168.2391,181.791,104.2213,105.6582,79.7637
FBgn0004837,460.6152,461.5295,459.7368,1390.8998,1310.3426,1421.7528,651.3828,568.0438,555.8535
FBgn0028879,59.3008,25.0321,28.1013,143.48,166.3164,152.3682,57.5388,32.4298,33.6503
FBgn0028878,0,0,1.1241,23.5564,27.8796,19.9655,0,0,0
FBgn0001978,4712.3413,4524.5532,5251.5652,6476.9462,6180.6256,7042.5624,6139.2834,5510.9659,5625.8352
FBgn0028862,20.6863,35.9837,24.7291,28.9102,35.5706,32.5753,26.0553,9.4151,12.4631
FBgn0028516,3959.3596,4022.3465,4172.4764,2791.4364,2936.0135,2879.2332,3455.586,3309.9271,3436.0717
FBgn0028888,15.17,10.9515,10.1165,674.5704,634.5019,783.908,35.8261,36.6142,28.6651
FBgn0028889,0,0,0,1.0707,0.9614,0,0,0,0
FBgn0024183,16521.4658,17772.7952,18322.0274,2393.1187,2389.9573,2409.5189,8724.1876,10245.71,10834.1571
FBgn0010422,1780.4017,1781.973,1626.5015,3899.6591,3756.0591,3711.4787,2103.9666,1970.8921,1865.7234
FBgn0000317,1323.9238,1184.3315,1161.1444,1592.2002,1404.5565,1619.306,1490.5811,1276.2677,1360.9685
FBgn0001977,1824.5325,1899.311,1945.7319,1529.0262,1467.0454,1383.9234,2229.9006,2205.2233,2152.3742
FBgn0051832,17.9281,9.387,16.8608,41.7591,45.1842,50.4391,10.8564,4.1845,12.4631
FBgn0028853,0,0,0,0,0,3.1524,0,0,0
FBgn0011239,4236.5562,4105.2654,4364.6891,111.3576,103.8276,148.1649,2737.9792,3189.6232,3700.289
FBgn0028852,2318.2457,2099.5679,2215.504,3943.5597,3869.5004,3809.2045,2677.1835,2532.6592,2488.8774
FBgn0028892,11654.6667,11630.5422,13181.7433,1921.9902,1975.6083,2179.3904,7389.9384,8570.8701,10036.5198
FBgn0003448,0,0,0,31.0517,19.2273,32.5753,0,0,0
FBgn0001983,5.5163,1.5645,3.3722,34.2639,31.7251,58.8456,10.8564,13.5996,6.2315
FBgn0032563,6215.5464,6204.8333,6582.4413,1934.8391,2134.2337,2039.632,4388.1491,4457.522,4752.1731
FBgn0041103,497.8505,491.2551,511.4431,824.4749,855.6162,883.7355,656.811,627.6727,515.9716
FBgn0028850,5792.1666,6162.5916,6537.4792,2139.3517,2135.1951,2096.376,4299.1268,5023.4735,5750.466
FBgn0028880,5829.402,5854.3838,6128.3247,704.5513,748.9045,867.9732,4111.3114,4493.0901,4691.104
FBgn0028370,44.1308,32.8546,31.4734,1348.07,1488.1954,1443.8199,669.8387,625.5804,596.9816
FBgn0028947,0,0,1.1241,81.3767,90.3685,78.8111,10.8564,13.5996,21.1872
FBgn0028945,0,0,0,63.174,52.8752,89.3193,0,1.0461,0
FBgn0028518,151.6996,198.6923,209.0734,127.4188,132.6686,164.978,77.0803,75.3207,62.3154
FBgn0028864,0,0,0,0,0,0,0,0,0
FBgn0028517,0,0,0,0,0,0,0,0,0
FBgn0051780,0,1.5645,0,0,0.9614,1.0508,0,1.0461,0
FBgn0051827,0,0,0,0,0,0,0,0,0
FBgn0001986,2012.0884,2113.6484,2293.0636,6102.1849,6087.373,6509.7992,2655.4708,2561.9506,2588.5821
FBgn0028507,379.249,428.6748,322.6026,596.4059,540.288,485.4766,470.0813,439.3709,438.7005
FBgn0051826,2085.18,1968.1493,2001.9344,240.918,251.878,260.6021,1322.3072,1442.601,1479.3678
FBgn0041627,1055.0018,927.7524,1001.5292,583.5569,532.5971,550.6271,979.2456,1016.8297,982.0909
FBgn0001990,420.6216,434.9328,442.876,401.53,436.4604,430.8342,410.3712,436.2325,431.2226
FBgn0001987,808.1452,708.7215,705.9039,777.362,752.75,659.9118,661.1536,688.3477,636.8635
FBgn0003936,2.7582,6.258,1.1241,1.0707,4.8068,4.2033,1.0856,2.0922,4.9852
FBgn0001989,2387.2001,2123.0355,2251.4737,1716.4068,1811.2146,1645.5764,2120.2512,2074.4581,2070.1179
FBgn0028863,13.7909,14.0806,19.1089,268.7574,243.2257,274.2627,42.3399,69.044,42.3745
FBgn0028946,1.3791,3.129,0,38.5469,24.9955,37.8293,3.2569,1.0461,3.7389
FBgn0028948,0,0,1.1241,17.1319,22.1114,27.3212,0,0,1.2463
FBgn0028949,0,0,0,18.2027,23.0728,30.4736,0,0,0
FBgn0028944,20.6863,0,21.357,48.1836,26.9183,21.0163,0,37.6604,87.2416
FBgn0028950,0,0,1.1241,36.4054,32.6865,40.9818,2.1713,0,1.2463
FBgn0028901,19235.5096,19190.2382,21068.0834,7774.6911,7667.8596,8039.7859,11173.3872,11134.9129,13608.4391
FBgn0028903,10816.1816,10888.9661,12076.8014,1471.2058,1537.2251,1589.8832,8333.3579,9616.9912,10632.2551
FBgn0028902,14852.7702,16433.5776,18707.5768,1670.3647,1741.0348,1827.3674,11110.4201,12832.7674,14394.8596
FBgn0051824,0,0,0,29.9809,33.6478,40.9818,1.0856,0,0
FBgn0051735,5148.1329,5234.8392,5261.6816,1423.0222,1482.4272,1610.8995,4966.7942,4828.895,5557.2882
FBgn0032577,4037.9676,3989.4919,4062.3195,2081.5314,2059.2472,2153.12,2733.6367,2959.4766,3259.0959
FBgn0028514,70.3335,81.3543,56.2025,176.6732,153.8186,193.35,36.9117,37.6604,38.6356
FBgn0028857,6590.6582,6555.2828,6923.0286,798.777,842.1571,974.1055,5404.3064,6052.8566,6384.8368
FBgn0028856,4959.1979,4598.085,4701.9043,2102.9463,2197.6839,2045.9369,4844.1171,4372.7862,4946.5972
FBgn0028858,2425.8145,2525.1137,2584.1927,1054.6854,937.3324,1120.1688,1757.6481,2051.4435,2095.0441
FBgn0028644,9.6536,6.258,5.6203,1720.6898,1591.0616,1667.6435,16.2846,31.3836,48.606
FBgn0045827,0,0,0,0,0,0,0,0,0
FBgn0000182,6.8954,15.6451,4.4962,10.7075,6.7296,6.3049,3.2569,7.3228,4.9852
FBgn0013433,52.4053,34.4191,43.838,844.8191,796.9729,890.0403,91.1936,120.3039,107.1825
FBgn0051820,31139.7911,54779.6349,32394.0189,7758.6299,5387.4982,6732.572,19728.2152,29720.3002,25064.5039
FBgn0028645,37.2354,14.0806,15.7367,77.0938,74.9866,90.3701,28.2266,32.4298,17.4483
FBgn0051821,0,1.5645,0,25.6979,21.1501,22.0671,0,2.0922,0
FBgn0051823,0,0,0,16.0612,24.0342,37.8293,1.0856,1.0461,0
FBgn0041183,37.2354,34.4191,40.4658,100.6502,79.7934,101.9291,24.9697,15.6918,27.4188
FBgn0028935,6146.5921,6807.1683,7623.3123,309.4458,357.6284,414.0211,3519.6387,4248.2977,5121.0803
FBgn0051822,13.7909,17.2096,15.7367,24.6272,17.3046,23.1179,2.1713,5.2306,6.2315
FBgn0028900,1521.1333,1351.7337,1400.5672,1171.3968,1207.4764,1208.4373,1680.5678,1423.7708,1485.5994
FBgn0028520,1878.3169,1766.328,1772.6281,478.6237,465.3014,451.8505,1689.2529,1554.5359,1722.3979
FBgn0028884,1286.6884,1268.8149,1390.4508,669.2166,695.068,660.9627,1059.5828,1159.1022,1188.978
FBgn0028893,7274.6855,7487.7287,8156.1123,2107.2293,2237.1,2334.911,5709.3707,5902.2152,6893.3306
FBgn0028515,1163.9497,1165.5574,1210.6027,1399.4658,1447.818,1363.9579,1314.7077,1132.9491,973.3667
FBgn0028897,2079.6636,2002.5685,2035.6559,270.8989,280.719,280.5676,1634.971,1608.9342,1743.5852
FBgn0040079,397.1771,326.9819,385.5494,857.668,861.3844,900.5485,535.2196,459.2472,502.2622
FBgn0028896,3746.9802,3491.9788,3608.2029,2000.1547,2101.5473,1912.4834,2926.8803,2675.9777,3062.1792
FBgn0001992,9.6536,7.8225,14.6127,99.5794,108.6344,131.3519,21.7128,9.4151,8.7242
FBgn0028895,307.5365,326.9819,295.6254,320.1532,301.8691,309.9904,459.2249,421.5868,397.5723
FBgn0028525,216.5167,197.1278,170.8557,394.0348,392.2376,418.2244,216.042,184.1173,183.2073
FBgn0011708,3039.5084,2897.4663,3211.413,3363.2151,3444.5764,3393.0818,3747.6227,3991.9981,3832.3977
FBgn0001086,2009.3302,1736.6024,1814.2179,4345.0897,4298.2699,4257.9026,2136.5357,1997.0452,1820.8563
FBgn0014092,383.3863,312.9013,339.4633,341.5682,349.9374,341.5149,400.6005,347.3122,342.7348
FBgn0040984,2.7582,1.5645,6.7443,22.4857,9.6137,15.7622,8.6851,1.0461,3.7389
FBgn0028506,183.4186,183.0473,177.6,134.9141,155.7414,149.2157,183.4728,154.8259,175.7295
FBgn0025678,3501.5026,3393.4149,3746.4612,4592.4322,4875.0898,4766.497,3837.7306,3861.2329,3742.6635
FBgn0000307,1402.5318,1320.4436,1247.6963,2122.2198,2139.0406,2167.8314,1452.5838,1410.1712,1402.0967
FBgn0028899,15732.6278,15950.145,17318.2501,1569.7145,1567.9888,1869.4,11645.6397,12718.7402,13860.1933
FBgn0001995,463.3733,467.7875,447.3722,304.092,358.5897,332.0576,477.6808,433.0941,385.1092
FBgn0000250,1558.3686,1505.0554,1496.1116,830.8994,819.0843,851.1602,1638.2279,1696.8084,1585.304
FBgn0000339,1261.8649,1121.7512,1115.0584,1943.4051,1919.849,1807.4019,1409.1582,1301.3746,1327.3182
FBgn0015338,943.2957,930.8814,874.5115,1460.4984,1515.1137,1310.3664,1025.928,892.3413,889.864
FBgn0028894,719.8836,730.6246,629.4684,1217.4389,1227.6651,1016.1381,712.1786,629.7649,614.4299
FBgn0028375,835.7269,750.9632,812.6887,1120.0009,1169.9831,1133.8294,689.3802,689.3938,673.0064
FBgn0032582,19.3072,15.6451,8.9924,44.9714,56.7206,46.2359,11.942,8.369,19.9409
FBgn0001994,1049.4854,1088.8966,1067.8482,1003.2896,987.3234,1106.5082,1118.2072,1087.9659,1071.825
FBgn0002673,5099.8648,5230.1456,5395.4437,3248.6452,3496.4902,3232.3071,5244.7176,5062.18,5309.2729
FBgn0024734,362.7,380.1751,374.3089,602.8303,582.5881,534.8649,363.6888,328.482,378.8777
FBgn0020416,63.438,65.7093,80.9317,72.8108,71.1411,57.7948,62.967,60.675,57.3302
FBgn0020415,816.4197,883.9462,947.5748,207.7248,263.4144,213.3155,540.6478,708.224,674.2527
FBgn0020414,8074.5561,7955.5162,7925.6819,2554.8014,2933.1294,2351.7241,8680.7621,8593.8848,8013.7616
FBgn0032585,0,10.9515,2.2481,12.849,9.6137,23.1179,6.5138,14.6457,11.2168
FBgn0032586,11061.6592,10651.1611,12108.2748,7704.0218,8040.8698,7791.7936,10643.5958,11070.0534,12231.2685
FBgn0051816,6503.7757,7695.8081,6871.3223,478.6237,470.1082,536.9665,3510.9536,3616.4406,4871.8187
FBgn0051815,877.0995,816.6725,835.1697,161.6827,182.6596,229.0777,997.7014,951.9702,1283.6974
FBgn0032590,37919.3842,39320.745,42808.3492,6622.5677,7644.7868,7917.8914,28254.8168,32659.9004,36972.9787
FBgn0032588,9911.5004,10680.8867,10277.1961,3580.5766,3537.8289,3511.8239,7770.9974,8024.7949,8922.3203
FBgn0032587,310.2946,289.4337,300.1216,465.7748,463.3787,540.1189,307.2356,336.851,284.1583
FBgn0028523,228.9285,173.6602,200.081,271.9696,268.2213,286.8725,344.1473,341.0355,251.7543
FBgn0001185,175.1441,173.6602,166.3595,210.9371,232.6507,233.2809,411.4568,337.8971,361.4294
FBgn0051812,48.2681,35.9837,26.9772,47.1129,48.0683,33.6261,68.3952,56.4905,46.1134
FBgn0032597,624.7265,635.1897,582.2583,729.1784,729.6772,628.3874,752.3472,751.1149,720.3661
FBgn0032598,313.0528,255.0146,267.5241,39.6176,55.7593,43.0834,427.7414,384.9726,428.73
FBgn0032600,1410.8063,1464.3782,1387.0786,1547.2288,1503.5773,1565.7144,1823.872,1592.1963,1724.8905
FBgn0032601,23.4445,9.387,21.357,40.6884,48.0683,51.4899,40.1686,35.5681,56.0839
FBgn0032603,183.4186,172.0957,180.9722,68.5278,90.3685,67.2522,110.7351,101.4737,135.8476
FBgn0040262,13.7909,6.258,7.8684,6.4245,4.8068,3.1524,1.0856,2.0922,9.9705
FBgn0040261,6.8954,1.5645,4.4962,4.283,3.8455,3.1524,1.0856,2.0922,0
FBgn0040260,754.3607,722.8021,812.6887,193.8051,206.6938,175.4861,285.5228,452.9704,366.4146
FBgn0004797,115.8433,140.8056,115.7772,55.6788,61.5275,43.0834,122.6771,110.8888,93.4731
FBgn0051739,3781.4574,3762.6384,3858.8663,5648.1883,5294.2456,5680.7061,5675.7159,5159.4692,5066.2428
FBgn0051781,175.1441,178.3538,189.9646,106.0039,99.9821,67.2522,198.6718,252.1152,224.3355
FBgn0032615,8.2745,10.9515,21.357,187.3807,198.0415,253.2464,23.884,26.153,8.7242
FBgn0051809,8.2745,20.3386,11.2405,244.1302,232.6507,200.7057,8.6851,7.3228,6.2315
FBgn0051810,4.1373,0,2.2481,157.3998,152.8573,154.4698,3.2569,0,0
FBgn0032614,17.9281,34.4191,43.838,429.3694,397.0444,421.3768,19.5415,43.9371,47.3597
FBgn0032613,19.3072,14.0806,28.1013,110.2869,87.4844,115.5897,26.0553,21.9685,19.9409
FBgn0032612,947.433,971.5586,853.1545,587.8399,659.4975,684.0806,827.2562,798.1904,777.6963
FBgn0022213,2115.5199,1938.4237,1995.1901,3976.7529,4042.5464,3769.2736,2594.675,2614.2566,2461.4587
FBgn0032609,7174.0121,6930.7643,7879.5958,1395.1828,1569.9116,1614.0519,5406.4777,6147.0075,6576.7683
FBgn0032602,6.8954,3.129,1.1241,155.2583,124.0163,181.791,8.6851,4.1845,4.9852
FBgn0015391,940.5375,910.5429,979.0482,1701.4164,1617.0185,1697.0663,1493.838,1540.9364,1338.535
FBgn0032596,1238.4204,1115.4932,1047.6153,2165.0496,2284.2069,2049.0893,1398.3019,1296.144,1183.9928
FBgn0032595,444.0661,475.61,458.6127,285.8893,199.0029,239.5858,345.2329,480.1696,376.3851
FBgn0027779,5607.3689,5192.5975,5541.5703,5985.4735,6151.7846,5754.2632,7194.5236,7341.6778,7360.6961
FBgn0062978,201.3467,259.7081,221.438,134.9141,149.9732,118.7421,119.4202,133.9035,114.6604
FBgn0051807,929.5048,827.624,847.5343,1188.5287,1192.0945,1180.0653,888.052,726.008,719.1198
FBgn0032593,551.6349,458.4004,511.4431,810.5552,792.166,874.2781,156.3319,167.3794,143.3254
FBgn0032618,0,0,0,0,0,0,0,0,0
FBgn0053179,12.4118,3.129,4.4962,4.283,13.4591,6.3049,23.884,20.9224,29.9114
FBgn0051806,4974.3679,5322.4515,5558.431,1278.4714,1190.1718,1237.8601,3407.8179,3590.2876,4522.8524
FBgn0032625,2809.2008,2661.2258,2574.0762,3401.762,3378.2421,3328.9821,2452.4564,2293.0974,2338.0742
FBgn0032624,13748.1212,13886.5608,14446.3004,2170.4034,2207.2976,2406.3665,12551.0619,12594.2518,13367.9016
FBgn0026150,1918.3104,1921.2141,1932.2433,3155.4902,3323.4442,3140.8862,2024.715,2034.7055,1980.3837
FBgn0032620,137.9087,134.5476,87.676,282.6771,273.9895,272.1611,176.959,196.6708,174.4831
FBgn0051805,5185.3682,5101.8561,5240.3246,2909.2185,3008.1159,3013.7375,5858.1031,5726.4669,5893.7914
FBgn0040985,1303.2375,1393.9754,1275.7976,2006.5791,1650.6664,1742.2513,1487.3242,1242.7919,1346.0128
FBgn0052832,9974.9384,10874.8855,10040.0214,3700.5003,3807.9729,3738.7999,6945.9125,7543.5792,7712.1551
FBgn0045487,13.7909,7.8225,6.7443,42.8299,38.4547,33.6261,19.5415,14.6457,13.7094
FBgn0045486,1.3791,4.6935,1.1241,32.1224,38.4547,48.3375,4.3426,1.0461,4.9852
FBgn0045485,2.7582,0,1.1241,36.4054,43.2615,37.8293,4.3426,2.0922,0
FBgn0046888,1.3791,3.129,2.2481,47.1129,47.107,69.3538,7.5995,4.1845,3.7389
FBgn0051804,4814.3937,5136.2752,5012.1423,784.8573,870.0367,988.817,1808.673,2147.6866,2520.0352
FBgn0032633,3098.8091,3110.2392,3165.3269,1894.1507,2001.5652,2071.1565,3845.3301,3635.2708,3930.856
FBgn0032632,11970.4777,12594.2783,13065.966,3822.5654,4228.0901,4339.8661,9377.7418,9905.7206,10918.906
FBgn0032629,1923.8268,2024.4716,1802.9774,1429.4467,1701.6188,1305.1123,1792.3885,1576.5045,1494.3235
FBgn0051784,8255.2165,8357.5944,8713.6415,1650.0205,1646.8209,1773.7758,4864.7443,5509.9198,6074.5061
FBgn0020503,20602.1851,19941.2014,21958.3316,9905.4768,10001.0962,10695.1955,20289.4901,19910.8227,20531.6811
FBgn0032635,1252.2113,1215.6216,1317.3875,2059.0457,1982.3378,2043.8353,1338.5918,1350.5423,1378.4169
FBgn0032636,9354.3491,8111.9668,8756.3554,4519.6214,4463.6249,4382.9495,8782.8121,8197.4049,8628.1916
FBgn0032637,13390.9376,14254.2198,14260.832,4969.335,5006.797,4747.5824,11722.72,13305.6142,13421.4929
FBgn0032640,8777.8906,8683.0118,9302.6441,5561.4579,5544.2009,5357.0551,6654.9615,6808.1561,7495.2974
FBgn0032642,248.2357,244.063,204.5772,337.2852,289.3713,320.4986,263.8101,244.7923,231.8133
FBgn0032644,157.216,154.8862,121.3975,237.7057,261.4917,256.3989,189.9867,148.5492,127.1234
FBgn0013810,14643.1489,14440.3961,19996.863,2827.8418,2545.6986,3235.4595,18528.5852,17891.809,21445.225
FBgn0032651,234.4448,200.2568,234.9266,352.2756,311.4828,305.7872,217.1276,187.2557,188.1925
FBgn0032654,3836.6209,3829.9122,3546.3802,797.7062,827.7366,792.3145,2769.4628,3348.6336,3241.6476
FBgn0032652,31.719,28.1611,23.6051,22.4857,21.1501,23.1179,13.0277,5.2306,9.9705
FBgn0032650,6194.8601,6389.4451,6666.7451,2039.7723,2065.0154,2128.9513,4321.9252,4691.8531,5266.8984
FBgn0032649,4061.4121,4099.0074,4484.9625,1659.6572,1517.0364,1582.5275,4152.5657,3831.9416,4364.5713
FBgn0032648,5466.702,5497.6763,6132.821,424.0157,455.6877,580.0499,4789.8352,4829.9411,4936.6267
FBgn0032647,4134.5037,4163.1521,4788.4562,4393.2733,4355.9519,4754.9381,3945.2088,4120.671,4349.6156
FBgn0032646,20909.7215,21455.6438,22923.8912,11526.5872,12053.6138,11943.5638,16751.3956,19426.4687,20171.498
FBgn0032645,459.2361,384.8686,374.3089,387.6103,431.6536,361.4804,438.5978,447.7398,376.3851
FBgn0003187,12991.0023,13240.4196,14908.2852,3039.8496,3271.5304,3578.0252,13565.0479,15403.0869,16850.0867
FBgn0032643,1162.5706,1148.3479,1185.8736,1341.6455,1421.8611,1239.9618,1101.9227,1169.5634,1126.6626
FBgn0024689,718.5045,691.5119,740.7495,622.1038,712.3726,630.489,974.903,949.878,1049.3915
FBgn0000183,2159.6507,2448.4529,2203.1395,1542.9459,1592.9844,1583.5783,2394.9176,2273.2211,2587.3358
FBgn0032639,11.0327,6.258,7.8684,11.7782,12.4978,8.4065,6.5138,3.1384,7.4778
FBgn0032638,56.5426,32.8546,51.7063,9.6367,4.8068,5.2541,6.5138,4.1845,11.2168
FBgn0011274,350.2882,292.5627,357.4481,492.5434,423.9626,483.3749,358.2606,353.5889,334.0106
FBgn0051803,4036.5885,3867.4604,4151.1195,610.3256,579.704,646.2513,3300.3398,3596.5643,3761.3581
FBgn0032634,248.2357,280.0467,228.1823,456.1381,461.4559,436.0882,303.9787,375.5575,351.4589
FBgn0032656,908.8185,891.7688,823.9292,944.3985,1047.8895,1024.5447,1011.8147,921.6327,1008.2633
FBgn0032658,4668.2105,4296.1352,4201.7017,4118.0914,4076.1942,4013.0627,4881.0288,4108.1175,4485.4632
FBgn0051742,3254.646,3163.4324,3102.3801,1673.5769,1766.0304,1768.5217,2825.9159,2779.5437,2989.8933
FBgn0040989,5390.8522,5721.4007,5392.0715,1158.5478,1171.9058,1245.2158,2799.8606,2973.0761,3534.53
FBgn0051740,95741.7563,99180.3329,100950.9988,29964.8437,31160.7741,29995.5154,74473.6869,69501.1469,96529.0617
FBgn0000120,1541.8196,1627.0869,1541.0736,191.6636,182.6596,204.9089,1160.5471,1196.7625,1427.0229
FBgn0002939,16.549,20.3386,33.7215,106.0039,95.1753,107.1831,9.7707,14.6457,9.9705
FBgn0051741,0,0,0,96.3672,75.948,76.7095,0,0,1.2463
FBgn0032664,6472.0567,6452.0253,6781.3982,3514.1904,3464.7651,3624.2611,5784.2797,5782.9574,6447.1522
FBgn0032665,231.6867,275.3532,216.9418,37.4761,63.4502,66.2013,201.9287,219.6854,173.2368
